Index,0:？,1:？
0,TEXT_FESVLT402_03083_SEQ_00,※本任务是特定期间内的任务。<br><br>米·凯特露天剧场的莉赛特·德·瓦伦提昂有活动想要推荐给冒险者。
1,TEXT_FESVLT402_03083_SEQ_01,※本任务只有在季节活动开放期间才能接受和进行。<br>　季节活动结束后无法进行，敬请注意。<br>　详情请参见官方网站。<br><br>莉赛特推荐冒险者去进行缘分占卜。分别和米·凯特露天剧场附近的温和的占卜师、美艳的占卜师以及粗鲁的占卜师对话，请她们占卜冒险机缘、宝藏运势和爱情姻缘。
2,TEXT_FESVLT402_03083_SEQ_02,请占卜师们占卜了和对方的运势。向米·凯特露天剧场的莉赛特·德·瓦伦提昂报告。
3,TEXT_FESVLT402_03083_SEQ_03,向莉赛特报告完毕。想要再次进行缘分占卜的话，就和她打声招呼吧。
4,TEXT_FESVLT402_03083_SEQ_04,
5,TEXT_FESVLT402_03083_SEQ_05,
6,TEXT_FESVLT402_03083_SEQ_06,
7,TEXT_FESVLT402_03083_SEQ_07,
8,TEXT_FESVLT402_03083_SEQ_08,
9,TEXT_FESVLT402_03083_SEQ_09,
10,TEXT_FESVLT402_03083_SEQ_10,
11,TEXT_FESVLT402_03083_SEQ_11,
12,TEXT_FESVLT402_03083_SEQ_12,
13,TEXT_FESVLT402_03083_SEQ_13,
14,TEXT_FESVLT402_03083_SEQ_14,
15,TEXT_FESVLT402_03083_SEQ_15,
16,TEXT_FESVLT402_03083_SEQ_16,
17,TEXT_FESVLT402_03083_SEQ_17,
18,TEXT_FESVLT402_03083_SEQ_18,
19,TEXT_FESVLT402_03083_SEQ_19,
20,TEXT_FESVLT402_03083_SEQ_20,
21,TEXT_FESVLT402_03083_SEQ_21,
22,TEXT_FESVLT402_03083_SEQ_22,
23,TEXT_FESVLT402_03083_SEQ_23,
24,TEXT_FESVLT402_03083_TODO_00,组成2人小队和占卜师对话
25,TEXT_FESVLT402_03083_TODO_01,向米·凯特露天剧场的莉赛特·德·瓦伦提昂报告
26,TEXT_FESVLT402_03083_TODO_02,
27,TEXT_FESVLT402_03083_TODO_03,
28,TEXT_FESVLT402_03083_TODO_04,
29,TEXT_FESVLT402_03083_TODO_05,
30,TEXT_FESVLT402_03083_TODO_06,
31,TEXT_FESVLT402_03083_TODO_07,
32,TEXT_FESVLT402_03083_TODO_08,
33,TEXT_FESVLT402_03083_TODO_09,
34,TEXT_FESVLT402_03083_TODO_10,
35,TEXT_FESVLT402_03083_TODO_11,
36,TEXT_FESVLT402_03083_TODO_12,
37,TEXT_FESVLT402_03083_TODO_13,
38,TEXT_FESVLT402_03083_TODO_14,
39,TEXT_FESVLT402_03083_TODO_15,
40,TEXT_FESVLT402_03083_TODO_16,
41,TEXT_FESVLT402_03083_TODO_17,
42,TEXT_FESVLT402_03083_TODO_18,
43,TEXT_FESVLT402_03083_TODO_19,
44,TEXT_FESVLT402_03083_TODO_20,
45,TEXT_FESVLT402_03083_TODO_21,
46,TEXT_FESVLT402_03083_TODO_22,
47,TEXT_FESVLT402_03083_TODO_23,
48,TEXT_FESVLT402_03083_LISETTE_000_000,冒险者，你现在有时间吗？<br>啊，我不是有事要拜托你，<br>只是想把我负责的活动告诉你！
49,TEXT_FESVLT402_03083_LISETTE_000_001,以前恋人节举办的占卜活动大获好评，<br>所以这回也特地再次举办啦！
50,TEXT_FESVLT402_03083_LISETTE_000_002,在露天剧场的外面有3位占卜师，<br>能分别占卜冒险机缘、宝藏运势和爱情姻缘！<br>是不是很有意思啊？！
51,TEXT_FESVLT402_03083_LISETTE_000_003,当然，要是没有和想要占卜的同伴<br>一起组队的话是没法进行占卜的，<br>请多加注意哦！
52,TEXT_FESVLT402_03083_LISETTE_000_004,我已经跟占卜师们打好招呼了，<br>如果有想要一起占卜的同伴了，就去跟她们对话吧！<br>啊，如果完事了的话，还是要向我报告一下哦！
53,TEXT_FESVLT402_03083_LISETTE_000_010,你来找我的话，也就是说你想进行缘分占卜了吧！<br>那我就跟占卜师们打声招呼，<br>你去和想要一起占卜的同伴组队去找占卜师们对话吧！
