Index,0:？,1:？
0,TEXT_FESHLW401_03011_SEQ_00,※本任务是特定期间内的任务。<br><br>格里达尼亚冒险者行会的调查员有事想找冒险者商量。
1,TEXT_FESHLW401_03011_SEQ_01,※本任务只有在季节活动开放期间才能接受和进行。<br>　季节活动结束后无法进行，敬请注意。<br>　详情请参见官方网站。<br><br>冒险者行会的调查员对冒险者说，他正因多玛来的狼人族希望加入大陆马戏团的事而头痛。因为大陆马戏团是个魔物集团，不能让狼人族成为它们的同伴。他委托冒险者也一同进行体验入团，并帮助狼人族和人类搞好关系。和口哨磨坊前的狼人族爪牙谈谈。
2,TEXT_FESHLW401_03011_SEQ_02,对爪牙表示了想要一同加入马戏团。狼人族爪牙因为有狼的外表看起来很吓人，所以他希望能将这一点活用在马戏团里。为了传达希望入团的想法，和米·凯特露天剧场里的团长谈谈。
3,TEXT_FESHLW401_03011_SEQ_03,对团长传达了希望入团的想法。因为冒险者的外观吓不到人，得到了装有扮装用狼外观的<if (<param:性别> {{Item|21105|0}}) { {{Item|21104|0}} }>。穿上扮装衣服，完美的去扮演狼吧！
4,TEXT_FESHLW401_03011_SEQ_04,
5,TEXT_FESHLW401_03011_SEQ_05,
6,TEXT_FESHLW401_03011_SEQ_06,
7,TEXT_FESHLW401_03011_SEQ_07,
8,TEXT_FESHLW401_03011_SEQ_08,
9,TEXT_FESHLW401_03011_SEQ_09,
10,TEXT_FESHLW401_03011_SEQ_10,
11,TEXT_FESHLW401_03011_SEQ_11,
12,TEXT_FESHLW401_03011_SEQ_12,
13,TEXT_FESHLW401_03011_SEQ_13,
14,TEXT_FESHLW401_03011_SEQ_14,
15,TEXT_FESHLW401_03011_SEQ_15,
16,TEXT_FESHLW401_03011_SEQ_16,
17,TEXT_FESHLW401_03011_SEQ_17,
18,TEXT_FESHLW401_03011_SEQ_18,
19,TEXT_FESHLW401_03011_SEQ_19,
20,TEXT_FESHLW401_03011_SEQ_20,
21,TEXT_FESHLW401_03011_SEQ_21,
22,TEXT_FESHLW401_03011_SEQ_22,
23,TEXT_FESHLW401_03011_SEQ_23,
24,TEXT_FESHLW401_03011_TODO_00,和爪牙对话
25,TEXT_FESHLW401_03011_TODO_01,和团长对话
26,TEXT_FESHLW401_03011_TODO_02,
27,TEXT_FESHLW401_03011_TODO_03,
28,TEXT_FESHLW401_03011_TODO_04,
29,TEXT_FESHLW401_03011_TODO_05,
30,TEXT_FESHLW401_03011_TODO_06,
31,TEXT_FESHLW401_03011_TODO_07,
32,TEXT_FESHLW401_03011_TODO_08,
33,TEXT_FESHLW401_03011_TODO_09,
34,TEXT_FESHLW401_03011_TODO_10,
35,TEXT_FESHLW401_03011_TODO_11,
36,TEXT_FESHLW401_03011_TODO_12,
37,TEXT_FESHLW401_03011_TODO_13,
38,TEXT_FESHLW401_03011_TODO_14,
39,TEXT_FESHLW401_03011_TODO_15,
40,TEXT_FESHLW401_03011_TODO_16,
41,TEXT_FESHLW401_03011_TODO_17,
42,TEXT_FESHLW401_03011_TODO_18,
43,TEXT_FESHLW401_03011_TODO_19,
44,TEXT_FESHLW401_03011_TODO_20,
45,TEXT_FESHLW401_03011_TODO_21,
46,TEXT_FESHLW401_03011_TODO_22,
47,TEXT_FESHLW401_03011_TODO_23,
48,TEXT_FESHLW401_03011_INVESTIGATOR03011_000_000,你是以前帮过我的……<br>这次也发生了一件让我十分头痛的事，<br>你能听我说说吗？
49,TEXT_FESHLW401_03011_INVESTIGATOR03011_100_000,看你像是一位经验丰富的冒险者啊。<br>现在发生了一件让我十分头痛的事，<br>你能听我说说吗？
50,TEXT_FESHLW401_03011_INVESTIGATOR03011_000_001,是这样的……从多玛来的狼人族，<br>为了和艾欧泽亚的人们友好相处，<br>说是想要加入大陆马戏团！
51,TEXT_FESHLW401_03011_INVESTIGATOR03011_000_002,确实，那个马戏团为了炒热守护天节，<br>而在艾欧泽亚三大城邦进行演出，娱乐观众。<br>……但它们并不是那种适合推荐别人入团的团体。
52,TEXT_FESHLW401_03011_INVESTIGATOR03011_000_003,因为……它们都不是人！<br>而是为了再现出妖魔鬼怪们横行跋扈的恐怖现象“魔人之夜”<br>而化成人形的魔物们。
53,TEXT_FESHLW401_03011_INVESTIGATOR03011_000_004,虽然这么说，可它们并没有实际干出什么坏事来，<br>为了不打草惊蛇，现在还只是在对它们进行暗中监视。
54,TEXT_FESHLW401_03011_INVESTIGATOR03011_000_005,当然，我们也把这个事实告诉了那个狼人族，<br>可他却当我们在开玩笑，根本不相信。<br>这样下去的话，远道而来的客人就要成为魔物们的同伴了！
55,TEXT_FESHLW401_03011_INVESTIGATOR03011_000_006,……听说现在那个马戏团正因为人手不足，<br>而在招募想要体验入团的人。在他决定正式入团以前，<br>你能陪着并帮助他跟森林之都的居民搞好关系吗？！
56,TEXT_FESHLW401_03011_INVESTIGATOR03011_000_007,如果他能和当地的居民搞好关系的话，就不会考虑入团了吧。<br>那位狼人爪牙就等在口哨磨坊的前面，<br>如果你决定帮忙的话，能去和他谈谈吗？
57,TEXT_FESHLW401_03011_SOGA_000_010,你……看到我的样子，不害怕吗？
58,TEXT_FESHLW401_03011_Q1_000_000,如何作答？
59,TEXT_FESHLW401_03011_A1_000_001,我看习惯兽人了
60,TEXT_FESHLW401_03011_A1_000_002,其实挺害怕的
61,TEXT_FESHLW401_03011_SOGA_000_011,竟然看习惯了兽人，真是个少见的人类呢！<br>能和你说话，我很高兴。<br>自从我来这儿以后，净是被人怕呢……
62,TEXT_FESHLW401_03011_SOGA_000_012,是吗……但是，你光是能回答我就让我感到很高兴。<br>自从我来这儿以后，净是被人怕呢……
63,TEXT_FESHLW401_03011_SOGA_000_013,因为多玛被解放而获得了自由，我就来旅行了，<br>艾欧泽亚的人类们，好像还不怎么习惯狼人族……<br>那么，找我什么事？
64,TEXT_FESHLW401_03011_SOGA_000_014,我依靠着丧灵钟的熟人，到这里来了，<br>艾欧泽亚的人类们，好像还不怎么习惯狼人族……<br>那么，找我什么事？
65,TEXT_FESHLW401_03011_SOGA_000_015,你说你要和我一起加入马戏团？！<br>我被一位奇怪的冒险者叫住，让我在这里等着，<br>原来是为了帮我介绍其他想要入团的人啊！
66,TEXT_FESHLW401_03011_SOGA_000_016,我的外观如你所见，长得像狼一样吧？<br>因此，很容易吓住别人，<br>那个马戏团，是通过吓唬人来给人取乐的！
67,TEXT_FESHLW401_03011_SOGA_000_017,所以我想，只要加入马戏团，我也能发挥作用，<br>也就能和艾欧泽亚的人类们关系变好了。<br>因此我无论如何都想入团，有人能陪我一起真是太好了。
68,TEXT_FESHLW401_03011_SOGA_000_018,而且，你也要一起入团的话，<br>就是说，我可以把你当成同伴了吧？
69,TEXT_FESHLW401_03011_SOGA_000_019,谢谢你！<br>来这里以后，总算交到新朋友了！
70,TEXT_FESHLW401_03011_SOGA_000_020,你的名字是……<name:玩家全名>吗！<br>那么，团长好像就在米·凯特露天剧场里！<br>我们快到团长那儿去吧！
71,TEXT_FESHLW401_03011_INVESTIGATOR03011_000_025,爪牙应该就在口哨磨坊的前面。<br>如果你决定帮忙的话，能去和他谈谈吗？
72,TEXT_FESHLW401_03011_IMPHEAD_000_030,你就是想要入团的冒险者吗。<br>总觉得我以前好像见过你……<br>就当做是我记错了吧。
73,TEXT_FESHLW401_03011_IMPHEAD_000_031,你就是想要入团的冒险者吗。<br>嗯……虽然不知道你的动机是什么，<br>但你想要吓唬同类的精神值得肯定。
74,TEXT_FESHLW401_03011_IMPHEAD_000_032,我们马戏团为了准备奇妙的舞会，<br>已经忙得不可开交了，不管你是人还是狼，<br>只要能帮忙，我们都欢迎！
75,TEXT_FESHLW401_03011_SOGA_000_033,那么，也就是说你会让我加入马戏团了吧！<br>我需要做什么呢？！
76,TEXT_FESHLW401_03011_IMPHEAD_000_034,不要急，首先是体验入团，从帮忙开始。<br>先来吓唬几个人，多少收集一些恐惧之力……<br>说错了，让他们开心就是你们的任务。
77,TEXT_FESHLW401_03011_IMPHEAD_000_035,但是，狼人这位还好说……<br>你的话，光靠本来的样子没法吓唬人呢。
78,TEXT_FESHLW401_03011_IMPHEAD_000_036,因此，正是为了这种时候，<br>我们马戏团事先准备了狼外观的扮装衣服！<br>就把其中的一套给你吧！
79,TEXT_FESHLW401_03011_SOGA_000_045,在来这之前，我已经先把入团申请信交过去了。<br><name:玩家全名>的事情也和他说过了，<br>你去和团长打个招呼吧！
80,TEXT_FESHLW401_03011_INVESTIGATOR03011_000_046,你和爪牙聊过了啊，多谢你帮忙！<br>团长就在米·凯特露天剧场里，<br>请你也去和他聊聊吧。
