Index,0:？,1:？
0,TEXT_BANANA503_03060_SEQ_00,{{color|id=508|特殊规则： 等级调整（限定职业）}}<br>※本任务需要与接受任务时的职业相同才可继续进行任务。<br><br>威罗迪纳基地的耶夏娜希望冒险者能够帮忙驱除魔物。
1,TEXT_BANANA503_03060_SEQ_01,
2,TEXT_BANANA503_03060_SEQ_02,
3,TEXT_BANANA503_03060_SEQ_03,
4,TEXT_BANANA503_03060_SEQ_04,
5,TEXT_BANANA503_03060_SEQ_05,
6,TEXT_BANANA503_03060_SEQ_06,
7,TEXT_BANANA503_03060_SEQ_07,
8,TEXT_BANANA503_03060_SEQ_08,
9,TEXT_BANANA503_03060_SEQ_09,
10,TEXT_BANANA503_03060_SEQ_10,
11,TEXT_BANANA503_03060_SEQ_11,
12,TEXT_BANANA503_03060_SEQ_12,
13,TEXT_BANANA503_03060_SEQ_13,
14,TEXT_BANANA503_03060_SEQ_14,
15,TEXT_BANANA503_03060_SEQ_15,
16,TEXT_BANANA503_03060_SEQ_16,
17,TEXT_BANANA503_03060_SEQ_17,
18,TEXT_BANANA503_03060_SEQ_18,
19,TEXT_BANANA503_03060_SEQ_19,
20,TEXT_BANANA503_03060_SEQ_20,
21,TEXT_BANANA503_03060_SEQ_21,
22,TEXT_BANANA503_03060_SEQ_22,
23,TEXT_BANANA503_03060_SEQ_23,
24,TEXT_BANANA503_03060_TODO_00,和无垢干谷东部的阿拉米格解放军战士长对话
25,TEXT_BANANA503_03060_TODO_01,前往{{EObj|2009350|0}} 炮击凶暴化的陀罗
26,TEXT_BANANA503_03060_TODO_02,向阿拉米格解放军战士长报告
27,TEXT_BANANA503_03060_TODO_03,向耶夏娜报告
28,TEXT_BANANA503_03060_TODO_04,
29,TEXT_BANANA503_03060_TODO_05,
30,TEXT_BANANA503_03060_TODO_06,
31,TEXT_BANANA503_03060_TODO_07,
32,TEXT_BANANA503_03060_TODO_08,
33,TEXT_BANANA503_03060_TODO_09,
34,TEXT_BANANA503_03060_TODO_10,
35,TEXT_BANANA503_03060_TODO_11,
36,TEXT_BANANA503_03060_TODO_12,
37,TEXT_BANANA503_03060_TODO_13,
38,TEXT_BANANA503_03060_TODO_14,
39,TEXT_BANANA503_03060_TODO_15,
40,TEXT_BANANA503_03060_TODO_16,
41,TEXT_BANANA503_03060_TODO_17,
42,TEXT_BANANA503_03060_TODO_18,
43,TEXT_BANANA503_03060_TODO_19,
44,TEXT_BANANA503_03060_TODO_20,
45,TEXT_BANANA503_03060_TODO_21,
46,TEXT_BANANA503_03060_TODO_22,
47,TEXT_BANANA503_03060_TODO_23,
48,TEXT_BANANA503_03060_ESHANA_000_000,嘶——我们的同志，能拜托你件事吗？<br>就在刚才，从东边的野营地传来了支援请求，<br>那里出现了几只大型陀罗，战士们陷入了苦战。
49,TEXT_BANANA503_03060_ESHANA_000_001,陀罗会吞食岩石来补充自己的肉体。<br>放着不管的话，会引发落石事故，<br>从而威胁到道路的安全。
50,TEXT_BANANA503_03060_ESHANA_000_002,你过去支援的话，事态一定会好转的吧。<br>请你去和无垢干谷东边的阿拉米格解放军战士长谈谈，<br>帮助他们驱除陀罗吧。
51,TEXT_BANANA503_03060_LEADER03060_000_010,你就是国境警备队派遣过来的冒险者吧！<br>我光是指挥就要忙不过来了，你能来真是帮大忙了。
52,TEXT_BANANA503_03060_LEADER03060_000_011,凶暴化的陀罗要比平时还多。<br>希望你能帮助我们对它们的核心展开炮击，<br>把它们一只不剩的击碎掉。
53,TEXT_BANANA503_03060_LEADER03060_000_012,现在，我们用稀有的矿石作为陷阱，把陀罗们集中到了一起。<br>它们看到那种矿石，为了把矿石吸收进自己的身体，<br>会目不斜视地直奔矿石而去。
54,TEXT_BANANA503_03060_LEADER03060_000_013,{{EObj|2009350|0}}与矿石就在这座野営地的北方。<br>请你尽快前往现场，在凶暴化的陀罗到达矿石之前，<br>击碎所有陀罗身体中心的核心！
55,TEXT_BANANA503_03060_SYSTEM_000_020,开始驱除凶暴化的陀罗。<br>瞄准陀罗身体中心的核心，<br>点击<if (<param:81> == 0) { {{color|id=546|鼠标左键}} } else { {{fonticon|15|t=30}}键/{{fonticon|8|t=30}}键 }>进行炮击！
56,TEXT_BANANA503_03060_SYSTEM_000_021,凶暴化的陀罗若有任意1只到达稀有的矿石，<br>便会导致驱除失败。<br>尽快进行炮击，将3只全部打倒！
57,TEXT_BANANA503_03060_LEADER03060_000_025,（★未使用／削除予定★）
58,TEXT_BANANA503_03060_LEADER03060_000_026,（★未使用／削除予定★）
59,TEXT_BANANA503_03060_LEADER03060_000_024,{{EObj|2009350|0}}与矿石就在这座野営地的北方。<br>请你尽快前往现场，在凶暴化的陀罗到达矿石之前，<br>击碎所有陀罗身体中心的核心！
60,TEXT_BANANA503_03060_LEADER03060_000_027,哦哦，陀罗们都被击碎了！<br>帮大忙了，真是太感谢了！
61,TEXT_BANANA503_03060_LEADER03060_000_028,不愧是国境警备队所信赖的人才。<br>我们会派出传令兵向阿露帕队长做正式报告，<br>请你先去向耶夏娜报告吧。
62,TEXT_BANANA503_03060_ESHANA_000_030,嘶——你讨伐陀罗成功了啊，<br>衷心感谢你的帮助。<br>战士长肯定也很高兴吧。
63,TEXT_BANANA503_03060_ESHANA_000_031,那个野营地，是守卫与山区相连的道路的重要的据点。<br>虽然我们分属不同的部队，但为了道路的安全，<br>我们今后会继续互相合作，共同努力。
64,TEXT_BANANA503_03060_LEADER03060_000_035,十分感谢你帮忙讨伐陀罗！<br>我们会派出传令兵向阿露帕队长做正式报告，<br>请你先去向耶夏娜报告吧。
