key,0,1,2,3,4
#,Target,NeededKills,Type,Rank,MobHuntReward
int32,MobHuntTarget,byte,byte,byte,MobHuntReward
0.0,"",0,0,1,"MobHuntReward#0"
1.0,"giant logger",3,1,2,"MobHuntReward#1"
1.1,"5th Cohort hoplomachus",3,1,2,"MobHuntReward#1"
1.2,"Sapsa shelfspine",3,1,1,"MobHuntReward#1"
1.3,"Daddy Longlegs",1,2,3,"MobHuntReward#2"
1.4,"Matagaigai",1,2,3,"MobHuntReward#2"
2.0,"crater golem",3,1,2,"MobHuntReward#1"
2.1,"snow wolf",3,1,2,"MobHuntReward#1"
2.2,"Amalj'aa divinator",3,1,1,"MobHuntReward#1"
2.3,"Dschubba",1,2,3,"MobHuntReward#2"
2.4,"Volxia of the Blade",1,2,4,"MobHuntReward#2"
3.0,"shelfscale Sahagin",3,1,1,"MobHuntReward#1"
3.1,"Ixali wildtalon",3,1,2,"MobHuntReward#1"
3.2,"Amalj'aa halberdier",3,1,1,"MobHuntReward#1"
3.3,"Bagoly",1,2,4,"MobHuntReward#2"
3.4,"nest commander",1,2,3,"MobHuntReward#2"
4.0,"Zahar'ak archer",3,1,2,"MobHuntReward#1"
4.1,"Bloodshore bell",3,1,1,"MobHuntReward#1"
4.2,"sylpheed screech",3,1,1,"MobHuntReward#1"
4.3,"proto armor",1,2,4,"MobHuntReward#2"
4.4,"doomed gigantoad",1,2,3,"MobHuntReward#2"
5.0,"milkroot sapling",3,1,2,"MobHuntReward#1"
5.1,"goobbue",3,1,2,"MobHuntReward#1"
5.2,"lake cobra",3,1,2,"MobHuntReward#1"
5.3,"Voll the Sharkskinned",1,2,4,"MobHuntReward#2"
5.4,"Daxio of the Dawn",1,2,4,"MobHuntReward#2"
6.0,"feral croc",3,1,1,"MobHuntReward#1"
6.1,"dryad",3,1,1,"MobHuntReward#1"
6.2,"Qiqirn gullroaster",3,1,1,"MobHuntReward#1"
6.3,"Cuachac",1,2,3,"MobHuntReward#2"
6.4,"Kozol Nomotl the Turbulent",1,2,4,"MobHuntReward#2"
7.0,"coeurl",3,1,1,"MobHuntReward#1"
7.1,"sandworm",4,1,2,"MobHuntReward#1"
7.2,"ked",3,1,2,"MobHuntReward#1"
7.3,"59th Order Pickman Be Ze",1,2,4,"MobHuntReward#2"
7.4,"Prince of Pestilence",1,2,3,"MobHuntReward#2"
8.0,"large buffalo",3,1,1,"MobHuntReward#1"
8.1,"vodoriga",3,1,1,"MobHuntReward#1"
8.2,"dreamtoad",3,1,1,"MobHuntReward#1"
8.3,"Vodyanoi",1,2,3,"MobHuntReward#2"
8.4,"5th Order Patriarch Ze Bu",1,2,4,"MobHuntReward#2"
9.0,"golden fleece",3,1,2,"MobHuntReward#1"
9.1,"U'Ghamaro priest",3,1,1,"MobHuntReward#1"
9.2,"molted ziz",3,1,2,"MobHuntReward#1"
9.3,"mandragora prince",1,2,3,"MobHuntReward#2"
9.4,"Gluttonous Gertrude",1,2,3,"MobHuntReward#2"
10.0,"2nd Cohort laquearius",3,1,2,"MobHuntReward#1"
10.1,"stroper",4,1,1,"MobHuntReward#1"
10.2,"iron tortoise",3,1,2,"MobHuntReward#1"
10.3,"59th Order Bedesman Bi Go",1,2,4,"MobHuntReward#2"
10.4,"Gozol Itzcan the Hatchet",1,2,4,"MobHuntReward#2"
11.0,"3rd Cohort laquearius",3,1,2,"MobHuntReward#1"
11.1,"fallen wizard",4,1,1,"MobHuntReward#1"
11.2,"ornery karakul",3,1,2,"MobHuntReward#1"
11.3,"Oannes",1,2,3,"MobHuntReward#2"
11.4,"Jaded Jody",1,2,4,"MobHuntReward#2"
12.0,"lindwurm",3,1,2,"MobHuntReward#1"
12.1,"shelfclaw Sahagin",4,1,1,"MobHuntReward#1"
12.2,"Natalan swiftbeak",3,1,1,"MobHuntReward#1"
12.3,"426th Order Pickman Bu Ga",1,2,3,"MobHuntReward#2"
12.4,"Lutin",1,2,4,"MobHuntReward#2"
13.0,"downy aevis",4,1,1,"MobHuntReward#1"
13.1,"Amalj'aa archer",4,1,1,"MobHuntReward#1"
13.2,"grenade",3,1,2,"MobHuntReward#1"
13.3,"Great Oak",1,2,4,"MobHuntReward#2"
13.4,"Cindersoot Pegujj Chah",1,2,4,"MobHuntReward#2"
14.0,"snowstorm goobbue",3,1,1,"MobHuntReward#1"
14.1,"uragnite",4,1,1,"MobHuntReward#1"
14.2,"revenant",4,1,1,"MobHuntReward#1"
14.3,"Number 128",1,2,4,"MobHuntReward#2"
14.4,"Aermswys the Stained",1,2,4,"MobHuntReward#2"
15.0,"shelfeye Reaver",3,1,2,"MobHuntReward#1"
15.1,"4th Cohort vanguard",3,1,2,"MobHuntReward#1"
15.2,"Amalj'aa pugilist",4,1,1,"MobHuntReward#1"
15.3,"Bibireze Greysteel",1,2,4,"MobHuntReward#2"
15.4,"Yarr the Wavefiend",1,2,4,"MobHuntReward#2"
16.0,"giant lugger",3,1,2,"MobHuntReward#1"
16.1,"salamander",4,1,1,"MobHuntReward#1"
16.2,"2nd Cohort vanguard",3,1,2,"MobHuntReward#1"
16.3,"Kokoroon Quickfingers",1,2,4,"MobHuntReward#2"
16.4,"Whitespark Hepugg Roh",1,2,4,"MobHuntReward#2"
17.0,"Amalj'aa sniper",4,1,1,"MobHuntReward#1"
17.1,"gigas bhikkhu",3,1,2,"MobHuntReward#1"
17.2,"kobold quarryman",4,1,1,"MobHuntReward#1"
17.3,"Scarface Bugaal Ja",1,2,4,"MobHuntReward#2"
17.4,"Sirocco",1,2,3,"MobHuntReward#2"
18.0,"5th Cohort eques",3,1,2,"MobHuntReward#1"
18.1,"bigmouth orobon",3,1,2,"MobHuntReward#1"
18.2,"Natalan windtalon",4,1,1,"MobHuntReward#1"
18.3,"Padfoot",1,2,3,"MobHuntReward#2"
18.4,"Curupira",1,2,3,"MobHuntReward#2"
19.0,"midland condor",4,1,1,"MobHuntReward#1"
19.1,"mirrorknight",3,1,1,"MobHuntReward#1"
19.2,"sylvan screech",4,1,1,"MobHuntReward#1"
19.3,"Spiteful",1,2,4,"MobHuntReward#2"
19.4,"Diamondjaw Nezedd Gah",1,2,4,"MobHuntReward#2"
20.0,"adamantoise",4,1,1,"MobHuntReward#1"
20.1,"daring harrier",3,1,2,"MobHuntReward#1"
20.2,"quartz doblyn",3,1,2,"MobHuntReward#1"
20.3,"Gwyllgi",1,2,4,"MobHuntReward#2"
20.4,"Jolly Green",1,2,4,"MobHuntReward#2"
21.0,"basilisk",3,1,2,"MobHuntReward#1"
21.1,"treant",4,1,1,"MobHuntReward#1"
21.2,"mudpuppy",4,1,1,"MobHuntReward#1"
21.3,"59th Order Pickman Be Ze",1,2,4,"MobHuntReward#2"
21.4,"Lou Carcolh",1,2,3,"MobHuntReward#2"
22.0,"sylvan sigh",4,1,1,"MobHuntReward#1"
22.1,"lammergeyer",3,1,2,"MobHuntReward#1"
22.2,"Ixali windtalon",3,1,2,"MobHuntReward#1"
22.3,"Simurgh",1,2,3,"MobHuntReward#2"
22.4,"Alux",1,2,3,"MobHuntReward#2"
23.0,"Sylphlands sentinel",3,1,2,"MobHuntReward#1"
23.1,"plasmoid",4,1,1,"MobHuntReward#1"
23.2,"ahriman",3,1,2,"MobHuntReward#1"
23.3,"Peryton",1,2,3,"MobHuntReward#2"
23.4,"Gossamer",1,2,3,"MobHuntReward#2"
