key,0,1,2
#,,,
int32,byte,bit&01,str
0,4,True,""
1,7,False,"破壊された魔導アーマーの残骸がある。
激しい戦闘が行われたのだろうか？"
2,7,False,"使い込まれた剣と盾がある。
ガレマール帝国軍の装備ではないようだ。
誰が使ったものだろうか？"
3,4,True,"若き日のシドが記した、
月の衛星「ダラガブ」の観測データのようだ。
几帳面な文字で、難解な数式と数字が羅列されている。
シドの推論によると「ダラガブ」は、太陽エネルギーを集積し、
波長を変えて送る機能を有している可能性が高いようだ。

受信設備が不十分な状態で「ダラガブ」を起動すれば、
数千年に亘って蓄積されてきた膨大なエネルギーが
降り注ぎ、重大事故が発生するであろう、と結論付けている。 "
4,7,False,"魔導リーパーの残骸だ。
損傷が激しく、使用することは難しそうだ……。"
5,7,False,"脚部不良の魔導リーパーだ。
先程の戦闘で消耗し、もう使用できないようだ……。"
6,7,False,"すでに事切れている。
自分自身の身体でなら、救えたかもしれない……。

キャンプ・ブロークングラスに急ぎ、ゼノスの凶行を阻止しよう。"
7,7,False,"魅了された帝国兵に襲われたらしく、すでに事切れている。


その懐から、「軍用ポーション」を発見した。
ありがたく使わせてもらおう。"
8,7,False,"必死に抵抗した形跡があるが、すでに事切れている。


その懐から、「軍用ポーション」を発見した。
ありがたく使わせてもらおう。"
9,7,False,"脚部不良の魔導リーパーだ。
まだ機体は温かく、直前まで動いていた形跡がある。
魔導リーパー認証鍵と燃料があれば起動できるだろう。
この機体の魔導カノンを使えば、
正面の敵を一掃することができるかもしれない……。"
10,7,False,"脚部不良の魔導リーパーだ。
認証鍵を使用したが、燃料が空のため起動することができない。

燃料が残っている魔導リーパーの残骸を探してみよう。"
11,7,False,"魔導リーパーの残骸だ。
操縦席のメーターは、まだ燃料の残量があることを示している。
青燐水タンクを取り外して、運ぶことができそうだ。"
12,7,False,"脚部不良の魔導リーパーだ。
先程の戦闘で消耗し、もう使用できないようだ……。"
13,7,False,"魔導リーパーの残骸だ。
損傷が激しく、使用することは難しそうだ……。"
14,7,False,"魔導リーパーの残骸だ。
操縦席のメーターは、まだ燃料の残量があることを示しているが、
損傷が激しく、使用することは難しそうだ……。"
15,7,False,"すでに事切れている。
自分自身の身体でなら、救えたのだろうか……。"
16,7,False,"魔導リーパーの残骸だ。
損傷が激しく、使用することは難しそうだ……。"
17,7,False,"まだ若い新兵らしき帝国兵が、事切れている。


その懐から、「軍用ポーション」を発見した。
ありがたく使わせてもらおう。"
18,7,False,"魅了された帝国兵が「軍用ポーション」を持っていた！


このクエストバトルでは、通常時の戦闘能力を発揮できません。
そのため、なるべく戦闘を回避しながら、
キャンプ・ブロークングラスに向かうことを推奨します。
一度、発見されて戦闘状態に陥ると、
魅了された帝国兵や魔導兵器は、執拗に追跡してきます。
特に魔導兵器は手強いため、生身で戦うのは危険です。
ＨＰは、コンテンツアクション「軍用ポーション」で回復できます。
使用回数に制限がありますが、敵兵や残骸などから、
追加獲得できるため、積極的に探してみましょう。"
19,7,False,"魔導リーパーの残骸だ。
損傷が激しく、使用することは難しそうだ……。

だが、操縦席から「帝国式強壮剤」を発見した！"
20,7,False,"魔導リーパーの残骸だ。
損傷が激しく、使用することは難しそうだ……。

だが、操縦席から「軍用ポーション」を発見した！"
21,7,False,"魔導リーパーの残骸だ。
損傷が激しく、使用することは難しそうだ……。

だが、操縦席から「軍用ポーション」を発見した！"
22,7,False,"魔導リーパーの残骸だ。
損傷が激しく、使用することは難しそうだ……。

だが、操縦席から「軍用ポーション」を発見した！"
23,7,False,"すでに事切れている。"
24,7,False,"背後から襲われたらしく、すでに事切れている。


その懐から、「軍用ポーション」を発見した。
ありがたく使わせてもらおう。"
25,7,False,"すでに事切れている。"
26,7,False,"ボロボロになった小さな麻袋だ。


その中から、「軍用ポーション」を発見した！"
27,7,False,"ボロボロになった小さな麻袋だ。


その中から、「帝国式回復剤」を発見した！"
28,7,False,"脚部不良の魔導リーパーだ。
燃料は補充したが、認証鍵がないため起動できない。

元の搭乗者が、近くに隠れていないか捜してみよう。"
29,7,False,"水面が小刻みに揺れ、細かな気泡が発生している……。
葉の裏で、コロポックルの幼獣がひしめいている姿を想像した。"
30,7,False,"葉の表面に、踏みしめたような跡がある。
誰かが水を採取した際についたものだろうか……？"
31,7,False,"水底に、植物に寄生された動物の死骸が見えた。
餌を探すうちに、迷い込んだのだろうか……？"
32,7,False,"細かな焦げ跡がついた水草が見える。
賢者の攻撃術式の痕跡に、似ているようだ……。"
33,7,False,"共通語で文章が刻まれている……


「創世の刻、猛き焔神、猛き我らに炎を授けん
　聖火授受、父祖より継がれし我らが炎、其の名を答えよ」"
34,7,False,"走り書きされた紙片が落ちている。
盗掘者のメモだろうか……？

翠の希少石
孔雀石の間　緑と黄の袋
瓦礫の上　隅の土"
