key,0,1,2,3,4
#,Hyperconductive,Reborn,Sharpened,Zodiac,ZodiacLux
int32,Image,Image,Image,Image,Image
0,,,,,
1,"ui/icon/080000/080732.tex","ui/icon/080000/080752.tex","ui/icon/080000/080752.tex","ui/icon/080000/080772.tex","ui/icon/080000/080792.tex"
2,"ui/icon/080000/080733.tex","ui/icon/080000/080753.tex","ui/icon/080000/080753.tex","ui/icon/080000/080773.tex","ui/icon/080000/080793.tex"
3,"ui/icon/080000/080734.tex","ui/icon/080000/080754.tex","ui/icon/080000/080754.tex","ui/icon/080000/080774.tex","ui/icon/080000/080794.tex"
4,"ui/icon/080000/080735.tex","ui/icon/080000/080755.tex","ui/icon/080000/080755.tex","ui/icon/080000/080775.tex","ui/icon/080000/080795.tex"
5,"ui/icon/080000/080736.tex","ui/icon/080000/080756.tex","ui/icon/080000/080756.tex","ui/icon/080000/080776.tex","ui/icon/080000/080796.tex"
6,"ui/icon/080000/080737.tex","ui/icon/080000/080757.tex","ui/icon/080000/080757.tex","ui/icon/080000/080777.tex","ui/icon/080000/080797.tex"
7,"ui/icon/080000/080738.tex","ui/icon/080000/080758.tex","ui/icon/080000/080758.tex","ui/icon/080000/080778.tex","ui/icon/080000/080798.tex"
8,"ui/icon/080000/080739.tex","ui/icon/080000/080759.tex","ui/icon/080000/080759.tex","ui/icon/080000/080779.tex","ui/icon/080000/080799.tex"
9,"ui/icon/080000/080740.tex","ui/icon/080000/080760.tex","ui/icon/080000/080760.tex","ui/icon/080000/080780.tex","ui/icon/080000/080800.tex"
10,"ui/icon/080000/080741.tex","ui/icon/080000/080761.tex","ui/icon/080000/080761.tex","ui/icon/080000/080781.tex","ui/icon/080000/080801.tex"
11,"ui/icon/080000/080742.tex","ui/icon/080000/080762.tex","ui/icon/080000/080762.tex","ui/icon/080000/080782.tex","ui/icon/080000/080802.tex"
12,"ui/icon/080000/080743.tex","ui/icon/080000/080763.tex","ui/icon/080000/080763.tex","ui/icon/080000/080783.tex","ui/icon/080000/080803.tex"
13,"ui/icon/080000/080744.tex","ui/icon/080000/080764.tex","ui/icon/080000/080764.tex","ui/icon/080000/080784.tex","ui/icon/080000/080804.tex"
14,"ui/icon/080000/080731.tex","ui/icon/080000/080751.tex","ui/icon/080000/080751.tex","ui/icon/080000/080771.tex","ui/icon/080000/080791.tex"
