key,0,1,2,3,4,5,6,7,8,9,10,11
#,Description,Item,GatheringItemLevel,,,FishingRecordType,TerritoryType,,,IsVisible,,
int32,str,Item,GatheringItemLevelConvertTable,bit&01,bit&02,FishingRecordType,TerritoryType,uint16,uint16,bit&04,bit&08,bit&10
0,"","","GatheringItemLevelConvertTable#0",False,False,"沿岸",,0,0,False,False,False
20000,"螺旋階段のような渦巻いた姿が特徴的。殻がもろく、壊れやすいため、完全な形を保っているものは、好事家に珍重される","ラセンガイ","GatheringItemLevelConvertTable#205",False,False,"スモールキャッチ",,0,0,True,False,False
20001,"メスは魚体が黒いが、成長するとオスに変わり鮮やかな色合いに変化する。身を守るため、粘液毒を放出する性質も","クロハコフグ","GatheringItemLevelConvertTable#205",False,False,"ミディアムキャッチ",,0,0,True,False,False
20002,"海を悠然と泳ぐ巨大なエイ。コウジン族が騎獣として操るシマエイは、このトビエイを長年かけて家畜化したものである","トビエイ","GatheringItemLevelConvertTable#205",False,False,"ビッグキャッチ",,1,0,True,False,False
20003,"近東のラザハンから渡来した使者が、ひんがしの国の幕府に、この魚を献上。放流したところ、いつの間にか定着したようだ","王魚","GatheringItemLevelConvertTable#205",False,False,"スモールキャッチ",,2,0,True,False,False
20004,"具足海老と共生し、その存在に誘引されてきたタコを食す。ウツボにとって具足海老は、好物を誘き寄せるエサである","クモウツボ","GatheringItemLevelConvertTable#205",False,False,"ミディアムキャッチ",,4,0,True,False,False
20005,"ドマ昔話に登場するトビハゼのトビ男は、のんびりとした性格ながら、生きるとは何かなど、深淵な問いかけをするという","トビハゼ","GatheringItemLevelConvertTable#205",False,False,"スモールキャッチ",,6,0,True,False,False
20006,"硬い鱗によって捕食者から身を守りつつ、自らは、より小型の魚や甲殻類を食べ散らかす。ドマでは、しぶとさの象徴とされる","光鱗魚","GatheringItemLevelConvertTable#205",False,False,"ビッグキャッチ",,6,0,True,False,False
20007,"釣り針からエサを掠め取ることにかけては、右に出る魚がいない。そのため、釣り人にとっては、心底嫌われる存在である","クサフグ","GatheringItemLevelConvertTable#205",False,False,"ミディアムキャッチ",,7,0,True,False,False
20008,"ドマウナギと比べて大型であるが、味は見劣りする。そのため、価格も安価であり、手頃な値段で食すことが可能だ","オオウナギ","GatheringItemLevelConvertTable#205",False,False,"ビッグキャッチ",,7,0,True,False,False
20009,"淡水に進出した珍しいヤドカリ。巻貝の貝殻を利用して身を守ることで知られ、成長に応じて、新しい物に移り住む","カミナ","GatheringItemLevelConvertTable#205",False,False,"スモールキャッチ",,8,0,True,False,False
20010,"古来からの姿を保った原始的な蟹。大振りの個体が鋏脚を広げると、ヒューラン族の成人男性2人分になることも","タカアシガニ","GatheringItemLevelConvertTable#210",False,False,"ビッグキャッチ",,0,0,True,False,False
20011,"突出した額を長鼻に見立てて、海の天狗と呼ばれる。サベネアでは一時、不老長寿の霊薬の材料になるという噂から乱獲された","ウミテング","GatheringItemLevelConvertTable#210",False,False,"ミディアムキャッチ",,1,0,True,False,False
20012,"幅広の背ビレと尻ビレを持つ珍魚。普段は深海に棲息しているため、見かけることが少なく、ヒレの用途など生態には謎が多い","クロズキン","GatheringItemLevelConvertTable#210",False,False,"ビッグキャッチ",,2,0,True,False,False
