key,0,1,2,3,4,5
#,Name,Icon,CastTime,Animation[0],Animation[1],Animation[2]
int32,str,Image,byte,ActionTimeline,ActionTimeline,ActionTimeline
0,"","ui/icon/000000/000001.tex",0,"","",""
1,"实行","ui/icon/061000/061103.tex",2,"normal/event_action_start","normal/event_action_loop","normal/event_action_end"
2,"实行","ui/icon/061000/061103.tex",2,"normal/event_action_start","normal/event_action_loop","normal/event_action_end"
3,"实行","ui/icon/061000/061103.tex",5,"normal/event_action_start","normal/event_action_loop","normal/event_action_end"
4,"实行","ui/icon/061000/061103.tex",10,"normal/event_action_start","normal/event_action_loop","normal/event_action_end"
5,"实行","ui/icon/061000/061103.tex",15,"normal/event_action_start","normal/event_action_loop","normal/event_action_end"
6,"实行","ui/icon/061000/061103.tex",2,"normal/event_action_start","normal/event_action_loop","normal/event_action_end"
7,"实行","ui/icon/061000/061103.tex",5,"normal/event_action_start","normal/event_action_loop","normal/event_action_end"
8,"实行","ui/icon/061000/061103.tex",10,"normal/event_action_start","normal/event_action_loop","normal/event_action_end"
9,"实行","ui/icon/061000/061103.tex",15,"normal/event_action_start","normal/event_action_loop","normal/event_action_end"
10,"等待","ui/icon/061000/061104.tex",2,"normal/lookaction_start","normal/lookaction_loop","normal/lookaction_end"
11,"等待","ui/icon/061000/061104.tex",2,"normal/lookaction_start","normal/lookaction_loop","normal/lookaction_end"
12,"等待","ui/icon/061000/061104.tex",5,"normal/lookaction_start","normal/lookaction_loop","normal/lookaction_end"
13,"等待","ui/icon/061000/061104.tex",10,"normal/lookaction_start","normal/lookaction_loop","normal/lookaction_end"
14,"实行","ui/icon/061000/061103.tex",2,"normal/event_action_start","normal/event_action_loop","normal/event_action_end"
15,"实行","ui/icon/061000/061103.tex",2,"normal/event_action_start","normal/event_action_loop","normal/event_action_end"
16,"实行","ui/icon/061000/061103.tex",5,"normal/event_action_start","normal/event_action_loop","normal/event_action_end"
17,"实行","ui/icon/061000/061103.tex",10,"normal/event_action_start","normal/event_action_loop","normal/event_action_end"
18,"实行","ui/icon/061000/061103.tex",2,"normal/event_action_start","normal/event_action_loop","normal/event_action_end"
19,"共鸣","ui/icon/061000/061105.tex",5,"normal/aettouch_start","normal/aettouch_loop","normal/aettouch_end"
20,"实行","ui/icon/061000/061103.tex",1,"normal/event_action_start","normal/event_action_loop","normal/event_action_end"
21,"实行","ui/icon/061000/061103.tex",2,"normal/event_action_start","normal/event_action_loop","normal/event_action_end"
22,"实行","ui/icon/061000/061103.tex",5,"normal/event_action_start","normal/event_action_loop","normal/event_action_end"
23,"实行","ui/icon/061000/061103.tex",1,"normal/touchaction_start","normal/touchaction_loop","normal/touchaction_end"
24,"实行","ui/icon/061000/061103.tex",2,"normal/touchaction_start","normal/touchaction_loop","normal/touchaction_end"
25,"实行","ui/icon/061000/061103.tex",5,"normal/touchaction_start","normal/touchaction_loop","normal/touchaction_end"
26,"救助","ui/icon/061000/061103.tex",2,"normal/opeaction_start","normal/opeaction_loop","normal/opeaction_end"
27,"警笛","ui/icon/061000/061104.tex",2,"normal/fueaction_start","normal/fueaction_loop","normal/fueaction_end"
28,"监视","ui/icon/061000/061104.tex",10,"normal/lookaction_start","normal/lookaction_loop","normal/lookaction_end"
29,"记录","ui/icon/061000/061103.tex",1,"normal/touchaction_start","normal/touchaction_loop","normal/touchaction_end"
30,"口哨","ui/icon/061000/061103.tex",2,"normal/fueaction_start","normal/fueaction_loop","normal/fueaction_end"
31,"实行","ui/icon/061000/061103.tex",2,"normal/searchaction_start","normal/searchaction_loop","normal/searchaction_end"
32,"实行","ui/icon/061000/061103.tex",5,"normal/searchaction_start","normal/searchaction_loop","normal/searchaction_end"
33,"实行","ui/icon/061000/061103.tex",10,"normal/searchaction_start","normal/searchaction_loop","normal/searchaction_end"
34,"救助","ui/icon/061000/061103.tex",2,"normal/opeaction_start","normal/opeaction_loop","normal/opeaction_end"
35,"救助","ui/icon/061000/061103.tex",5,"normal/opeaction_start","normal/opeaction_loop","normal/opeaction_end"
36,"救助","ui/icon/061000/061103.tex",10,"normal/opeaction_start","normal/opeaction_loop","normal/opeaction_end"
37,"实行","ui/icon/061000/061103.tex",2,"normal/fueaction_start","normal/fueaction_loop","normal/fueaction_end"
38,"救助","ui/icon/061000/061103.tex",2,"normal/touchaction_start","normal/touchaction_loop","normal/touchaction_end"
39,"救助","ui/icon/061000/061103.tex",5,"normal/touchaction_start","normal/touchaction_loop","normal/touchaction_end"
40,"救助","ui/icon/061000/061103.tex",10,"normal/touchaction_start","normal/touchaction_loop","normal/touchaction_end"
41,"实行","ui/icon/061000/061104.tex",10,"normal/lookaction_start","normal/lookaction_loop","normal/lookaction_end"
42,"松绑","ui/icon/061000/061103.tex",10,"normal/searchaction_start","normal/searchaction_loop","normal/searchaction_end"
43,"实行","ui/icon/061000/061103.tex",10,"normal/touchaction_start","normal/touchaction_loop","normal/touchaction_end"
44,"实行","ui/icon/061000/061103.tex",10,"normal/opeaction_start","normal/opeaction_loop","normal/opeaction_end"
45,"实行","ui/icon/061000/061103.tex",2,"normal/touchaction_start","normal/touchaction_loop","normal/touchaction_end"
46,"实行","ui/icon/061000/061103.tex",5,"normal/touchaction_start","normal/touchaction_loop","normal/touchaction_end"
47,"实行","ui/icon/061000/061103.tex",10,"normal/touchaction_start","normal/touchaction_loop","normal/touchaction_end"
48,"捣蛋","ui/icon/061000/061103.tex",5,"normal/searchaction_start","normal/searchaction_loop","normal/searchaction_end"
49,"关闭阀门","ui/icon/061000/061103.tex",5,"normal/searchaction_start","normal/searchaction_loop","normal/searchaction_end"
50,"张望","ui/icon/061000/061104.tex",5,"normal/lookaction_start","normal/lookaction_loop","normal/lookaction_end"
51,"打开阀门","ui/icon/061000/061103.tex",5,"normal/searchaction_start","normal/searchaction_loop","normal/searchaction_end"
52,"实行","ui/icon/061000/061103.tex",1,"normal/event_action_start","normal/event_action_loop","normal/event_action_end"
53,"实行","ui/icon/061000/061103.tex",2,"normal/searchaction_start","normal/searchaction_loop","normal/searchaction_end"
54,"实行","ui/icon/061000/061103.tex",5,"normal/searchaction_start","normal/searchaction_loop","normal/searchaction_end"
55,"实行","ui/icon/061000/061103.tex",10,"normal/searchaction_start","normal/searchaction_loop","normal/searchaction_end"
56,"监视","ui/icon/061000/061104.tex",5,"normal/lookaction_start","normal/lookaction_loop","normal/lookaction_end"
57,"占领","ui/icon/061000/061103.tex",2,"normal/touchaction_start","normal/touchaction_loop","normal/touchaction_end"
58,"占领","ui/icon/061000/061103.tex",5,"normal/touchaction_start","normal/touchaction_loop","normal/touchaction_end"
59,"占领","ui/icon/061000/061103.tex",10,"normal/touchaction_start","normal/touchaction_loop","normal/touchaction_end"
60,"共鸣","ui/icon/061000/061103.tex",5,"normal/touchaction_start","normal/touchaction_loop","normal/touchaction_end"
61,"实行","ui/icon/061000/061103.tex",2,"","",""
62,"实行","ui/icon/061000/061103.tex",8,"normal/event_action_start","normal/event_action_loop","normal/event_action_end"
63,"实行","ui/icon/061000/061103.tex",5,"","",""
64,"实行","ui/icon/061000/061103.tex",0,"","",""
65,"取得青磷水","ui/icon/061000/061103.tex",3,"normal/event_action_start","normal/event_action_loop","normal/event_action_end"
66,"占领","ui/icon/061000/061103.tex",5,"normal/touchaction_start","normal/touchaction_loop","normal/touchaction_end"
67,"搭乘","ui/icon/061000/061103.tex",2,"normal/touchaction_start","normal/touchaction_loop","normal/touchaction_end"
68,"张望","ui/icon/061000/061103.tex",2,"normal/lookaction_start","normal/lookaction_loop","normal/lookaction_end"
