key,0,1
#,String,Page
int32,DescriptionString,DescriptionPage
0.0,"","DescriptionPage#0"
1.0,"","DescriptionPage#0"
1.1,"","DescriptionPage#0"
1.2,"","DescriptionPage#0"
2.0,"「ドマ式麻雀」ってどんなゲーム？","DescriptionPage#4"
2.1,"「ドマ式麻雀」の遊び方","DescriptionPage#5"
2.2,"「ドマ式麻雀」の画面の見方","DescriptionPage#9"
3.0,"ライバルウィングズ","DescriptionPage#6"
3.1,"","DescriptionPage#0"
3.2,"ヒドゥンゴージ","DescriptionPage#8"
4.0,"ハウジングについて","DescriptionPage#10"
4.1,"機能家具について","DescriptionPage#11"
5.0,"複製サレタ工場廃墟","DescriptionPage#12"
6.0,"つよくてニューゲーム","DescriptionPage#13"
6.1,"つよくてニューゲームの遊び方","DescriptionPage#14"
6.2,"注意事項","DescriptionPage#15"
7.0,"フロントライン","DescriptionPage#16"
7.1,"外縁遺跡群（制圧戦）","DescriptionPage#17"
7.2,"シールロック（争奪戦）","DescriptionPage#18"
7.3,"フィールド・オブ・グローリー（砕氷戦）","DescriptionPage#19"
7.4,"オンサル・ハカイル（終節戦）","DescriptionPage#20"
8.0,"オーシャンフィッシング","DescriptionPage#21"
