key,0,1
#,Class,Level
int32,ClassJob,byte
0,"冒险者",0
1,"采矿工",56
2,"采矿工",58
3,"采矿工",60
4,"采矿工",56
5,"采矿工",58
6,"采矿工",60
7,"园艺工",56
8,"园艺工",58
9,"园艺工",60
10,"园艺工",56
11,"园艺工",58
12,"园艺工",60
13,"捕鱼人",56
14,"捕鱼人",58
15,"捕鱼人",60
16,"捕鱼人",56
17,"捕鱼人",58
18,"捕鱼人",60
19,"采矿工",60
20,"园艺工",60
21,"采矿工",66
22,"采矿工",66
23,"采矿工",66
24,"园艺工",66
25,"园艺工",66
26,"园艺工",70
27,"捕鱼人",66
28,"捕鱼人",66
29,"捕鱼人",70
30,"采矿工",70
31,"园艺工",70
32,"采矿工",76
33,"采矿工",76
34,"采矿工",80
35,"园艺工",76
36,"园艺工",76
37,"园艺工",80
38,"捕鱼人",76
39,"捕鱼人",76
40,"捕鱼人",80
41,"采矿工",80
42,"园艺工",80
43,"捕鱼人",80
