key,0,1,2,3,4,5,6,7
#,Label,Param,Platform,Required,Category,,,Text
int32,str,byte,byte,bit&01,byte,uint16,byte,str
0,"",255,255,False,0,0,0,""
11,"MOVE_AND_STEER",255,255,False,1,1,0,"ステアリング移動"
12,"MOVE_FORE",255,255,False,1,2,3,"前進 / 前へ進む"
13,"MOVE_BACK",255,255,False,1,3,3,"後退 / 後ろへ進む"
14,"MOVE_LEFT",255,255,False,1,4,3,"左ターン / 左へ進む"
15,"MOVE_RIGHT",255,255,False,1,5,3,"右ターン / 右へ進む"
16,"MOVE_STRIFE_L",255,255,False,1,6,3,"左ストライフ移動"
17,"MOVE_STRIFE_R",255,255,False,1,7,3,"右ストライフ移動"
18,"JUMP",255,255,False,1,8,3,"ジャンプ"
19,"WALK",255,255,False,1,9,3,"ウォーキング切り替え"
20,"AUTORUN_KEY",255,255,False,1,10,3,"オートラン切り替え"
21,"SWARD",255,255,False,1,11,3,"武器の納刀/抜刀"
22,"CAMERA_FOCUS",255,255,False,1,12,6,"ロックオン"
23,"MOVE_DESCENT",255,255,False,1,13,3,"飛行／潜水操作：下降"
24,"MOVE_RETENTION",255,255,False,1,14,3,"飛行／潜水操作：高度維持"
25,"MOVE_ANGLE_RISING",255,255,False,1,15,3,"飛行／潜水操作：ピッチ角上昇"
26,"MOVE_ANGLE_DESCENT",255,255,False,1,16,3,"飛行／潜水操作：ピッチ角下降"
51,"CAMERA_UP",255,255,False,1,17,6,"カメラ上移動"
52,"CAMERA_DOWN",255,255,False,1,18,6,"カメラ下移動"
53,"CAMERA_LEFT",255,255,False,1,19,6,"カメラ左移動"
54,"CAMERA_RIGHT",255,255,False,1,20,6,"カメラ右移動"
55,"CAMERA_MODE",255,255,False,1,21,6,"主観/客観カメラ切り替え"
56,"CAMERA_BACKWARD",255,255,False,1,22,6,"フリップカメラ"
57,"CAMERA_ZOOMIN",255,255,False,1,23,6,"カメラ・ズームイン / ページ切り替え：逆送り"
58,"CAMERA_ZOOMOUT",255,255,False,1,24,6,"カメラ・ズームアウト / ページ切り替え：順送り"
59,"CAMERA_LOAD",255,255,False,1,25,6,"カメラ位置を戻す"
