key,0
#,ClassJob
int32,ClassJob
0,"すっぴん士"
65580,"彫金師"
66219,"彫金師"
66220,"彫金師"
66221,"彫金師"
66696,"彫金師"
66850,"彫金師"
67114,"格闘士"
67999,"剣術士"
68555,"剣術士"
68614,"すっぴん士"
68763,"弓術士"
68764,"弓術士"
68765,"弓術士"
68766,"弓術士"
68767,"弓術士"
68768,"弓術士"
68769,"弓術士"
68770,"弓術士"
68771,"弓術士"
68772,"弓術士"
68773,"弓術士"
68774,"弓術士"
68775,"弓術士"
68776,"弓術士"
68777,"弓術士"
68778,"幻術士"
68836,"斧術士"
68848,"斧術士"
68876,"斧術士"
69157,"斧術士"
69165,"槍術士"
69179,"斧術士"
69190,"斧術士"
69208,"すっぴん士"
69210,"斧術士"
69261,"甲冑師"
69262,"甲冑師"
69263,"甲冑師"
69264,"甲冑師"
69296,"木工師"
69305,"斧術士"
69313,"斧術士"
69373,"甲冑師"
69374,"甲冑師"
69375,"甲冑師"
69376,"甲冑師"
69377,"鍛冶師"
69381,"園芸師"
69426,"すっぴん士"
69477,"すっぴん士"
69480,"錬金術師"
69481,"錬金術師"
69482,"錬金術師"
69483,"錬金術師"
69484,"錬金術師"
69485,"錬金術師"
69486,"錬金術師"
69487,"錬金術師"
69491,"採掘師"
69494,"採掘師"
69495,"採掘師"
69496,"採掘師"
69497,"採掘師"
69498,"採掘師"
69508,"調理師"
69522,"槍術士"
69535,"戦士"
69536,"戦士"
69537,"戦士"
69538,"戦士"
69539,"戦士"
69540,"戦士"
69541,"戦士"
69542,"戦士"
69547,"斧術士"
69554,"ナイト"
69558,"ナイト"
69562,"すっぴん士"
69563,"竜騎士"
69564,"竜騎士"
69566,"漁師"
69576,"園芸師"
69577,"園芸師"
69578,"モンク"
69580,"吟遊詩人"
69581,"吟遊詩人"
69582,"吟遊詩人"
69583,"吟遊詩人"
69584,"吟遊詩人"
69585,"吟遊詩人"
69586,"吟遊詩人"
69587,"吟遊詩人"
69588,"吟遊詩人"
69593,"白魔道士"
69598,"斧術士"
69617,"漁師"
69620,"竜騎士"
69621,"竜騎士"
69622,"竜騎士"
69623,"竜騎士"
69624,"竜騎士"
69628,"竜騎士"
69629,"竜騎士"
69631,"竜騎士"
69637,"園芸師"
69894,"黒魔道士"
69913,"斧術士"
69931,"斧術士"
69945,"斧術士"
69973,"斧術士"
69984,"黒魔道士"
69985,"斧術士"
70000,"斧術士"
70065,"斧術士"
70128,"斧術士"
70179,"巴術士"
70181,"巴術士"
70185,"召喚士"
70200,"学者"
70201,"学者"
70210,"斧術士"
70251,"すっぴん士"
70252,"すっぴん士"
70265,"双剣士"
