key,0
#,Text
int32,str
0,""
1,"OK"
2,"キャンセル"
3,"はい"
4,"いいえ"
5,"やめる"
6,"<Switch(IntegerParameter(1))><Case(1)><UIForeground>F20225</UIForeground><UIGlow>F20226</UIGlow></Case><Case(2)><UIForeground>F20227</UIForeground><UIGlow>F20228</UIGlow></Case><Case(3)><UIForeground>F20229</UIForeground><UIGlow>F2022A</UIGlow></Case><Case(4)><UIForeground>F2022B</UIForeground><UIGlow>F2022C</UIGlow></Case><Case(5)><UIForeground>F2022D</UIForeground><UIGlow>F2022E</UIGlow></Case><Case(6)><UIForeground>F2022F</UIForeground><UIGlow>F20230</UIGlow></Case><Case(7)><UIForeground>F20231</UIForeground><UIGlow>F20232</UIGlow></Case><Case(8)><UIForeground>F20233</UIForeground><UIGlow>F20234</UIGlow></Case></Switch>"
7,"なし"
8,"…"
9,""
10,"日本語"
11,"英語"
12,"ドイツ語"
13,"フランス語"
14,"中国語(簡体)"
15,"オンラインID：<Highlight>StringParameter(1)</Highlight>"
16,"..."
17,"<Format(IntegerParameter(1),FF022C)/>"
18,"<Format(IntegerParameter(1),FF022C)/>"
19,"<Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
20,"<Format(IntegerParameter(1),FF022C)/>"
21,"<Time(IntegerParameter(1))/><Value>TopLevelParameter(222)</Value>/<Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value> <Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue>"
22,"<Time(IntegerParameter(1))/><TwoDigitValue>TopLevelParameter(222)</TwoDigitValue>/<Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value> <Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue>"
23,"<Time(IntegerParameter(1))/><Value>TopLevelParameter(222)</Value>/<Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value>"
24,"<Time(IntegerParameter(1))/><TwoDigitValue>TopLevelParameter(222)</TwoDigitValue>/<Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value>"
25,"<Time(IntegerParameter(1))/><Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value>"
26,"<Time(IntegerParameter(1))/><Value>TopLevelParameter(222)</Value>年<Value>TopLevelParameter(221)</Value>月<Value>TopLevelParameter(219)</Value>日"
27,"<Time(IntegerParameter(1))/><Value>TopLevelParameter(221)</Value>月<Value>TopLevelParameter(219)</Value>日"
28,"<Time(IntegerParameter(1))/><Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue>"
29,"<Time(IntegerParameter(1))/><If(LessThan(TopLevelParameter(218), 12))><Value>TopLevelParameter(218)</Value><Else/><Value>TopLevelParameter(218)</Value></If>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue>"
30,"<Time(IntegerParameter(1))/><Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue>:<TwoDigitValue>TopLevelParameter(216)</TwoDigitValue>"
31,"<Time(IntegerParameter(1))/><If(LessThan(TopLevelParameter(218), 12))><Value>TopLevelParameter(218)</Value><Else/><Value>TopLevelParameter(218)</Value></If>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue>:<TwoDigitValue>TopLevelParameter(216)</TwoDigitValue>"
32,"<Time(IntegerParameter(1))/><Value>TopLevelParameter(217)</Value>:<TwoDigitValue>TopLevelParameter(216)</TwoDigitValue>:<TwoDigitValue>TopLevelParameter(215)</TwoDigitValue>"
33,"<Value>IntegerParameter(1)</Value>:<TwoDigitValue>IntegerParameter(2)</TwoDigitValue>"
34,"<Value>PlayerParameter(11)</Value>:<TwoDigitValue>PlayerParameter(12)</TwoDigitValue>"
35,"Lv<Value>IntegerParameter(1)</Value>"
36,"Lv<If(GreaterThan(IntegerParameter(1),0))>+<Value>IntegerParameter(1)</Value><Else/><Value>IntegerParameter(1)</Value></If>"
37,"《<Highlight>StringParameter(1)</Highlight>》"
38,"<Highlight>StringParameter(1)</Highlight>.<Highlight>StringParameter(2)</Highlight>"
39,"数分前"
40,"<Value>IntegerParameter(1)</Value>分前"
41,"<Value>IntegerParameter(1)</Value>時間前"
42,"<Value>IntegerParameter(1)</Value>日前"
43,"<Value>IntegerParameter(1)</Value>"
44,"<Value>IntegerParameter(1)</Value>m"
45,"<Value>IntegerParameter(1)</Value>h"
46,"----/--/--"
47,"--/--/--"
48,"--:--"
49,"<Value>IntegerParameter(1)</Value>s"
50,"Tellする"
51,"サーチ情報を見る"
52,"サーチ情報の編集"
53,"トレードを申し込む"
54,"パーティに誘う"
55,"パーティリーダーを委譲する"
56,"パーティから除外する"
57,"攻撃する"
58,"調べる"
59,"ブラックリストに登録する"
60,"ブラックリスト登録を解除"
61,"フレンド申請をする"
62,"フレンド申請を取り消す"
63,"フレンド申請の返答"
64,"フレンド申請を断る"
65,"フレンドを解除する"
66,"読む"
67,"返信する"
68,"削除する"
69,"添付アイテムを解除する"
70,"自動追尾"
71,"リンクシェル会話をＯＦＦにする"
72,"リンクシェル会話をＯＮにする"
73,"このリンクシェルをアクティブにする"
74,"リンクシェルを解散する"
75,"リンクシェルに正式加入する"
76,"リンクシェルの正式加入をやめる"
77,"リンクシェルから脱退する"
78,"リンクシェルマスターを委譲する"
79,"リンクシェルリーダーに設定する"
80,"リンクシェルリーダー設定を解除する"
81,"リンクシェルから除名する"
82,"このリンクシェルのアクティブを解除"
83,"リンクシェルに勧誘する"
84,"リンクシェルリーダーを辞退する"
85,"解除する"
86,"タブを分離する"
87,"タブを削除する"
88,"渡す"
89,"装備をはずす"
90,"使う"
91,"捨てる"
92,"２つに分ける"
93,"売却する"
94,"レターに添付する"
95,"トレードに出す"
96,"装備する"
97,"リテイナーに預ける"
98,"リテイナーから受け取る"
99,"マーケットに出品する"
100,"コピーする"
101,"貼り付ける"
102,"切り取る"
103,"実行する"
104,"削除する"
105,"もとに戻す"
106,"やり直す"
107,"装備品の修理"
108,"参加中のコンテンツとパーティから離脱します。
よろしいですか？"
109,"参加中のコンテンツが失敗します。
よろしいですか？"
110,"<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow><Sheet(Item,IntegerParameter(1),0)/>×<Value>IntegerParameter(2)</Value>を捨てます。
よろしいですか？<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
111,"戦闘不能状態になりました。
ホームポイントに戻りますか？
ホームポイント：<Sheet(PlaceName,<Sheet(Aetheryte,IntegerParameter(1),8)/>,0)/>"
112,"蘇生を受けますか？"
113,"<Highlight>StringParameter(1)</Highlight>からの
「アレイズ」を受けますか？"
114,"ギアセット<Value>IntegerParameter(2)</Value>「<Highlight>StringParameter(1)</Highlight>」に
装備変更します。よろしいですか？"
115,"ログアウトしてタイトルに戻ります。
よろしいですか？"
116,"ログアウトしてゲームを終了します。
よろしいですか？"
117,"「デジョン」を実行しますか？"
118,"「<Highlight>ObjectParameter(56)</Highlight>」の
開始地点に戻ります。よろしいですか？"
119,"「<Highlight>ObjectParameter(56)</Highlight>」の
開始地点に戻ります。

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※戦闘が行われている封鎖された区画には
　戦闘終了まで合流できません。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
"
120,"<Highlight>StringParameter(1)</Highlight>のパーティに参加します。よろしいですか？"
121,"<Highlight>StringParameter(1)</Highlight>のパーティ勧誘を断ります。よろしいですか？"
122,"パーティから離脱します。
よろしいですか？"
123,"パーティを解散します。
よろしいですか？"
124,"<Highlight>StringParameter(1)</Highlight>をブラックリストに登録します。よろしいですか？"
125,"<Highlight>StringParameter(1)</Highlight>のブラックリスト登録を解除します。よろしいですか？"
126,"<Highlight>StringParameter(1)</Highlight>からのフレンド申請が来ています。申請を受けて正式なフレンドとなるか、断るかを決めてください。
※保留のまま一定期間が過ぎると、自動的に相手からの申請が取り下げられ、いずれの返答をしてもフレンドリストから消去されます。"
127,"<Highlight>StringParameter(1)</Highlight>からのフレンド申請を断ります。よろしいですか？"
128,"<Highlight>StringParameter(1)</Highlight>へのフレンド申請を取り消します。よろしいですか？"
129,"<Highlight>StringParameter(1)</Highlight>をフレンドから解除します。相手のフレンドリストには登録されたままとなりますが、よろしいですか？"
130,"<Highlight>StringParameter(1)</Highlight>へレターを送信します。よろしいですか？"
131,"<Highlight>StringParameter(1)</Highlight>はフレンドではないためレターは送信できません。"
132,"このレターを削除します。
よろしいですか？"
133,"宛先のフレンドを指定してください。レターはフレンドリストに登録されている人にだけ送信できます。"
134,"リンクシェル「<Highlight>StringParameter(1)</Highlight>」に正式加入します。よろしいですか？"
135,"リンクシェル「<Highlight>StringParameter(1)</Highlight>」への勧誘を断ります。よろしいですか？"
136,"リンクシェル「<Highlight>StringParameter(1)</Highlight>」から脱退します。よろしいですか？"
137,"リンクシェル「<Highlight>StringParameter(1)</Highlight>」を解散します。解散したリンクシェルをもとに戻すことはできません。本当によろしいですか？"
138,"「はい。本当にこのリンクシェルを解散します。」"
139,"<Highlight>StringParameter(1)</Highlight>をリンクシェルから除名します。よろしいですか？"
140,"「<Highlight>StringParameter(1)</Highlight>」をリンクシェルリーダーに設定します。よろしいですか？"
141,"「<Highlight>StringParameter(1)</Highlight>」のリンクシェルリーダー設定を解除します。よろしいですか？"
142,"「<Highlight>StringParameter(1)</Highlight>」を新しいリンクシェルマスターとしてすべての権限を委譲します。本当によろしいですか？"
143,"「はい。すべての権限を委譲します。」"
144,"コンテンツタイマー"
145,"CONTENT TIMERS"
146,"<Sheet(InstanceContent,IntegerParameter(1),3)/>"
147,"リーヴ受注権獲得"
