key,0,1,2,3,4,5,6
#,Name,Icon,Quest,AcceptTalk,FailTalk,,
int32,str,Image,Quest,DefaultTalk,DefaultTalk,bit&01,uint16
262144,"",,,,,False,0
262145,"",,,,,False,0
262151,"アイテムの購入",,,,,True,0
262152,"服（ララフェル用）の取引",,,,,True,0
262153,"服（ルガディン用）の取引",,,,,True,0
262154,"服（エレゼン用）の取引",,,,,True,0
262155,"服（ヒューラン用）の取引",,,,,True,0
262156,"服（ミコッテ用）の取引",,,,,True,0
262157,"",,,,,True,0
262158,"アイテムの購入",,,,,True,0
262159,"服（ララフェル用）の取引",,,,,True,0
262160,"服（ルガディン用）の取引",,,,,True,0
262161,"服（エレゼン用）の取引",,,,,True,0
262162,"服（ヒューラン用）の取引",,,,,True,0
262163,"服（ミコッテ用）の取引",,,,,True,0
262164,"アイテムの購入",,,,,True,0
262165,"服（ララフェル用）の取引",,,,,True,0
262166,"服（ルガディン用）の取引",,,,,True,0
262167,"服（エレゼン用）の取引",,,,,True,0
262168,"服（ヒューラン用）の取引",,,,,True,0
262169,"服（ミコッテ用）の取引",,,,,True,0
262170,"",,,,,True,0
262171,"",,,,,True,0
262172,"",,,,,True,0
262173,"",,,,,True,0
262174,"",,,,,True,0
262175,"",,,,,True,0
262176,"",,,,,True,0
262177,"",,,,,True,0
262178,"アクセサリ（戦闘）の取引",,,,,True,0
262179,"アクセサリ（製作・採集）の取引",,,,,True,0
262180,"",,,,,True,0
262181,"アイテムの購入",,,,,True,0
262182,"",,,,,True,0
262183,"道具の取引",,,,,True,0
262184,"武器の取引",,,,,True,0
262185,"",,,,,True,0
262186,"防具（戦闘）の取引",,,,,True,0
262187,"防具（製作・採集）の取引",,,,,True,0
262188,"アクセサリ（戦闘）の取引",,,,,True,0
262189,"アクセサリ（製作・採集）の取引",,,,,True,0
262190,"",,,,,True,0
262191,"アイテムの購入",,,,,True,0
262192,"",,,,,True,0
262193,"道具の取引",,,,,True,0
262194,"武器の取引",,,,,True,0
262195,"防具（戦闘）の取引",,,,,True,0
262196,"防具（製作・採集）の取引",,,,,True,0
262197,"",,,,,True,0
262198,"アクセサリ（戦闘）の取引",,,,,True,0
262199,"アクセサリ（製作・採集）の取引",,,,,True,0
262200,"",,,,,True,0
262201,"アイテムの購入",,,,,True,0
262202,"",,,,,True,0
262203,"道具の取引",,,,,True,0
262204,"武器の取引",,,,,True,0
262205,"防具（戦闘）の取引",,,,,True,0
262206,"防具（製作・採集）の取引",,,,,True,0
262207,"",,,,,True,0
262208,"",,,,,True,0
262209,"武器の購入",,,,,True,0
262210,"",,,,,True,0
262211,"",,,,,True,0
262212,"アクセサリ（戦闘）の購入",,,,,True,0
262213,"防具（戦闘）の購入",,,,,True,0
262214,"防具（製作・採集）の購入",,,,,True,0
262215,"武器の購入",,,,,True,0
262216,"道具の購入",,,,,True,0
262217,"武器の購入",,,,,True,0
262218,"防具（戦闘）の購入",,,,,True,0
262219,"防具（製作・採集）の購入",,,,,True,0
262221,"道具の購入",,,,,True,0
262222,"武器の購入",,,,,True,0
262223,"防具（戦闘）の購入",,,,,True,0
262224,"防具（製作・採集）の購入",,,,,True,0
262225,"道具の購入",,,,,True,0
262226,"武器の購入",,,,,True,0
262227,"防具（戦闘）の購入",,,,,True,0
262228,"防具（製作・採集）の購入",,,,,True,0
262229,"道具の購入",,,,,True,0
262230,"武器の購入",,,,,True,0
262231,"防具（戦闘）の購入",,,,,True,0
262232,"防具（製作・採集）の購入",,,,,True,0
262233,"道具の購入",,,,,True,0
262234,"武器の購入",,,,,True,0
262235,"防具（戦闘）の購入",,,,,True,0
262236,"防具（製作・採集）の購入",,,,,True,0
262237,"道具の購入",,,,,True,0
262238,"武器の購入",,,,,True,0
262239,"防具（戦闘）の購入",,,,,True,0
262240,"防具（製作・採集）の購入",,,,,True,0
262241,"道具の購入",,,,,True,0
262242,"武器の購入",,,,,True,0
262243,"防具（戦闘）の購入",,,,,True,0
262244,"防具（製作・採集）の購入",,,,,True,0
262245,"道具の購入",,,,,True,0
262246,"武器の購入",,,,,True,0
262247,"防具（戦闘）の購入",,,,,True,0
262248,"防具（製作・採集）の購入",,,,,True,0
262249,"道具の購入",,,,,True,0
262250,"武器の購入",,,,,True,0
262251,"防具（戦闘）の購入",,,,,True,0
262252,"防具（製作・採集）の購入",,,,,True,0
262253,"道具の購入",,,,,True,0
262254,"武器の購入",,,,,True,0
262255,"防具（戦闘）の購入",,,,,True,0
262256,"防具（製作・採集）の購入",,,,,True,0
262257,"",,,,,True,0
262258,"道具の購入",,,,,True,0
262259,"武器の購入",,,,,True,0
262260,"防具（戦闘）の購入",,,,,True,0
