key,0,1,2,3,4,5
#,Quest,RequiredLevel,RequiredExpansion,RequiredQuest,,
int32,Quest,uint16,ExVersion,Quest,bit&01,bit&02
0.0,,0,"重生之境",,False,False
1.0,"如何加入剑术师行会",1,"重生之境",,False,True
1.1,"最强剑术师之路",1,"重生之境",,False,True
1.2,"最强剑术师之路",1,"重生之境",,True,False
1.3,"持剑在手",1,"重生之境",,False,True
1.4,"粉碎战斧的剑风",5,"重生之境",,False,False
1.5,"折断长枪的剑光",10,"重生之境",,True,False
1.6,"折断长枪的剑光",10,"重生之境",,False,True
1.7,"箭雨中的胜机",15,"重生之境",,False,False
1.8,"蠢动的黑暗",20,"重生之境",,False,False
1.9,"利剑与铁拳的交锋",25,"重生之境",,False,False
1.10,"纳尔札尔双剑",30,"重生之境",,False,False
1.11,"自由骑士的誓约",30,"重生之境","青叶的思考",False,False
1.12,,0,"重生之境",,False,False
2.0,"如何加入格斗家行会",1,"重生之境",,False,True
2.1,"疾风迅雷的格斗家",1,"重生之境",,False,True
2.2,"疾风迅雷的格斗家",1,"重生之境",,True,False
2.3,"一击",1,"重生之境",,False,True
2.4,"坚若磐石",5,"重生之境",,False,False
2.5,"疾风迅雷",10,"重生之境",,True,False
2.6,"疾风迅雷",10,"重生之境",,False,True
2.7,"斗魂不再",15,"重生之境",,False,False
2.8,"点燃斗魂",20,"重生之境",,False,False
2.9,"烈火光明星，驰骋奔流星",25,"重生之境",,False,False
2.10,"拳圣",30,"重生之境",,False,False
2.11,"亡国的雷鸣",30,"重生之境","青叶的思考",False,False
2.12,,0,"重生之境",,False,False
3.0,"如何加入斧术师行会",1,"重生之境",,False,True
3.1,"压制战场的斧术师",1,"重生之境",,False,True
3.2,"压制战场的斧术师",1,"重生之境",,True,False
3.3,"豪迈的大斧",1,"重生之境",,False,True
3.4,"豪杰的试练与责任",5,"重生之境",,False,False
3.5,"斧术的基石",10,"重生之境",,True,False
3.6,"斧术的基石",10,"重生之境",,False,True
3.7,"斧刃之声",15,"重生之境",,False,False
3.8,"移动山脉库加塔",20,"重生之境",,False,False
3.9,"突破阻隔",25,"重生之境",,False,False
3.10,"斩断宿怨之日",30,"重生之境",,False,False
3.11,"责任与使命",30,"重生之境","青叶的思考",False,False
3.12,,0,"重生之境",,False,False
4.0,"如何加入枪术师行会",1,"重生之境",,False,True
4.1,"开拓进取的枪术师",1,"重生之境",,False,True
4.2,"开拓进取的枪术师",1,"重生之境",,True,False
4.3,"第一枪",1,"重生之境",,False,True
4.4,"无惧的尖枪",5,"重生之境",,False,False
4.5,"勇气之卵石",10,"重生之境",,True,False
4.6,"勇气之卵石",10,"重生之境",,False,True
4.7,"实力的证明",15,"重生之境",,False,False
4.8,"命运的长枪",20,"重生之境",,False,False
4.9,"功勋卓越之人",25,"重生之境",,False,False
