key,0,1,2,3,4,5,6,7,8,9,10
#,Type,,AssignmentTalk,Quest[0],Quest[1],,,,,,
int32,str,byte,GuildleveAssignmentTalk,Quest,Quest,bit&01,bit&02,bit&04,bit&08,bit&10,byte
393216,"ギルドリーヴ発行",0,"GuildleveAssignmentTalk#1","挑戦、ギルドリーヴ","挑戦、ギルドリーヴ",False,False,False,False,False,0
393217,"ギルドリーヴ発行",1,"GuildleveAssignmentTalk#2","挑戦、ギルドリーヴ","挑戦、ギルドリーヴ",False,False,False,False,False,0
393218,"ギルドリーヴ発行",1,"GuildleveAssignmentTalk#3","ギルドリーヴ開放「ホウソーン家の山塞」","ギルドリーヴ開放「ホウソーン家の山塞」",False,False,False,False,False,0
393219,"ギルドリーヴ発行",1,"GuildleveAssignmentTalk#4","ギルドリーヴ開放「クォーリーミル」","ギルドリーヴ開放「クォーリーミル」",False,False,False,False,False,0
393220,"ギルドリーヴ発行",1,"GuildleveAssignmentTalk#5","挑戦、ギルドリーヴ","挑戦、ギルドリーヴ",False,False,False,False,False,0
393221,"ギルドリーヴ発行",1,"GuildleveAssignmentTalk#6","挑戦、ギルドリーヴ","挑戦、ギルドリーヴ",False,False,False,False,False,0
393222,"ギルドリーヴ発行",1,"GuildleveAssignmentTalk#7","挑戦、ギルドリーヴ","挑戦、ギルドリーヴ",False,False,False,False,False,0
393223,"ギルドリーヴ発行",1,"GuildleveAssignmentTalk#8","挑戦、ギルドリーヴ","挑戦、ギルドリーヴ",False,False,False,False,False,0
393224,"ギルドリーヴ発行",1,"GuildleveAssignmentTalk#9","ギルドリーヴ開放「キャンプ・ドライボーン」","ギルドリーヴ開放「キャンプ・ドライボーン」",False,False,False,False,False,0
393225,"ギルドリーヴ発行",1,"GuildleveAssignmentTalk#10","挑戦、ギルドリーヴ","挑戦、ギルドリーヴ",False,False,False,False,False,0
393226,"ギルドリーヴ発行",1,"GuildleveAssignmentTalk#11","ギルドリーヴ開放「エールポート」","ギルドリーヴ開放「エールポート」",False,False,False,False,False,0
393227,"ギルドリーヴ発行",1,"GuildleveAssignmentTalk#12","挑戦、ギルドリーヴ","",False,False,False,False,False,0
