key,0,1,2,3,4,5,6,7
#,Category,,Image,,UnlockCondition,,SortKey,Name
int32,byte,byte,Image,byte,BannerCondition,byte,uint16,str
0,0,0,,0,"BannerCondition#1",0,0,"なし"
1,2,0,"ui/icon/194000/194002.tex",0,"BannerCondition#1",1,1,"光沢"
2,2,0,"ui/icon/194000/194003.tex",0,"BannerCondition#1",1,6,"四角形"
3,2,0,"ui/icon/194000/194004.tex",0,"BannerCondition#1",1,7,"水玉"
4,2,0,"ui/icon/194000/194005.tex",0,"BannerCondition#1",1,8,"菱形"
5,2,0,"ui/icon/194000/194006.tex",0,"BannerCondition#1",1,2,"格子"
6,2,0,"ui/icon/194000/194007.tex",0,"BannerCondition#1",1,3,"斜線"
7,2,0,"ui/icon/194000/194008.tex",0,"BannerCondition#1",1,4,"斜二分割"
8,2,0,"ui/icon/194000/194009.tex",0,"BannerCondition#1",1,5,"三角形"
9,2,0,"ui/icon/194000/194010.tex",0,"BannerCondition#1",1,10,"羊皮紙"
10,2,0,"ui/icon/194000/194011.tex",0,"BannerCondition#1",1,9,"隅飾り"
11,1,0,"ui/icon/195000/195002.tex",0,"BannerCondition#1",1,1,"陰影"
12,1,0,"ui/icon/195000/195003.tex",0,"BannerCondition#1",1,2,"光彩"
13,1,0,"ui/icon/195000/195004.tex",0,"BannerCondition#1",1,3,"水玉"
14,1,0,"ui/icon/195000/195005.tex",0,"BannerCondition#1",1,4,"手帳"
15,1,0,"ui/icon/195000/195006.tex",0,"BannerCondition#1",1,5,"スクラップ"
16,1,0,"ui/icon/195000/195007.tex",0,"BannerCondition#1",1,6,"魔法陣"
17,1,0,"ui/icon/195000/195008.tex",0,"BannerCondition#1",1,7,"羊皮紙"
18,1,0,"ui/icon/195000/195009.tex",0,"BannerCondition#1",1,8,"塗料"
19,1,0,"ui/icon/195000/195010.tex",0,"BannerCondition#1",1,9,"金属看板"
20,1,0,"ui/icon/195000/195011.tex",0,"BannerCondition#1",1,10,"書物"
