key,0,1,2,3
#,IsHidden,Score,Name,Description
int32,bit&01,int32,str,str
0,False,0,"",""
1,True,15000,"スピードスター","好記録タイムより、すばやくクリア"
2,True,5000,"タイムキーパー","標準タイムより、すばやくクリア"
3,True,3000,"10アクション","使用した青魔法が2種類以上、10種類以下"
4,True,10000,"4アクション","使用した青魔法が2種類以上、4種類以下"
5,True,20000,"ノーダメージ","ダメージを受けない"
6,True,15000,"ノーヒール","ＨＰ回復効果を使用しない"
7,True,1000,"メイジマッシャー","敵の詠唱をキャンセルした"
8,True,3000,"マイペース","スプリントを使用しない"
9,True,10000,"ファイアマスター","火属性と無属性の青魔法のみを使用"
10,True,10000,"ウォーターマスター","水属性と無属性の青魔法のみを使用"
11,True,10000,"アースマスター","土属性と無属性の青魔法のみを使用"
12,True,10000,"ウィンドマスター","風属性と無属性の青魔法のみを使用"
13,True,10000,"アイスマスター","氷属性と無属性の青魔法のみを使用"
14,True,10000,"ライトニングマスター","雷属性と無属性の青魔法のみを使用"
15,True,15000,"エレメンタルマスター","火、氷、風、土、雷、水の攻撃属性を使用"
16,True,20000,"アクションマスター","火、氷、風、土、雷、水、斬、突、打の攻撃属性を使用"
17,True,5000,"デバッファー","敵に付与したデバフが6種類以上"
18,True,12000,"ベテランデバッファー","敵に付与したデバフが9種類以上"
19,True,15000,"マッスルマスター","攻撃タイプが物理の青魔法のみを使用"
20,True,15000,"ハイメイジ","ランク4とランク5の青魔法のみを使用"
21,True,15000,"ノービスメイジ","ランク1とランク2の青魔法のみを使用"
22,True,10000,"フォーフェイス","顔から放射する青魔法を4種類以上使用"
23,False,20000,"アマジナマスター",""
24,False,-30000,"チーププレイ",""
25,False,20000,"ザ・プライマルズ",""
26,False,50000,"ジャイアントキリング",""
27,False,50000,"たこあしフェチ",""
28,False,80000,"パーフェクトブルー",""
29,True,20000,"エイトフェイス","顔から放射する青魔法を8種類以上使用"
30,True,10000,"ヒールマスター","ポンポンケアル、イグジュビエーション、ホワイトウインドを使用"
31,False,25000,"アレキサンダーマニア",""
32,False,80000,"セルリウムブルー",""
33,False,80000,"ピュアブルー",""
