key,0,1,2,3,4,5,6
#,Size,AquariumWater,WeatherRestriction,TimeRestriction,SpecialConditions,IsCollectable,Item
int32,byte,AquariumWater,byte,byte,byte,byte,Row
0,0,"無効",0,0,0,0,""
1,0,"無効",0,0,0,0,"マルムケルプ"
2,0,"無効",0,0,0,0,"ザリガニ"
3,1,"淡水",0,0,0,0,"チャブ"
4,0,"無効",0,0,0,0,"メルトールゴビー"
5,0,"無効",0,0,0,0,"ロミンサンアンチョビ"
6,0,"無効",0,0,0,0,"ゼブラゴビー"
7,0,"無効",0,0,0,0,"ウナリナマズ"
8,0,"無効",0,0,0,0,"フィンガーシュリンプ"
9,0,"無効",0,0,0,0,"ホネザリガニ"
10,0,"無効",0,0,0,0,"白珊瑚"
11,0,"無効",0,0,0,0,"プリンセストラウト"
12,0,"無効",0,0,0,0,"オーシャンクラウド"
13,0,"無効",0,0,0,0,"ダスキーゴビー"
14,0,"無効",0,0,0,0,"シーキューカンバー"
15,1,"海水",0,0,0,0,"ハーバーヘリング"
16,0,"無効",0,0,0,0,"ピピラ"
17,0,"無効",0,0,0,0,"ベニザリガニ"
18,0,"無効",0,0,0,0,"ボンゴラ"
19,0,"無効",0,0,0,0,"スナモグリ"
20,1,"海水",0,0,0,0,"コーラルバタフライ"
21,0,"無効",0,0,0,0,"ブラスローチ"
22,0,"無効",0,0,0,0,"モラビーフロウンダー"
23,0,"無効",0,0,0,0,"メイデンカープ"
24,0,"無効",0,0,0,0,"アバラシアスメルト"
25,0,"無効",0,0,0,0,"ブラインフィッシュ"
26,0,"無効",0,0,0,0,"ストーンクラブ"
27,0,"無効",0,0,0,0,"マッドスキッパー"
28,0,"無効",0,0,0,0,"レインボートラウト"
29,0,"無効",0,0,0,0,"リバークラブ"
30,1,"海水",0,0,0,0,"タイガーコッド"
31,0,"無効",0,0,0,0,"グラディエーターベタ"
32,0,"無効",0,0,0,0,"ヘルメットクラブ"
33,0,"無効",0,0,0,0,"フェアリーバス"
