key,0,1,2,3,4,5,6
#,List,,Priority,Name,Icon,,
int32,bit&01,bit&02,bit&04,byte,Image,int32,str
0,False,False,False,0,,0,""
1,True,False,False,0,"ui/icon/061000/061532.tex",0,"ゲームQA"
2,True,False,False,0,"ui/icon/061000/061524.tex",0,"ゲームマスター"
3,False,False,False,0,"ui/icon/061000/061532.tex",0,"ゲームマスター"
4,False,False,False,0,"ui/icon/061000/061533.tex",3586,"イベントプレイヤー"
5,False,False,False,0,"ui/icon/061000/061503.tex",3588,"通信途絶状態"
6,False,True,False,1,"ui/icon/061000/061501.tex",0,"仮登録（フレンドリスト）"
7,False,True,False,2,"ui/icon/061000/061501.tex",0,"仮登録（リンクシェル）"
8,False,True,False,3,"ui/icon/061000/061501.tex",0,"仮登録（フリーカンパニー）"
9,False,True,False,4,"ui/icon/061000/061502.tex",0,"存在しない"
10,False,True,False,5,"ui/icon/061000/061504.tex",0,"オフライン"
11,False,True,False,6,"ui/icon/061000/061542.tex",3593,"バトルメンター"
12,False,True,False,7,"ui/icon/061000/061509.tex",3589,"取り込み中（Busy）"
13,False,True,False,8,"ui/icon/061000/061510.tex",0,"コンテンツ中（PvP）"
14,False,True,False,9,"ui/icon/061000/061539.tex",0,"カード対戦中"
15,True,True,False,10,"ui/icon/061000/061508.tex",0,"イベント中"
16,False,True,False,12,"ui/icon/061000/061534.tex",0,"チョコボポーター騎乗中"
17,True,True,False,13,"ui/icon/061000/061511.tex",0,"離席"
18,True,True,False,14,"ui/icon/061000/061546.tex",0,"カメラモード中"
19,False,True,False,15,"ui/icon/061000/061512.tex",0,"修理希望"
20,False,True,False,16,"ui/icon/061000/061513.tex",0,"修理請負い"
21,False,True,True,17,"ui/icon/061000/061514.tex",0,"マテリア装着請負中"
22,False,True,False,18,"ui/icon/061000/061545.tex",3587,"ロールプレイ中"
23,False,True,False,19,"ui/icon/061000/061515.tex",0,"パーティ希望"
24,False,True,False,20,"ui/icon/061000/061516.tex",0,"傭兵希望"
25,False,True,False,21,"ui/icon/061000/061517.tex",3596,"コンテンツ参加申請中"
26,False,True,False,22,"ui/icon/061000/061536.tex",0,"パーティ募集中"
27,False,True,False,31,"ui/icon/061000/061540.tex",3592,"メンター"
28,False,True,False,32,"ui/icon/061000/061542.tex",3593,"バトルメンター"
29,False,True,False,33,"ui/icon/061000/061543.tex",3594,"製作採集メンター"
30,False,True,False,34,"ui/icon/061000/061544.tex",3595,"PvPメンター"
31,False,True,False,35,"ui/icon/061000/061547.tex",3591,"リターナー"
32,False,True,False,36,"ui/icon/061000/061523.tex",3590,"ビギナー"
33,False,True,False,23,"ui/icon/061000/061518.tex",0,"アライアンスリーダー"
34,False,True,False,24,"ui/icon/061000/061519.tex",0,"パーティリーダー（アライアンス）"
35,False,True,False,25,"ui/icon/061000/061520.tex",0,"パーティメンバー（アライアンス）"
36,False,True,False,26,"ui/icon/061000/061521.tex",0,"パーティリーダー"
37,False,True,False,27,"ui/icon/061000/061522.tex",0,"パーティメンバー"
38,False,True,True,28,"ui/icon/061000/061961.tex",0,"パーティリーダー（クロスワールド）"
39,False,True,True,29,"ui/icon/061000/061962.tex",0,"パーティメンバー（クロスワールド）"
40,False,True,False,30,"ui/icon/061000/061535.tex",0,"コンテンツ中（クロスワールド）"
41,False,False,False,0,"ui/icon/061000/061506.tex",0,"コンテンツ中（同じコンテンツ）"
42,False,False,False,0,"ui/icon/061000/061507.tex",0,"コンテンツ中（同じコンテンツの他グループ）"
43,False,True,False,11,"ui/icon/061000/061510.tex",0,"コンテンツ中"
44,False,True,False,38,"ui/icon/061000/061525.tex",0,"試遊プレイヤー"
45,False,False,False,0,,0,"フリーカンパニー"
46,False,False,False,0,,0,"グランドカンパニー"
47,False,True,False,37,"ui/icon/061000/061505.tex",0,"オンライン"
