key,0,1,2
#,Floor,,
int32,Image,uint16,uint16
0.0,"ui/icon/053000/053904.tex",14,0
0.1,"ui/icon/053000/053905.tex",15,0
0.2,"ui/icon/053000/053906.tex",16,0
0.3,"ui/icon/053000/053934.tex",78,0
0.4,"ui/icon/053000/053940.tex",96,0
1.0,"ui/icon/053000/053901.tex",17,1
1.1,"ui/icon/053000/053902.tex",18,1
1.2,"ui/icon/053000/053903.tex",19,1
1.3,"ui/icon/053000/053935.tex",79,1
1.4,"ui/icon/053000/053941.tex",97,1
2.0,"ui/icon/053000/053907.tex",11,2
2.1,"ui/icon/053000/053908.tex",12,2
2.2,"ui/icon/053000/053909.tex",13,2
2.3,"ui/icon/053000/053933.tex",77,2
2.4,"ui/icon/053000/053939.tex",95,2
