key,0,1,2,3,4,5
#,Name,Icon,Category,Order,ClassJob,
int32,str,Image,byte,byte,ClassJob,bit&01
0,"",,0,0,"冒险者",False
1,"武器","ui/icon/060000/060102.tex",0,0,"冒险者",False
2,"制作工具","ui/icon/060000/060113.tex",0,0,"冒险者",False
3,"采集工具","ui/icon/060000/060120.tex",0,0,"冒险者",False
4,"防具","ui/icon/060000/060126.tex",0,0,"冒险者",False
5,"饰品","ui/icon/060000/060135.tex",0,0,"冒险者",False
6,"药品食品","ui/icon/060000/060136.tex",0,0,"冒险者",False
7,"素材","ui/icon/060000/060137.tex",0,0,"冒险者",False
8,"其他","ui/icon/060000/060159.tex",0,0,"冒险者",False
9,"格斗武器","ui/icon/060000/060101.tex",1,6,"格斗家",False
10,"剑","ui/icon/060000/060102.tex",1,0,"剑术师",False
11,"斧","ui/icon/060000/060103.tex",1,1,"斧术师",False
12,"弓","ui/icon/060000/060105.tex",1,9,"弓箭手",False
13,"长枪","ui/icon/060000/060104.tex",1,4,"枪术师",False
14,"咒杖","ui/icon/060000/060108.tex",1,12,"咒术师",False
15,"幻杖","ui/icon/060000/060107.tex",1,15,"幻术师",False
16,"魔导书","ui/icon/060000/060109.tex",1,13,"秘术师",False
17,"盾","ui/icon/060000/060110.tex",2,0,"冒险者",False
18,"投掷武器","ui/icon/060000/060111.tex",0,0,"冒险者",False
19,"刻木工具","ui/icon/060000/060112.tex",1,19,"刻木匠",False
20,"锻铁工具","ui/icon/060000/060113.tex",1,20,"锻铁匠",False
21,"铸甲工具","ui/icon/060000/060114.tex",1,21,"铸甲匠",False
22,"雕金工具","ui/icon/060000/060115.tex",1,22,"雕金匠",False
23,"制革工具","ui/icon/060000/060116.tex",1,23,"制革匠",False
24,"裁衣工具","ui/icon/060000/060117.tex",1,24,"裁衣匠",False
25,"炼金工具","ui/icon/060000/060118.tex",1,25,"炼金术士",False
26,"烹调工具","ui/icon/060000/060119.tex",1,26,"烹调师",False
27,"采矿工具","ui/icon/060000/060120.tex",1,27,"采矿工",False
28,"园艺工具","ui/icon/060000/060121.tex",1,28,"园艺工",False
29,"捕鱼用具","ui/icon/060000/060122.tex",1,29,"捕鱼人",False
30,"钓饵","ui/icon/060000/060123.tex",1,30,"捕鱼人",False
31,"头部防具","ui/icon/060000/060124.tex",2,1,"冒险者",False
32,"内衣","ui/icon/060000/060125.tex",0,0,"冒险者",False
33,"身体防具","ui/icon/060000/060126.tex",2,2,"冒险者",False
34,"内裤","ui/icon/060000/060127.tex",0,0,"冒险者",False
35,"腿部防具","ui/icon/060000/060128.tex",2,4,"冒险者",False
36,"手部防具","ui/icon/060000/060129.tex",2,3,"冒险者",False
37,"脚部防具","ui/icon/060000/060130.tex",2,5,"冒险者",False
38,"腰部防具","ui/icon/060000/060131.tex",0,0,"冒险者",False
39,"项链","ui/icon/060000/060132.tex",2,7,"冒险者",False
40,"耳饰","ui/icon/060000/060133.tex",2,6,"冒险者",False
41,"手镯","ui/icon/060000/060134.tex",2,8,"冒险者",False
42,"戒指","ui/icon/060000/060135.tex",2,9,"冒险者",False
43,"药品","ui/icon/060000/060136.tex",3,0,"冒险者",False
44,"食材","ui/icon/060000/060137.tex",3,1,"冒险者",False
45,"食品","ui/icon/060000/060146.tex",3,2,"冒险者",False
46,"水产品","ui/icon/060000/060138.tex",3,3,"冒险者",False
47,"石材","ui/icon/060000/060139.tex",3,4,"冒险者",False
48,"金属","ui/icon/060000/060140.tex",3,5,"冒险者",False
49,"木材","ui/icon/060000/060141.tex",3,6,"冒险者",False
50,"布料","ui/icon/060000/060142.tex",3,7,"冒险者",False
51,"皮革","ui/icon/060000/060143.tex",3,8,"冒险者",False
52,"骨材","ui/icon/060000/060144.tex",3,9,"冒险者",False
53,"炼金原料","ui/icon/060000/060145.tex",3,10,"冒险者",False
54,"染料","ui/icon/060000/060147.tex",3,11,"冒险者",False
55,"部件","ui/icon/060000/060148.tex",3,12,"冒险者",False
56,"一般家具","ui/icon/060000/060164.tex",4,3,"冒险者",False
57,"魔晶石","ui/icon/060000/060150.tex",3,13,"冒险者",False
58,"水晶","ui/icon/060000/060151.tex",3,14,"冒险者",False
59,"触媒","ui/icon/060000/060152.tex",3,15,"冒险者",False
60,"杂货","ui/icon/060000/060153.tex",3,16,"冒险者",False
61,"灵魂水晶","ui/icon/060000/060157.tex",0,0,"冒险者",False
