key,0,1
#,Item{1},Item{2}
int32,Item,Item
0,"Terebinth",""
1,"Snow White Dye",""
2,"Ash Grey Dye",""
3,"Goobbue Grey Dye",""
4,"Slate Grey Dye",""
5,"Charcoal Grey Dye",""
6,"Soot Black Dye",""
7,"Rose Pink Dye",""
8,"Lilac Purple Dye",""
9,"Rolanberry Red Dye",""
10,"Dalamud Red Dye",""
11,"Rust Red Dye",""
12,"Wine Red Dye",""
13,"Coral Pink Dye",""
14,"Blood Red Dye",""
15,"Salmon Pink Dye",""
16,"Sunset Orange Dye",""
17,"Mesa Red Dye",""
18,"Bark Brown Dye",""
19,"Chocolate Brown Dye",""
20,"Russet Brown Dye",""
21,"Kobold Brown Dye",""
22,"Cork Brown Dye",""
23,"Qiqirn Brown Dye",""
24,"Opo-opo Brown Dye",""
25,"Aldgoat Brown Dye",""
26,"Pumpkin Orange Dye",""
27,"Acorn Brown Dye",""
28,"Orchard Brown Dye",""
29,"Chestnut Brown Dye",""
30,"Gobbiebag Brown Dye",""
31,"Shale Brown Dye",""
32,"Mole Brown Dye",""
33,"Loam Brown Dye",""
34,"Bone White Dye",""
35,"Ul Brown Dye",""
36,"Desert Yellow Dye",""
37,"Honey Yellow Dye",""
38,"Millioncorn Yellow Dye",""
39,"Coeurl Yellow Dye",""
40,"Cream Yellow Dye",""
41,"Halatali Yellow Dye",""
42,"Raisin Brown Dye",""
43,"Mud Green Dye",""
44,"Sylph Green Dye",""
45,"Lime Green Dye",""
46,"Moss Green Dye",""
47,"Meadow Green Dye",""
48,"Olive Green Dye",""
49,"Marsh Green Dye",""
50,"Apple Green Dye",""
51,"Cactuar Green Dye",""
52,"Hunter Green Dye",""
53,"Ochu Green Dye",""
54,"Adamantoise Green Dye",""
55,"Nophica Green Dye",""
56,"Deepwood Green Dye",""
57,"Celeste Green Dye",""
58,"Turquoise Green Dye",""
59,"Morbol Green Dye",""
60,"Ice Blue Dye",""
61,"Sky Blue Dye",""
62,"Seafog Blue Dye",""
63,"Peacock Blue Dye",""
64,"Rhotano Blue Dye",""
65,"Corpse Blue Dye",""
66,"Ceruleum Blue Dye",""
67,"Woad Blue Dye",""
68,"Ink Blue Dye",""
69,"Raptor Blue Dye",""
70,"Othard Blue Dye",""
71,"Storm Blue Dye",""
72,"Void Blue Dye",""
73,"Royal Blue Dye",""
74,"Midnight Blue Dye",""
75,"Shadow Blue Dye",""
76,"Abyssal Blue Dye",""
77,"Lavender Purple Dye",""
78,"Gloom Purple Dye",""
79,"Currant Purple Dye",""
80,"Iris Purple Dye",""
81,"Grape Purple Dye",""
82,"Lotus Pink Dye",""
83,"Colibri Pink Dye",""
84,"Plum Purple Dye",""
85,"Regal Purple Dye",""
86,"Ruby Red Dye",""
87,"Cherry Pink Dye",""
88,"Canary Yellow Dye",""
89,"Vanilla Yellow Dye",""
90,"Dragoon Blue Dye",""
91,"Turquoise Blue Dye",""
92,"Gunmetal Black Dye",""
93,"Pearl White Dye",""
94,"Metallic Brass Dye",""
95,"",""
96,"",""
97,"",""
98,"",""
99,"",""
100,"",""
101,"General-purpose Pure White Dye","Pure White Dye"
102,"General-purpose Jet Black Dye","Jet Black Dye"
103,"General-purpose Pastel Pink Dye","Pastel Pink Dye"
104,"General-purpose Dark Red Dye","Dark Red Dye"
105,"General-purpose Dark Brown Dye","Dark Brown Dye"
106,"General-purpose Pastel Green Dye","Pastel Green Dye"
107,"General-purpose Dark Green Dye","Dark Green Dye"
108,"General-purpose Pastel Blue Dye","Pastel Blue Dye"
109,"General-purpose Dark Blue Dye","Dark Blue Dye"
110,"General-purpose Pastel Purple Dye","Pastel Purple Dye"
111,"General-purpose Dark Purple Dye","Dark Purple Dye"
112,"General-purpose Metallic Silver Dye","Metallic Silver Dye"
113,"General-purpose Metallic Gold Dye","Metallic Gold Dye"
114,"General-purpose Metallic Red Dye","Metallic Red Dye"
115,"General-purpose Metallic Orange Dye","Metallic Orange Dye"
116,"General-purpose Metallic Yellow Dye","Metallic Yellow Dye"
117,"General-purpose Metallic Green Dye","Metallic Green Dye"
118,"General-purpose Metallic Sky Blue Dye","Metallic Sky Blue Dye"
119,"General-purpose Metallic Blue Dye","Metallic Blue Dye"
120,"General-purpose Metallic Purple Dye","Metallic Purple Dye"
