key,0,1,2,3,4
#,Name,HideOrder,Icon,Order,
int32,str,byte,Image,byte,bit&01
0,"",0,,0,False
1,"ALL",0,,0,False
2,"フィールド1",0,"ui/icon/082000/082022.tex",1,False
3,"ダンジョン",0,"ui/icon/082000/082024.tex",3,False
4,"討伐・討滅戦",0,"ui/icon/082000/082027.tex",4,False
5,"レイド1",0,"ui/icon/082000/082025.tex",5,False
6,"その他",0,"ui/icon/082000/082029.tex",8,False
7,"シーズナル",1,"ui/icon/082000/082030.tex",9,False
8,"購入・特典",1,"ui/icon/082000/082031.tex",10,True
9,"フィールド2",0,"ui/icon/082000/082023.tex",2,False
10,"レイド2",0,"ui/icon/082000/082026.tex",6,False
11,"環境音",0,"ui/icon/082000/082028.tex",7,False
