key,0
#,Image
int32,Image
0,"ui/icon/070000/070202.tex"
1,"ui/icon/070000/070203.tex"
2,"ui/icon/070000/070204.tex"
3,"ui/icon/070000/070205.tex"
4,"ui/icon/070000/070206.tex"
5,"ui/icon/070000/070207.tex"
6,"ui/icon/070000/070208.tex"
7,"ui/icon/070000/070209.tex"
8,"ui/icon/070000/070210.tex"
9,"ui/icon/070000/070211.tex"
10,"ui/icon/070000/070221.tex"
11,"ui/icon/070000/070221.tex"
12,"ui/icon/070000/070221.tex"
13,"ui/icon/070000/070223.tex"
14,"ui/icon/070000/070223.tex"
15,"ui/icon/070000/070223.tex"
16,"ui/icon/070000/070227.tex"
17,"ui/icon/070000/070227.tex"
18,"ui/icon/070000/070227.tex"
19,"ui/icon/070000/070225.tex"
20,"ui/icon/070000/070225.tex"
21,"ui/icon/070000/070225.tex"
22,"ui/icon/070000/070229.tex"
23,"ui/icon/070000/070229.tex"
24,"ui/icon/070000/070229.tex"
25,"ui/icon/070000/070231.tex"
26,"ui/icon/070000/070231.tex"
27,"ui/icon/070000/070231.tex"
28,"ui/icon/070000/070212.tex"
29,"ui/icon/070000/070233.tex"
30,"ui/icon/070000/070233.tex"
31,"ui/icon/070000/070233.tex"
32,
33,
