key,0,1,2,3,4,5,6
#,Name,Description,Icon,FCRank,Cost,Order,Purchasable
int32,str,str,Image,FCRank,uint32,byte,bit&01
0,"","",,"FCRank#0",0,0,True
1,"討伐経験値アップ","24時間（地球時間）、敵討伐時の獲得経験値が5％増加する","ui/icon/064000/064213.tex","FCRank#5",3500,1,True
2,"採集経験値アップ","24時間（地球時間）、採集時の獲得経験値が5％増加する","ui/icon/064000/064215.tex","FCRank#5",3500,2,True
3,"製作経験値アップ","24時間（地球時間）、製作時の獲得経験値が5％増加する","ui/icon/064000/064216.tex","FCRank#5",3500,3,True
4,"バディ経験値アップ","24時間（地球時間）、バディの獲得経験値が10％増加する","ui/icon/064000/064214.tex","FCRank#5",2800,4,True
5,"対人戦績アップ","24時間（地球時間）、対人戦績の獲得量が5％上昇する","ui/icon/064000/064217.tex","FCRank#5",2800,5,True
6,"軍票アップ","24時間（地球時間）、軍票の獲得量が5％上昇する","ui/icon/064000/064218.tex","FCRank#5",2800,6,True
7,"ビギナーボーナス","24時間（地球時間）、Lv25以下のバトルクラスの全フィジカルパラメータが10％上昇する","ui/icon/064000/064201.tex","FCRank#5",1750,8,True
8,"獲得力アップ","24時間（地球時間）、ギャザラーの獲得力が5上昇する","ui/icon/064000/064202.tex","FCRank#5",2800,9,True
9,"技術力アップ","24時間（地球時間）、ギャザラーの技術力が5上昇する","ui/icon/064000/064203.tex","FCRank#5",2800,10,True
10,"作業精度アップ","24時間（地球時間）、クラフターの作業精度が5上昇する","ui/icon/064000/064204.tex","FCRank#5",2800,11,True
11,"加工精度アップ","24時間（地球時間）、クラフターの加工精度が5上昇する","ui/icon/064000/064205.tex","FCRank#5",2800,12,True
12,"錬精度上昇量アップ","24時間（地球時間）、錬精度が上昇しやすくなる","ui/icon/064000/064209.tex","FCRank#5",3500,13,True
13,"食事効果時間延長","24時間（地球時間）、食事の効果時間を5分延長する","ui/icon/064000/064208.tex","FCRank#5",2800,14,True
14,"装備品劣化低減","24時間（地球時間）、装備品の耐久度の減少を10％低減する","ui/icon/064000/064210.tex","FCRank#5",3500,15,True
15,"都市内スプリント効果時間延長","24時間（地球時間）、都市内でのスプリントの効果時間を25％延長する","ui/icon/064000/064220.tex","FCRank#5",2800,16,True
16,"テレポ割引","24時間（地球時間）、テレポに必要なギルが20％割引される","ui/icon/064000/064212.tex","FCRank#5",3500,17,True
17,"MGPアップ","24時間（地球時間）、マンダヴィル・ゴールドソーサーポイントの獲得量が5％上昇する","ui/icon/064000/064219.tex","FCRank#5",2800,7,True
18,"","",,"FCRank#0",0,0,False
19,"","",,"FCRank#0",0,0,False
20,"","",,"FCRank#0",0,0,False
21,"","",,"FCRank#0",0,0,False
22,"","",,"FCRank#0",0,0,False
23,"","",,"FCRank#0",0,0,False
24,"","",,"FCRank#0",0,0,False
25,"","",,"FCRank#0",0,0,False
26,"","",,"FCRank#0",0,0,False
27,"","",,"FCRank#0",0,0,False
28,"","",,"FCRank#0",0,0,False
29,"","",,"FCRank#0",0,0,False
30,"","",,"FCRank#0",0,0,False
31,"討伐経験値アップII","24時間（地球時間）、敵討伐時の獲得経験値が10％増加する","ui/icon/064000/064238.tex","FCRank#8",7000,18,True
32,"採集経験値アップII","24時間（地球時間）、採集時の獲得経験値が10％増加する","ui/icon/064000/064240.tex","FCRank#8",7000,19,True
33,"製作経験値アップII","24時間（地球時間）、製作時の獲得経験値が10％増加する","ui/icon/064000/064241.tex","FCRank#8",7000,20,True
34,"バディ経験値アップII","24時間（地球時間）、バディの獲得経験値が15％増加する","ui/icon/064000/064239.tex","FCRank#8",7000,21,True
35,"対人戦績アップII","24時間（地球時間）、対人戦績の獲得量が10％上昇する","ui/icon/064000/064242.tex","FCRank#8",7000,22,True
36,"軍票アップII","24時間（地球時間）、軍票の獲得量が10％上昇する","ui/icon/064000/064243.tex","FCRank#8",7000,23,True
37,"ビギナーボーナスII","24時間（地球時間）、Lv49以下のバトルクラスの全フィジカルパラメータが5％上昇する","ui/icon/064000/064226.tex","FCRank#8",3500,25,True
38,"獲得力アップII","24時間（地球時間）、ギャザラーの獲得力が10上昇する","ui/icon/064000/064227.tex","FCRank#8",7000,26,True
39,"技術力アップII","24時間（地球時間）、ギャザラーの技術力が10上昇する","ui/icon/064000/064228.tex","FCRank#8",7000,27,True
40,"作業精度アップII","24時間（地球時間）、クラフターの作業精度が10上昇する","ui/icon/064000/064229.tex","FCRank#8",7000,28,True
41,"加工精度アップII","24時間（地球時間）、クラフターの加工精度が10上昇する","ui/icon/064000/064230.tex","FCRank#8",7000,29,True
42,"錬精度上昇量アップII","24時間（地球時間）、錬精度が上昇しやすくなる","ui/icon/064000/064234.tex","FCRank#8",7000,30,True
43,"食事効果時間延長II","24時間（地球時間）、食事の効果時間を10分延長する","ui/icon/064000/064233.tex","FCRank#8",7000,31,True
44,"装備品劣化低減II","24時間（地球時間）、装備品の耐久度の減少を20％低減する","ui/icon/064000/064235.tex","FCRank#8",7000,32,True
45,"都市内スプリント効果時間延長II","24時間（地球時間）、都市内でのスプリントの効果時間を50％延長する","ui/icon/064000/064245.tex","FCRank#8",5600,33,True
46,"テレポ割引II","24時間（地球時間）、テレポに必要なギルが30％割引される","ui/icon/064000/064237.tex","FCRank#8",7000,34,True
47,"MGPアップII","24時間（地球時間）、マンダヴィル・ゴールドソーサーポイントの獲得量が10％上昇する","ui/icon/064000/064244.tex","FCRank#8",7000,24,True
48,"","",,"FCRank#0",0,0,False
49,"","",,"FCRank#0",0,0,False
50,"","",,"FCRank#0",0,0,False
51,"","",,"FCRank#0",0,0,False
52,"","",,"FCRank#0",0,0,False
53,"","",,"FCRank#0",0,0,False
54,"","",,"FCRank#0",0,0,False
55,"","",,"FCRank#0",0,0,False
56,"","",,"FCRank#0",0,0,False
57,"","",,"FCRank#0",0,0,False
58,"","",,"FCRank#0",0,0,False
59,"","",,"FCRank#0",0,0,False
60,"","",,"FCRank#0",0,0,False
