key,0,1,2,3,4,5
#,InternalName,Name,Region,UserType,DataCenter,IsPublic
int32,str,str,byte,byte,WorldDCGroupType,bit&01
0,"crossworld","Dev",0,0,"INVALID",False
1,"reserved1","Dev",0,0,"INVALID",False
2,"c-contents","c-contents",1,0,"INVALID",False
3,"c-whiteae","c-whiteae",1,1,"Elemental",False
4,"c-baudinii","c-baudinii",1,0,"INVALID",False
5,"c-contents2","c-contents2",1,0,"INVALID",False
6,"c-funereus","c-funereus",1,1,"Elemental",False
16,"konconv","konconv",1,0,"INVALID",False
21,"Ravana","Ravana",1,7,"Materia",True
22,"Bismarck","Bismarck",1,7,"Materia",True
23,"Asura","Asura",1,1,"Mana",True
24,"Belias","Belias",1,1,"Meteor",True
25,"Chaos","Chaos",1,1,"INVALID",False
26,"Hecatoncheir","Hecatoncheir",1,1,"INVALID",False
27,"Moomba","Moomba",1,1,"INVALID",False
28,"Pandaemonium","Pandaemonium",1,1,"Mana",True
29,"Shinryu","Shinryu",1,1,"Meteor",True
30,"Unicorn","Unicorn",1,1,"Meteor",True
31,"Yojimbo","Yojimbo",1,1,"Meteor",True
32,"Zeromus","Zeromus",1,1,"Meteor",True
33,"Twintania","Twintania",1,5,"Light",True
34,"Brynhildr","Brynhildr",1,3,"Crystal",True
35,"Famfrit","Famfrit",1,3,"Primal",True
36,"Lich","Lich",1,5,"Light",True
37,"Mateus","Mateus",1,3,"Crystal",True
38,"Shemhazai","Shemhazai",1,3,"INVALID",True
39,"Omega","Omega",1,5,"Chaos",True
40,"Jenova","Jenova",1,3,"Aether",True
41,"Zalera","Zalera",1,3,"Crystal",True
42,"Zodiark","Zodiark",1,5,"Light",True
43,"Alexander","Alexander",1,1,"Gaia",True
44,"Anima","Anima",1,1,"Mana",True
45,"Carbuncle","Carbuncle",1,1,"Elemental",True
46,"Fenrir","Fenrir",1,1,"Gaia",True
47,"Hades","Hades",1,1,"Mana",True
48,"Ixion","Ixion",1,1,"Mana",True
49,"Kujata","Kujata",1,1,"Elemental",True
50,"Typhon","Typhon",1,1,"Elemental",True
51,"Ultima","Ultima",1,1,"Gaia",True
52,"Valefor","Valefor",1,1,"Meteor",True
53,"Exodus","Exodus",1,3,"Primal",True
54,"Faerie","Faerie",1,3,"Aether",True
55,"Lamia","Lamia",1,3,"Primal",True
56,"Phoenix","Phoenix",1,5,"Light",True
57,"Siren","Siren",1,3,"Aether",True
58,"Garuda","Garuda",1,1,"Elemental",True
59,"Ifrit","Ifrit",1,1,"Gaia",True
60,"Ramuh","Ramuh",1,1,"Meteor",True
61,"Titan","Titan",1,1,"Mana",True
62,"Diabolos","Diabolos",1,3,"Crystal",True
63,"Gilgamesh","Gilgamesh",1,3,"Aether",True
64,"Leviathan","Leviathan",1,3,"Primal",True
65,"Midgardsormr","Midgardsormr",1,3,"Aether",True
66,"Odin","Odin",1,5,"Light",True
67,"Shiva","Shiva",1,5,"Light",True
68,"Atomos","Atomos",1,1,"Elemental",True
69,"Bahamut","Bahamut",1,1,"Gaia",True
70,"Chocobo","Chocobo",1,1,"Mana",True
71,"Moogle","Moogle",1,5,"Chaos",True
72,"Tonberry","Tonberry",1,1,"Elemental",True
73,"Adamantoise","Adamantoise",1,3,"Aether",True
74,"Coeurl","Coeurl",1,3,"Crystal",True
75,"Malboro","Malboro",1,3,"Crystal",True
