key,0,1,2
#,Icon,PlaceName,DisplayNavi
int32,Image,PlaceName,bit&01
0,,"",False
1,"ui/icon/060000/060453.tex","エーテライト",True
2,"ui/icon/060000/060430.tex","都市転送網",True
3,"ui/icon/060000/060412.tex","ショップ",True
4,"ui/icon/060000/060434.tex","修理",True
5,"ui/icon/060000/060551.tex","モグレター",True
6,"ui/icon/060000/060425.tex","呼び鈴",True
7,"ui/icon/060000/060426.tex","リテイナー手続き",True
8,"ui/icon/060000/060427.tex","リンクシェル発行",True
9,"ui/icon/060000/060460.tex","カンパニーチェスト",True
10,"ui/icon/060000/060560.tex","呼び鈴（宿屋内）",True
11,"ui/icon/060000/060559.tex","ベッド（宿屋内）",True
12,"ui/icon/060000/060759.tex","訪問帳",True
13,"ui/icon/060000/060760.tex","簡易エーテライト",True
14,"ui/icon/060000/060414.tex","ダンジョン",True
15,"ui/icon/060000/060456.tex","船着場",True
16,"ui/icon/060000/060339.tex","フェリードック",True
17,"ui/icon/060000/060352.tex","発着場",True
18,"ui/icon/060000/060448.tex","拠点/集落",True
19,"ui/icon/060000/060436.tex","宿屋",True
20,"ui/icon/060000/060314.tex","冒険者ギルド",True
21,"ui/icon/060000/060446.tex","上の階層へ移動",True
22,"ui/icon/060000/060447.tex","下の階層へ移動",True
23,"ui/icon/060000/060441.tex","隣接エリアへ移動",False
24,"ui/icon/060000/060449.tex","蛮族拠点：アマルジャ族",False
25,"ui/icon/060000/060555.tex","蛮族拠点：シルフ族",False
26,"ui/icon/060000/060450.tex","蛮族拠点：イクサル族",False
27,"ui/icon/060000/060554.tex","蛮族拠点：サハギン族",False
28,"ui/icon/060000/060451.tex","蛮族拠点：コボルド族",False
29,"ui/icon/060000/060342.tex","剣術士ギルド",True
30,"ui/icon/060000/060347.tex","格闘士ギルド",True
31,"ui/icon/060000/060331.tex","斧術士ギルド",True
32,"ui/icon/060000/060322.tex","槍術士ギルド",True
33,"ui/icon/060000/060320.tex","弓術士ギルド",True
34,"ui/icon/060000/060319.tex","幻術士ギルド",True
35,"ui/icon/060000/060344.tex","呪術士ギルド",True
36,"ui/icon/060000/060330.tex","巴術士ギルド",True
37,"ui/icon/060000/060321.tex","木工師ギルド",True
38,"ui/icon/060000/060337.tex","鍛冶師ギルド",True
39,"ui/icon/060000/060334.tex","甲冑師ギルド",True
40,"ui/icon/060000/060345.tex","彫金師ギルド",True
41,"ui/icon/060000/060326.tex","革細工師ギルド",True
42,"ui/icon/060000/060348.tex","裁縫師ギルド",True
43,"ui/icon/060000/060351.tex","錬金術師ギルド",True
44,"ui/icon/060000/060335.tex","調理師ギルド",True
45,"ui/icon/060000/060346.tex","採掘師ギルド",True
46,"ui/icon/060000/060318.tex","園芸師ギルド",True
47,"ui/icon/060000/060333.tex","漁師ギルド",True
48,"ui/icon/060000/060567.tex","黒渦団：軍令部",True
49,"ui/icon/060000/060568.tex","双蛇党：統合司令部",True
50,"ui/icon/060000/060569.tex","不滅隊：作戦本部",True
51,"ui/icon/060000/060311.tex","ポーター",True
52,"ui/icon/060000/060768.tex","ハウジング関連担当官",True
53,"ui/icon/060000/060570.tex","マーケットボード",True
54,"ui/icon/060000/060459.tex","デュエルエリア",True
55,"ui/icon/060000/060428.tex","レイド",True
56,"ui/icon/060000/060572.tex","黒渦団ランディング",True
57,"ui/icon/060000/060573.tex","双蛇党ランディング",True
58,"ui/icon/060000/060574.tex","不滅隊ランディング",True
59,"ui/icon/060000/060571.tex","モブハントボード",True
60,"ui/icon/060000/060581.tex","天気予報士",True
61,"ui/icon/060000/060362.tex","双剣士ギルド",True
62,"ui/icon/060000/060582.tex","ゴールドソーサースタッフ",True
63,"ui/icon/060000/060363.tex","聖ガンリオル占星院 ",True
64,"ui/icon/060000/060364.tex","スカイスチール機工房 ",True
65,"ui/icon/060000/060467.tex","別エリアへ移動",True
66,"ui/icon/060000/060473.tex","マイスター認定",True
67,"ui/icon/060000/060910.tex","マテリア師",True
68,"ui/icon/060000/060926.tex","クロの空想帳",True
69,"ui/icon/060000/060927.tex","お得意様取引",True
70,"ui/icon/060000/060935.tex","トレーダー",True
71,"ui/icon/060000/060959.tex","コンテンツ内エーテライト",True
72,"ui/icon/060000/060960.tex","ファッションチェック",True
73,"ui/icon/060000/060968.tex","マギアメルダー",True
74,"ui/icon/060000/060969.tex","義援物資置き場",True
75,"ui/icon/060000/060404.tex","アチーブメント",True
76,"ui/icon/060000/060971.tex","コンテンツ退出口",True
77,"ui/icon/063000/063922.tex","旅のモーグリ",True
78,"ui/icon/060000/060983.tex","青魔道士",True
79,"ui/icon/060000/060988.tex","居室 (宿屋)",True
80,"ui/icon/060000/060986.tex","ミーン工芸館取引",True
81,"ui/icon/060000/060993.tex","復興事業掲示板",True
82,"ui/icon/063000/063903.tex","クポフォーチュン",True
83,"ui/icon/063000/063907.tex","風の渦",True
84,"ui/icon/063000/063920.tex","ソーチョーの幻想盤",True
85,"ui/icon/063000/063919.tex","総合ショップ",True
86,"ui/icon/063000/063913.tex","ロストボックス",True
87,"ui/icon/063000/063921.tex","コンテンツ解説",True
