key,0,1,2,3,4
#,Group,Key,LookupTable,Text,GroupTitle
int32,uint16,uint16,str,str,str
100,1,0,"@","【言葉】","コトバ."
101,1,1,"","定型文辞書を使ってください。","テイケイブンジショヲツカッテクダサイ。"
102,1,10,"","日本語","ニホンゴ"
103,1,11,"","英語","エイゴ"
104,1,12,"","フランス語","フランスゴ"
105,1,13,"","ドイツ語","ドイツゴ"
106,1,31,"","日本語は話せますか？","ニホンゴハハナセマスカ?"
107,1,32,"","英語は話せますか？","エイゴハハナセマスカ?"
108,1,33,"","フランス語は話せますか？","フランスゴハハナセマスカ?"
109,1,34,"","ドイツ語は話せますか？","ドイツゴハハナセマスカ?"
110,1,41,"","私は英語が話せません。","ワタシハエイゴガハナセマセン。"
111,1,40,"","私は日本語が話せません。","ワタシハニホンゴガハナセマセン。"
112,1,42,"","私はフランス語が話せません。","ワタシハフランスゴガハナセマセン。"
113,1,43,"","私はドイツ語が話せません。","ワタシハドイツゴガハナセマセン。"
114,1,20,"","聞いてください。","キイテクダサイ。"
115,1,21,"","聞こえていますか？","キコエテイマスカ?"
116,1,22,"","少し話せます。","スコシハナセマス。"
117,1,23,"","少しなら理解できます。","スコシナラリカイデキマス。"
118,1,24,"","簡単な単語で話してください。","カンタンナタンゴデハナシテクダサイ。"
119,1,25,"","省略形ではなくフルスペルでお願いします。","ショウリャクケイデハナクフルスペルデオネガイシマス。"
120,1,26,"","返事するのでちょっと待ってください。","ヘンジスルノデチョットマッテクダサイ。"
121,1,30,"","母国語は何ですか？","ボコクゴハナンデスカ?"
200,2,0,"@","【あいさつ】","アイサツ."
201,2,1,"","はじめまして。","ハジメマシテ。"
202,2,2,"","おはよう。","オハヨウ。"
203,2,3,"","こんにちは。","コンニチハ。"
204,2,4,"","こんばんは。","コンバンハ。"
205,2,5,"","おやすみなさい。","オヤスミナサイ。"
206,2,6,"","さようなら。","サヨウナラ。"
207,2,7,"","今日は楽しかったです。","キョウハタノシカッタデス。"
208,2,8,"","また会いましょう！","マタアイマショウ!"
209,2,9,"","また遊びましょう。","マタアソビマショウ。"
210,2,10,"","ただいま。","タダイマ。"
211,2,11,"","おかえり。","オカエリ。"
212,2,12,"","おめでとう！","オメデトウ!"
213,2,13,"","よくやった！","ヨクヤッタ!"
214,2,14,"","がんばって！","ガンバッテ!"
215,2,15,"","やったー！","ヤッター!"
216,2,16,"","ありがとう。","アリガトウ。"
217,2,17,"","どういたしまして。","ドウイタシマシテ。"
218,2,18,"","気を付けてください。","キヲツケテクダサイ。"
219,2,19,"","ごめんなさい。","ゴメンナサイ。"
220,2,20,"","許してください。","ユルシテクダサイ。"
221,2,21,"","残念です。","ザンネンデス。"
222,2,22,"","ちょっといいですか？","チョットイイデスカ?"
223,2,23,"","それではよい旅を。","ソレデハヨイタビヲ。"
224,2,24,"","ここに来るのは初めてです。","ココニクルノハハジメテデス。"
225,2,25,"","楽しみです！","タノシミデス!"
226,2,26,"","お疲れ様でした。","オツカレサマデシタ。"
227,2,27,"","よろしくお願いします！","ヨロシクオネガイシマス!"
228,2,28,"","ありがとうございました。これで失礼します。","アリガトウゴザイマシタ。コレデシツレイシマス。"
229,2,29,"","気楽にやりましょう！","キラクニヤリマショウ!"
230,2,31,"","がんばります！","ガンバリマス!"
231,2,30,"","一緒にがんばりましょう！","イッショニガンバリマショウ!"
232,2,32,"","楽しみましょう！","タノシミマショウ!"
233,2,33,"","落ち着いていきましょう！","オチツイテイキマショウ!"
300,3,0,"@","【質問】","シツモン."
301,3,1,"","誰ですか？","ダレデスカ?"
302,3,2,"","どちらですか？","ドチラデスカ?"
303,3,3,"","どうすればいいですか？","ドウスレバイイデスカ?"
304,3,4,"","何ですか？","ナンデスカ?"
305,3,5,"","いつですか？","イツデスカ?"
306,3,6,"","いくつですか？","イクツデスカ?"
307,3,7,"","どこですか？","ドコデスカ?"
308,3,8,"","なぜですか？","ナゼデスカ?"
309,3,9,"","どうしてですか？","ドウシテデスカ?"
310,3,10,"","どこに行きますか？","ドコニイキマスカ?"
311,3,11,"","できますか？","デキマスカ?"
312,3,12,"","助けはいりますか？","タスケハイリマスカ?"
313,3,13,"","どのコンテンツをやりますか？","ドノコンテンツヲヤリマスカ?"
314,3,14,"","どのコンテンツならできますか？","ドノコンテンツナラデキマスカ?"
315,3,15,"","持っていますか？","モッテイマスカ?"
316,3,16,"","今どんな武器を持っていますか？","イマドンナブキヲモッテイマスカ?"
317,3,17,"","他にどのクラスができますか？","ホカニドノクラスガデキマスカ?"
318,3,18,"","他にどのロールができますか？","ホカニドノロールガデキマスカ?"
319,3,19,"","セットしていますか？","セットシテイマスカ?"
320,3,20,"","どんな戦術でいきますか？","ドンナセンジュツデイキマスカ?"
