key,0,1
#,OrchestrionCategory,Order
int32,OrchestrionCategory,uint16
0,"",0
1,"其他",2
2,"区域场景1",1
3,"区域场景1",2
4,"区域场景1",3
5,"区域场景1",30
6,"区域场景1",17
7,"区域场景1",19
8,"其他",3
9,"区域场景1",18
10,"区域场景1",33
11,"区域场景1",35
12,"其他",1
13,"其他",5
14,"其他",6
15,"其他",7
16,"季节活动",65535
17,"其他",8
18,"其他",10
19,"其他",11
20,"迷宫挑战",11
21,"迷宫挑战",9
22,"迷宫挑战",4
23,"迷宫挑战",3
24,"迷宫挑战",19
25,"迷宫挑战",23
26,"迷宫挑战",5
27,"讨伐歼灭战",1
28,"讨伐歼灭战",2
29,"讨伐歼灭战",3
30,"讨伐歼灭战",4
31,"讨伐歼灭战",5
32,"讨伐歼灭战",6
33,"讨伐歼灭战",7
34,"讨伐歼灭战",8
35,"大型任务1",1
36,"大型任务1",2
37,"大型任务1",3
38,"大型任务1",4
39,"大型任务1",6
40,"大型任务1",7
41,"大型任务1",8
42,"大型任务1",11
43,"大型任务1",13
44,"大型任务1",14
45,"大型任务1",15
46,"其他",4
47,"其他",9
48,"区域场景1",6
49,"区域场景1",4
50,"区域场景1",5
51,"区域场景1",29
52,"区域场景1",44
53,"区域场景1",45
54,"区域场景1",31
55,"区域场景1",32
56,"区域场景1",34
57,"区域场景1",9
58,"区域场景1",7
59,"区域场景1",8
60,"季节活动",65535
61,"季节活动",65535
62,"迷宫挑战",10
63,"迷宫挑战",14
64,"迷宫挑战",18
65,"迷宫挑战",20
66,"迷宫挑战",25
67,"迷宫挑战",8
68,"讨伐歼灭战",9
69,"讨伐歼灭战",10
70,"讨伐歼灭战",11
71,"讨伐歼灭战",12
72,"讨伐歼灭战",13
73,"讨伐歼灭战",14
74,"其他",12
75,"其他",13
76,"区域场景1",13
77,"区域场景1",14
78,"区域场景1",15
79,"其他",14
80,"季节活动",65535
81,"季节活动",65535
82,"季节活动",65535
83,"季节活动",65535
84,"其他",15
85,"区域场景1",20
86,"区域场景1",43
87,"区域场景1",36
88,"区域场景1",37
89,"区域场景1",22
90,"区域场景1",24
91,"区域场景1",41
92,"区域场景1",16
93,"区域场景1",23
94,"区域场景1",46
95,"大型任务1",9
96,"其他",16
97,"迷宫挑战",30
98,"迷宫挑战",32
99,"迷宫挑战",31
100,"迷宫挑战",33
101,"迷宫挑战",16
102,"迷宫挑战",12
103,"迷宫挑战",26
104,"讨伐歼灭战",15
105,"讨伐歼灭战",16
106,"讨伐歼灭战",17
107,"讨伐歼灭战",18
108,"大型任务1",23
109,"大型任务1",24
110,"大型任务1",25
111,"大型任务1",26
112,"大型任务1",27
113,"大型任务1",28
114,"商城与特典",65535
115,"商城与特典",65535
116,"季节活动",65535
117,"区域场景1",21
118,"区域场景1",42
119,"区域场景1",25
120,"区域场景1",26
121,"区域场景1",27
122,"区域场景1",47
123,"其他",20
124,"其他",21
125,"其他",22
126,"其他",23
127,"其他",18
128,"其他",19
129,"其他",17
130,"迷宫挑战",17
131,"迷宫挑战",29
132,"迷宫挑战",28
133,"讨伐歼灭战",19
134,"讨伐歼灭战",20
135,"讨伐歼灭战",21
136,"讨伐歼灭战",22
137,"讨伐歼灭战",23
138,"讨伐歼灭战",24
139,"大型任务1",12
140,"大型任务1",10
141,"大型任务1",29
142,"大型任务1",17
143,"大型任务1",18
144,"大型任务1",19
145,"大型任务1",20
146,"大型任务1",21
147,"大型任务1",22
148,"季节活动",65535
149,"季节活动",65535
150,"季节活动",65535
151,"环境音",2
152,"环境音",1
153,"环境音",3
154,"环境音",4
155,"迷宫挑战",21
156,"迷宫挑战",27
157,"讨伐歼灭战",25
158,"讨伐歼灭战",26
159,"区域场景1",39
160,"区域场景1",40
161,"区域场景1",50
162,"区域场景1",54
163,"区域场景1",56
164,"区域场景1",28
165,"区域场景1",10
166,"区域场景1",11
167,"区域场景1",12
168,"环境音",5
169,"环境音",6
170,"环境音",7
171,"其他",24
172,"其他",26
173,"其他",28
174,"区域场景1",49
175,"区域场景1",53
176,"区域场景1",51
177,"区域场景1",52
178,"区域场景1",55
179,"区域场景1",65
180,"迷宫挑战",35
181,"迷宫挑战",36
182,"迷宫挑战",40
183,"迷宫挑战",42
184,"讨伐歼灭战",27
185,"讨伐歼灭战",28
186,"大型任务1",30
187,"大型任务1",31
188,"大型任务1",32
189,"大型任务1",33
190,"大型任务1",34
191,"商城与特典",65535
192,"商城与特典",65535
193,"季节活动",65535
194,"环境音",8
195,"环境音",9
196,"环境音",10
197,"环境音",11
198,"其他",27
199,"其他",29
200,"其他",30
201,"其他",32
202,"其他",25
203,"区域场景1",61
204,"区域场景1",62
205,"区域场景1",63
206,"区域场景1",64
207,"区域场景1",66
208,"其他",33
209,"其他",34
210,"迷宫挑战",43
211,"迷宫挑战",44
212,"迷宫挑战",41
213,"迷宫挑战",39
214,"迷宫挑战",34
215,"讨伐歼灭战",29
216,"讨伐歼灭战",30
217,"迷宫挑战",15
218,"大型任务1",5
219,"其他",31
220,"季节活动",65535
221,"环境音",12
222,"环境音",13
223,"其他",35
224,"其他",36
225,"其他",37
226,"季节活动",65535
227,"迷宫挑战",24
228,"迷宫挑战",37
229,"迷宫挑战",45
230,"区域场景1",38
231,"区域场景1",67
232,"大型任务1",35
233,"大型任务1",36
234,"大型任务1",37
235,"大型任务1",38
236,"大型任务1",39
237,"其他",38
238,"讨伐歼灭战",33
239,"讨伐歼灭战",34
240,"讨伐歼灭战",31
241,"讨伐歼灭战",32
242,"商城与特典",65535
243,"商城与特典",65535
244,"商城与特典",65535
245,"季节活动",65535
246,"区域场景1",68
247,"迷宫挑战",22
248,"迷宫挑战",13
249,"迷宫挑战",6
250,"迷宫挑战",47
251,"迷宫挑战",46
252,"讨伐歼灭战",35
253,"大型任务1",48
254,"大型任务1",49
255,"大型任务1",50
256,"大型任务1",51
257,"大型任务1",52
258,"大型任务1",53
259,"大型任务1",54
260,"大型任务1",55
261,"大型任务1",56
262,"大型任务1",57
263,"大型任务1",58
264,"大型任务1",59
265,"大型任务1",47
266,"其他",40
267,"其他",39
268,"讨伐歼灭战",36
269,"迷宫挑战",48
270,"其他",42
271,"其他",43
272,"商城与特典",65535
273,"商城与特典",65535
274,"商城与特典",65535
275,"大型任务1",60
276,"其他",41
277,"商城与特典",65535
278,"商城与特典",65535
279,"商城与特典",65535
280,"商城与特典",65535
281,"商城与特典",65535
282,"商城与特典",65535
283,"区域场景1",57
284,"区域场景1",58
285,"区域场景1",59
286,"区域场景1",60
287,"区域场景1",69
288,"其他",44
289,"其他",45
290,"其他",46
291,"大型任务1",16
292,"大型任务1",40
293,"大型任务1",41
294,"大型任务1",42
295,"大型任务1",43
296,"大型任务1",44
297,"大型任务1",45
298,"大型任务1",46
299,"季节活动",65535
300,"季节活动",65535
301,"季节活动",65535
302,"季节活动",65535
303,"季节活动",65535
304,"季节活动",65535
305,"商城与特典",65535
306,"商城与特典",65535
307,"区域场景2",4
308,"区域场景2",5
309,"区域场景2",6
310,"区域场景2",7
311,"区域场景2",8
312,"区域场景2",9
313,"讨伐歼灭战",37
314,"讨伐歼灭战",38
315,"其他",47
316,"其他",48
317,"迷宫挑战",50
318,"迷宫挑战",51
319,"迷宫挑战",52
320,"迷宫挑战",53
321,"迷宫挑战",54
322,"迷宫挑战",55
323,"迷宫挑战",57
324,"迷宫挑战",56
325,"迷宫挑战",38
326,"迷宫挑战",7
327,"大型任务2",10
328,"大型任务2",12
329,"区域场景2",18
330,"迷宫挑战",49
331,"区域场景2",1
332,"区域场景2",2
333,"大型任务2",11
334,"区域场景2",10
335,"区域场景2",11
336,"区域场景2",12
337,"区域场景2",13
338,"区域场景2",14
339,"区域场景2",15
340,"区域场景2",16
341,"区域场景2",17
342,"区域场景2",3
343,"讨伐歼灭战",39
344,"迷宫挑战",58
345,"区域场景2",19
346,"其他",49
347,"其他",50
348,"季节活动",65535
349,"区域场景1",48
350,"大型任务2",1
351,"大型任务2",2
352,"大型任务2",28
353,"大型任务2",3
354,"大型任务2",4
355,"大型任务2",5
356,"大型任务2",6
357,"大型任务2",7
358,"商城与特典",65535
359,"商城与特典",65535
360,"其他",51
361,"其他",52
362,"大型任务2",9
363,"大型任务2",13
364,"大型任务2",14
365,"大型任务2",15
366,"讨伐歼灭战",40
367,"",0
368,"迷宫挑战",1
369,"迷宫挑战",2
370,"迷宫挑战",59
371,"区域场景2",20
372,"大型任务2",8
373,"其他",53
374,"区域场景1",71
375,"区域场景1",72
376,"其他",56
377,"其他",57
378,"其他",54
379,"区域场景2",21
380,"区域场景2",22
381,"其他",55
382,"区域场景1",70
383,"区域场景2",23
384,"",0
385,"其他",59
386,"讨伐歼灭战",41
387,"其他",61
388,"其他",62
389,"其他",63
390,"其他",64
391,"其他",65
392,"其他",66
393,"迷宫挑战",62
394,"其他",58
395,"迷宫挑战",61
396,"迷宫挑战",60
397,"讨伐歼灭战",42
398,"其他",60
399,"大型任务2",16
400,"大型任务2",17
401,"大型任务2",18
402,"大型任务2",19
403,"大型任务2",20
404,"大型任务2",21
405,"商城与特典",65535
406,"商城与特典",65535
407,"商城与特典",65535
408,"商城与特典",65535
409,"商城与特典",65535
410,"其他",71
411,"讨伐歼灭战",43
412,"其他",73
413,"其他",74
414,"其他",75
415,"其他",76
416,"迷宫挑战",68
417,"大型任务2",22
418,"大型任务2",23
419,"大型任务2",24
420,"大型任务2",25
421,"迷宫挑战",63
422,"其他",67
423,"其他",68
424,"其他",69
425,"区域场景2",24
426,"迷宫挑战",66
427,"讨伐歼灭战",44
428,"其他",72
429,"区域场景1",73
430,"迷宫挑战",64
431,"迷宫挑战",65
432,"迷宫挑战",67
433,"商城与特典",65535
434,"商城与特典",65535
435,"商城与特典",65535
436,"其他",70
437,"讨伐歼灭战",45
438,"其他",82
439,"迷宫挑战",69
440,"其他",77
441,"区域场景1",74
442,"其他",78
443,"其他",79
444,"其他",80
445,"商城与特典",65535
446,"商城与特典",65535
447,"商城与特典",65535
448,"商城与特典",65535
449,"商城与特典",65535
