key,0,1,2,3,4,5,6,7,8
#,Item,GatheringItemLevel,,Quest,,IsHidden,,,
int32,Row,GatheringItemLevelConvertTable,bit&01,Quest,uint32,bit&02,uint32,byte,uint16
0,"","GatheringItemLevelConvertTable#0",False,,0,False,0,0,0
1,"火之碎晶","GatheringItemLevelConvertTable#1",True,,0,False,0,0,65535
2,"冰之碎晶","GatheringItemLevelConvertTable#1",True,,0,False,0,0,65535
3,"风之碎晶","GatheringItemLevelConvertTable#1",True,,0,False,0,0,65535
4,"土之碎晶","GatheringItemLevelConvertTable#1",True,,0,False,0,0,65535
5,"雷之碎晶","GatheringItemLevelConvertTable#1",True,,0,False,0,0,65535
6,"水之碎晶","GatheringItemLevelConvertTable#1",True,,0,False,0,0,65535
7,"火之水晶","GatheringItemLevelConvertTable#26",True,,0,False,0,0,65535
8,"冰之水晶","GatheringItemLevelConvertTable#26",True,,0,False,0,0,65535
9,"风之水晶","GatheringItemLevelConvertTable#26",True,,0,False,0,0,65535
10,"土之水晶","GatheringItemLevelConvertTable#26",True,,0,False,0,0,65535
11,"雷之水晶","GatheringItemLevelConvertTable#26",True,,0,False,0,0,65535
12,"水之水晶","GatheringItemLevelConvertTable#26",True,,0,False,0,0,65535
13,"火之晶簇","GatheringItemLevelConvertTable#50",True,,0,False,0,0,65535
14,"冰之晶簇","GatheringItemLevelConvertTable#50",True,,0,False,0,0,65535
15,"风之晶簇","GatheringItemLevelConvertTable#50",True,,0,False,0,0,65535
16,"土之晶簇","GatheringItemLevelConvertTable#50",True,,0,False,0,0,65535
17,"雷之晶簇","GatheringItemLevelConvertTable#50",True,,0,False,0,0,65535
18,"水之晶簇","GatheringItemLevelConvertTable#50",True,,0,False,0,0,65535
19,"绘画道具的素材","GatheringItemLevelConvertTable#400",True,,0,False,0,3,35
20,"","GatheringItemLevelConvertTable#0",False,,0,False,0,0,0
21,"","GatheringItemLevelConvertTable#0",False,,0,False,0,0,0
22,"","GatheringItemLevelConvertTable#0",False,,0,False,0,0,0
23,"","GatheringItemLevelConvertTable#0",False,,0,False,0,0,0
24,"1级碳化暗物质","GatheringItemLevelConvertTable#20",True,,0,False,0,0,65535
25,"","GatheringItemLevelConvertTable#0",False,,0,False,0,0,0
