key,0,1
#,Cutscene,Cutscene2
int32,Cutscene,Cutscene
0,"",""
50000,"ffxiv/wedfst/wedfst00110/wedfst00110",""
50001,"ffxiv/wedfst/wedfst00120/wedfst00120",""
50002,"ffxiv/wedfst/wedfst00200/wedfst00200","ffxiv/wedfst/wedfst00210/wedfst00210"
50003,"ffxiv/wedfst/wedfst00200/wedfst00200","ffxiv/wedfst/wedfst00220/wedfst00220"
50004,"ffxiv/wedfst/wedfst00200/wedfst00200","ffxiv/wedfst/wedfst00230/wedfst00230"
50005,"ffxiv/wedfst/wedfst00320/wedfst00320",""
50006,"ffxiv/wedfst/wedfst00320/wedfst00320","ffxiv/wedfst/wedfst00330/wedfst00330"
50007,"ex2/dunerk/dunerk1a110/dunerk1a110",""
50008,"ex2/dunerk/dunerk2a110/dunerk2a110",""
50009,"ffxiv/anvwil/anvwil00530/anvwil00530",""
50010,"ex2/dunerk/dunerk3a110/dunerk3a110",""
50011,"ex2/dunerk/dunerk4a110/dunerk4a110",""
50012,"ex2/dunerk/dunerk4a210/dunerk4a210",""
50013,"ex2/dunerk/dunerk4a220/dunerk4a220",""
50014,"ex2/dunerk/dunerk4a230/dunerk4a230",""
50015,"ex1/skyhwd/skyhwd05210/skyhwd05210",""
50016,"ex3/dunmyc/dunmyc05300/dunmyc05300",""
50017,"ex3/dunmyc/dunmyc05320/dunmyc05320",""
50018,"ex3/dunmyc/dunmyc05330/dunmyc05330",""
50019,"ex3/dunmyc/dunmyc05310/dunmyc05310",""
50020,"ex1/skyhwd/skyhwd05310/skyhwd05310",""
50021,"ex1/skyhwd/skyhwd05410/skyhwd05410",""
50022,"ex3/dunmyc/dunmyc05420/dunmyc05420",""
50023,"ex3/dunmyc/dunmyc05450/dunmyc05450",""
50024,"ex3/dunmyc/dunmyc05430/dunmyc05430",""
50025,"ex3/dunmyc/dunmyc05460/dunmyc05460",""
50026,"ex3/dunmyc/dunmyc05410/dunmyc05410",""
50027,"ex3/dunmyc/dunmyc05440/dunmyc05440",""
50028,"ex3/dunmyc/dunmyc05500/dunmyc05500",""
