key,0,1
#,Image,Description
int32,Image,str
0,,""
1,"ui/icon/086000/086801.tex","<UIForeground>08</UIForeground><UIGlow>04</UIGlow>「南方ボズヤ戦線」は、独自ルールや専用システムが多数盛り込まれたコンテンツです！
特徴を理解し、ガレマール帝国第IV軍団との戦いに勝利しましょう！！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>0F</UIForeground>※次ページより、「南方ボズヤ戦線」の特殊ルールの解説が行われます。
ぜひご一読の上、新たな大規模コンテンツをお楽しみください。<UIForeground>01</UIForeground>"
2,"ui/icon/086000/086801.tex","<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■コンテンツ参加ジョブはレベル80に特殊レベルシンク！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

「南方ボズヤ戦線」は、いずれのジョブであってもレベル71から突入可能です。
ただし、コンテンツに突入したあとは、いずれのジョブもレベル80へと特殊レベルシンクされます。
また、どんな装備をしていても、アイテムレベルが最適な状態に調整されますので、
装備を整える必要はありません。

<UIForeground>0F</UIForeground>※コンテンツに突入したジョブは、レベル80までのすべてのアクションが使用可能になります。<UIForeground>01</UIForeground>"
3,"ui/icon/086000/086802.tex","<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■戦果をあげてレジスタンスランクを上昇させよう！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

「南方ボズヤ戦線」では、コンテンツ内でのみ適用される「レジスタンスランク」が存在します。
戦果は、”スカーミッシュ”や”クリティカルエンゲージメント”と呼ばれる、
大規模な作戦行動に参加し、一定以上の評価を得ることで高まります。

<UIForeground>0F</UIForeground>※戦果は、魔獣や帝国兵などを倒すだけでは得られません。
作戦行動のクリア時に得られますので、ご注意ください！<UIForeground>01</UIForeground>"
4,"ui/icon/086000/086802.tex","ある程度の戦果を稼いだ場合には、拠点に駐在している、
「レジスタンスの司令部付き将校（RANK UP）」に報告しましょう。
一定数以上の戦果があれば、レジスタンスランクが上昇します。

レジスタンスランクが上昇することで、行動範囲が広がり、クエストが進行します。
活動を有利にするためにも、積極的にレジスタンスランクを上昇させましょう。

<UIForeground>0F</UIForeground>※レジスタンスランクを上昇させるには、必ず戦果報告が必要になります。
戦果をある程度稼いだら、将校への報告を忘れないようにしましょう！<UIForeground>01</UIForeground>"
5,"ui/icon/086000/086802.tex","<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■ジョブのレベリングにも活用しよう！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

大規模な作戦行動である“スカーミッシュ”や“クリティカルエンゲージメント”では、
これらのクリア時にジョブレベルアップ用の経験値も得られます。

こちらは戦果と異なり、報告を行わなくても通常時と同じように、
規定経験値に達すると、自動的にレベルアップします。

レベル80に達していないジョブがあるのなら、積極的にレベリングにも活用しましょう！"
6,"ui/icon/086000/086803.tex","<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■わからなくなった！　そんな時は……<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

その他のルールやシステムは、
ガンゴッシュのセロウシュや、コンテンツ内のNPCたちが説明してくれます。
わからないことがあれば、積極的にNPCと話してみましょう！"
7,"ui/icon/086000/086804.tex","<UIForeground>08</UIForeground><UIGlow>04</UIGlow>新たな冒険として、ダンジョンの攻略が発生しました！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

ダンジョンでは、<UIForeground>0F</UIForeground>他のプレイヤー<UIForeground>01</UIForeground>や<UIForeground>0F</UIForeground>NPC<UIForeground>01</UIForeground>と<UIForeground>0F</UIForeground>協力して<UIForeground>01</UIForeground>、モンスターを討伐したり、
ギミックを解きながら、<UIForeground>0F</UIForeground>ダンジョンの奥にいるボスを倒して報酬を得る<UIForeground>01</UIForeground>ことができます。
また、<UIForeground>0F</UIForeground>ストーリーを進めるためには、ダンジョンの攻略が必須となる場合<UIForeground>01</UIForeground>があります。
攻略には時間制限があり、攻略中はクラス・ジョブの変更ができません。

次ページより、ダンジョンへの突入方法について説明します。"
