key,0,1
#,Name,Description
int32,str,str
0,"",""
1,"雪風","ゴールドソーサーにて交換"
2,"水車の調べ","グリダニアにて販売"
3,"偉大なる母港","リムサ・ロミンサにて販売"
4,"希望の都","ウルダハにて販売"
5,"堅牢 ～イシュガルド下層：昼～","イシュガルドにて販売"
6,"砂の家","ザナラーンにて販売"
7,"マンダヴィル・ゴールドソーサー","ゴールドソーサーにて交換"
8,"チョコボレース","ゴールドソーサーにて交換"
9,"もう一杯！","アイテム製作
主要素材：モードゥナなどで交換"
10,"彩られし山麓 ～高地ドラヴァニア：昼～","アイテム製作
主要素材：高地ドラヴァニアのリスキーモブから入手"
11,"雲に隠れて ～アバラシア雲海：昼～","アイテム製作
主要素材：アバラシア雲海のリスキーモブから入手"
12,"プレリュード ～冒険の序章～","アチーブメント「旋律に魅せられし者：ランク1」報酬"
13,"事件屋のアレ","ゴールドソーサーにて交換"
14,"ただひとつの道","アイテム製作
主要素材：トレジャーハントにて入手"
15,"そして世界へ","アイテム製作
主要素材：「エアシップボイジャー」にて入手"
16,"Pa-Paya","シーズナルイベント報酬"
17,"不屈の闘志","イシュガルドにて交換"
18,"血で血を洗って","アイテム製作
主要素材：ウルヴズジェイルにて交換"
19,"餓えた狼 ～ザ・フィースト～","アイテム製作
主要素材：ウルヴズジェイルにて交換"
20,"潮衝 ～逆襲要害 サスタシャ浸食洞～","アイテム製作
主要素材：「逆襲要害 サスタシャ浸食洞 (Hard)」にて入手"
21,"漆黒の誓い ～惨劇霊殿 タムタラの墓所～","アイテム製作
主要素材：「地下霊殿 タムタラの墓所」もしくは「惨劇霊殿 タムタラの墓所 (Hard)」にて入手"
22,"闇の抱擁","アイテム製作
主要素材：「騒乱坑道 カッパーベル銅山 (Hard)」にて入手"
23,"嵐の中の灯火 ～怪鳥巨塔 シリウス大灯台～","アイテム製作
主要素材：「怪鳥巨塔 シリウス大灯台」にて入手"
24,"イマジネーション ～蒼天聖戦 魔科学研究所～","アイテム製作
主要素材：「蒼天聖戦 魔科学研究所」にて入手"
25,"上り階段をくだれ ～星海観測 逆さの塔～","アイテム製作
主要素材：「星海観測 逆さの塔」にて入手"
