key,0,1
#,,Target
int32,str,Row
0.0,"",""
70198.0,"","Level#9623615"
70198.1,"�L","Level#9623616"
70198.2,"L","Level#9623617"
70198.3,"��:","Level#9623628"
70198.4,"","Level#9623626"
70198.5,"
J","Level#9623625"
70198.6,"","Level#8859724"
70198.7,"","Level#9623611"
70198.8,"AGI","Level#9623609"
70198.9,"ND_SEIRYU_USAGI","Level#9623610"
70198.10,"_USAGI_TSUREARUKI","Level#9707824"
70198.11,"AKU_NIWATORI_TSUREARUKI","ENpcBase#1045136"
70198.12,"KI",""
70198.13,"Q4",""
70198.14,"SEQ9_SOROBAN","Level#9634146"
70198.15,"SUZAKU","Level#9634147"
70198.16,"","Level#9300794"
70198.17,"_EOBJ_001","恶党孤城黄金阁"
70198.18,"S_SEQ1","青魔法的未来"
70198.19,"_K5T1_OFFER","三种至宝"
70198.20,"3","过期帆布兜帽（枯黄）"
70198.21,"T_COMP_BANALL240","过期帆布无檐帽（枯黄）"
70198.22,"TOHO","白金咏咒戒指"
70198.23,"_CHAIR_UP","ENpcBase#1038509"
70198.24,"HIDE_ENPC02","ENpcBase#1038508"
70204.0,"","Level#9551405"
70204.1,"","Level#9551406"
70204.2,"","Level#9551431"
70204.3,"��,","Level#9551432"
70204.4,"BIND_ACTOR8","Level#9551433"
70204.5,"","琥珀耳坠"
70204.6,"OR11","过期雷暴战斧"
70204.7,"LOC_ACTION0","Level#9551404"
70204.8,"ND_ACTOR7","Level#9673436"
70204.9,"LOC_SE1","过期黑铁长刃斧"
70207.0,"","ENpcBase#1042734"
70207.1,"","ENpcBase#1042735"
70207.2,"IS_ACTOR5","过期青铜研钵"
70207.3,"BIND_ACTOR09","Level#9723271"
70211.0,"","同盟徽章"
70211.1,"","ENpcBase#1042980"
70211.2,"SSAGE0","Level#9563975"
70211.3,"D_ACTOR13","过期巨蟾蜍皮盔帽（萤石）"
70211.4,"BIND_ACTOR12","Level#9553520"
70255.0,"","ENpcBase#1044498"
70255.1,"","ENpcBase#1015922"
70255.2,"","ENpcBase#1042483"
70255.3,"","ENpcBase#1042484"
70255.4,"ACTOR0","ENpcBase#1042519"
70255.5,"_ACTOR2","过期失明小刀"
70255.6,"LOC_ACTOR4","过期棉布腿套（天蓝）"
70255.7,"C_MOTION0","蛇式鳞甲"
70255.8,"LOC_QUEST0"," 曼德维尔家的古老武器"
70260.0,"","耐力魔晶石壹型"
70260.1,"","Level#9624085"
70260.2,"TBASE_SIDESEARCH_01","过期草布头巾（铅灰）"
70260.3,"L_SELLER_01","过期梣木长弓"
70260.4,"01","过期紫杉长弓"
70260.5,"ATERIN_01","ENpcBase#1044639"
70260.6,"LOC_ENPC_TKEB_01","ENpcBase#1045145"
70261.0,"","鞣革皮甲"
70261.1,")","ENpcBase#1005513"
70261.2,"�","ENpcBase#1016244"
70261.3,"","ENpcBase#1043752"
70261.4,"","ENpcBase#1044741"
70261.5,"_02","ENpcBase#1043891"
70261.6,"TOR_04","Level#9414395"
70261.7,"OS_ACTOR1","枫木木鞋"
70261.8,"MANDERVILLE_WEAPON_STEP1","过期棉布工作手套（淡黄）"
70262.0,"","ENpcBase#1016244"
70262.1,"_ACTOR_01","ENpcBase#1043752"
70262.2,"QUEST_CHRHDY251"," 令人惊异的曼德维尔武器"
70264.0,"","ENpcBase#1011610"
70264.1,"-","ENpcBase#1016305"
70264.2,"","ENpcBase#1011080"
70264.3,"_ACTOR_14","ENpcBase#1045134"
70264.4,"5","Level#9686358"
70264.5,"OR_13","ENpcBase#1044697"
70264.6,"_ACTOR_14","ENpcBase#1044698"
70264.7,"INVIS_ACTOR_17","ENpcBase#1011100"
70267.0,"","面向收藏家的座椅"
70267.1,"","面向收藏家的壁灯"
70267.2,"","面向收藏家的装饰门"
70267.3,"��CRP_SDG_TOKEN_STEP_1_BASE","面向收藏家的化妆镜"
70267.4,"TOKEN_STEP_1_BASE","面向收藏家的地毯"
70267.5,"_1_BASE","面向收藏家的装饰帷幔"
70267.6,"W_SDG_TOKEN_STEP_1_BASE","面向收藏家的化妆箱"
70267.7,"N_STEP_1_BASE","面向收藏家的仙子莓茶"
70267.8,"ASE","面向收藏家的彩虹晶"
70267.9,"TOKEN_STEP_1_A_BASE","面向收藏家的硬质金合欢树皮"
70267.10,"_1_A_BASE","白金海马"
70267.11,"FSH_SDG_TOKEN_STEP_1_B_BASE","击木灯塔守卫"
70268.0,"","面向收藏家的马林巴琴"
70268.1,"","面向收藏家的虹吸咖啡机"
70268.2,"","面向收藏家的长椅"
70268.3,"��","面向收藏家的天文望远镜"
70268.4,"E","面向收藏家的皮革沙发"
70268.5,"TOKEN_STEP_2_BASE","面向收藏家的红地毯"
70268.6,"_2_BASE","面向收藏家的圣灵药瓶"
70268.7,"R_SDG_TOKEN_STEP_2_BASE","面向收藏家的仙子莓挞"
70268.8,"N_STEP_2_BASE","面向收藏家的红孔雀石"
70268.9,"E","面向收藏家的雷霆薄荷"
70268.10,"TOKEN_STEP_2_A_BASE","镜中影"
70268.11,"_2_A_BASE","亮片巨骨舌鱼"
70268.12,"INVIS_ACTOR0","ENpcBase#1045069"
