key,0,1,2
#,Location,MapOffsetX,MapOffsetY
int32,Level,single,single
0.0,,0,0
1.0,"Level#4512071",0,0
1.1,"Level#4520393",0,0
1.2,"Level#4520394",0,0
1.3,"Level#4512095",0,0
1.4,"Level#4520424",0,0
1.5,"Level#4520426",0,0
1.6,"Level#4512105",0,0
1.7,"Level#4520449",0,0
1.8,"Level#4520451",0,0
1.9,"Level#4512117",0,0
1.10,"Level#4520460",0,0
1.11,"Level#4520462",0,0
1.12,"Level#4512320",0,0
1.13,"Level#4520494",0,0
1.14,"Level#4520504",0,0
1.15,"Level#4517195",0,0
1.16,"Level#4520505",0,0
1.17,"Level#4520506",0,0
1.18,"Level#4512323",0,0
1.19,"Level#4520517",0,0
1.20,"Level#4520518",0,0
1.21,"Level#4512324",0,0
1.22,"Level#4520525",0,0
1.23,"Level#4520526",0,0
1.24,"Level#4512325",0,0
1.25,"Level#4520535",0,0
1.26,"Level#4520540",0,0
1.27,"Level#4512326",0,0
1.28,"Level#4520566",0,0
1.29,"Level#4520567",0,0
1.30,"Level#4512327",0,0
1.31,"Level#4520608",0,0
1.32,"Level#4520609",0,0
1.33,"Level#4512328",0,0
1.34,"Level#4520619",0,0
1.35,"Level#4520618",0,0
1.36,"Level#4512329",0,0
1.37,"Level#4520628",0,0
1.38,"Level#4520629",0,0
1.39,"Level#4515973",0,0
1.40,"Level#4520638",0,0
1.41,"Level#4520639",0,0
1.42,"Level#4512332",0,0
1.43,"Level#4520585",0,0
1.44,"Level#4520586",0,0
2.0,"Level#4515589",0,0
2.1,"Level#4520395",0,0
2.2,"Level#4520396",0,0
2.3,"Level#4515574",0,0
2.4,"Level#4520428",0,0
2.5,"Level#4520430",0,0
2.6,"Level#4515559",0,0
2.7,"Level#4520452",0,0
2.8,"Level#4520453",0,0
2.9,"Level#4515549",0,0
2.10,"Level#4520463",0,0
2.11,"Level#4520465",0,0
2.12,"Level#4517140",0,0
2.13,"Level#4520496",0,0
2.14,"Level#4520497",0,0
2.15,"Level#4517187",0,0
2.16,"Level#4520513",0,0
2.17,"Level#4520514",0,0
2.18,"Level#4517210",0,0
2.19,"Level#4520515",0,0
2.20,"Level#4520516",0,0
2.21,"Level#4517214",0,0
2.22,"Level#4520527",0,0
2.23,"Level#4520528",0,0
2.24,"Level#4517328",0,0
2.25,"Level#4520541",0,0
2.26,"Level#4520544",0,0
2.27,"Level#4517358",0,0
2.28,"Level#4520568",0,0
2.29,"Level#4520569",0,0
2.30,"Level#4515924",0,0
2.31,"Level#4520610",0,0
2.32,"Level#4520611",0,0
2.33,"Level#4515958",0,0
2.34,"Level#4520621",0,0
2.35,"Level#4520620",0,0
2.36,"Level#4515556",0,0
2.37,"Level#4520630",0,0
2.38,"Level#4520631",0,0
2.39,"Level#4512331",0,0
2.40,"Level#4520640",0,0
2.41,"Level#4520641",0,0
2.42,"Level#4517368",0,0
2.43,"Level#4520587",0,0
2.44,"Level#4520588",0,0
3.0,"Level#4515590",0,0
3.1,"Level#4520398",0,0
3.2,"Level#4520403",0,0
3.3,"Level#4515575",0,0
3.4,"Level#4520434",0,0
3.5,"Level#4520435",0,0
3.6,"Level#4515560",0,0
3.7,"Level#4520454",0,0
3.8,"Level#4520455",0,0
3.9,"Level#4515551",0,0
3.10,"Level#4520466",0,0
3.11,"Level#4520467",0,0
3.12,"Level#4517144",0,0
3.13,"Level#4520498",0,0
3.14,"Level#4520499",0,0
3.15,"Level#4517188",0,0
3.16,"Level#4520507",0,0
3.17,"Level#4520508",0,0
3.18,"Level#4517211",0,0
3.19,"Level#4520519",0,0
3.20,"Level#4520520",0,0
3.21,"Level#4517215",0,0
3.22,"Level#4520529",0,0
3.23,"Level#4520530",0,0
3.24,"Level#4517329",0,0
3.25,"Level#4520545",0,0
3.26,"Level#4520549",0,0
3.27,"Level#4517360",0,0
3.28,"Level#4520571",0,0
3.29,"Level#4520572",0,0
3.30,"Level#4515929",0,0
3.31,"Level#4520614",0,0
3.32,"Level#4520612",0,0
3.33,"Level#4515960",0,0
3.34,"Level#4520622",0,0
3.35,"Level#4520623",0,0
3.36,"Level#4515553",0,0
3.37,"Level#4520632",0,0
3.38,"Level#4520633",0,0
3.39,"Level#4515976",0,0
3.40,"Level#4520642",0,0
3.41,"Level#4520643",0,0
3.42,"Level#4517370",0,0
3.43,"Level#4520589",0,0
3.44,"Level#4520590",0,0
3.45,"Level#4517374",0,0
3.46,"Level#4520599",0,0
3.47,"Level#4520600",0,0
4.0,"Level#4515591",0,0
4.1,"Level#4520405",0,0
4.2,"Level#4520414",0,0
4.3,"Level#4515576",0,0
4.4,"Level#4520440",0,0
4.5,"Level#4520444",0,0
4.6,"Level#4515563",0,0
4.7,"Level#4520456",0,0
4.8,"Level#4520457",0,0
4.9,"Level#4515550",0,0
4.10,"Level#4520469",0,0
4.11,"Level#4520471",0,0
4.12,"Level#4517146",0,0
4.13,"Level#4520500",0,0
4.14,"Level#4520501",0,0
4.15,"Level#4517189",0,0
4.16,"Level#4520509",0,0
4.17,"Level#4520510",0,0
4.18,"Level#4517212",0,0
4.19,"Level#4520521",0,0
4.20,"Level#4520522",0,0
4.21,"Level#4517323",0,0
4.22,"Level#4520531",0,0
4.23,"Level#4520532",0,0
4.24,"Level#4517330",0,0
4.25,"Level#4520552",0,0
4.26,"Level#4520553",0,0
4.27,"Level#4517362",0,0
4.28,"Level#4520575",0,0
4.29,"Level#4520577",0,0
4.30,"Level#4515945",0,0
4.31,"Level#4520615",0,0
4.32,"Level#4520616",0,0
4.33,"Level#4515964",0,0
4.34,"Level#4520624",0,0
4.35,"Level#4520625",0,0
4.36,"Level#4515554",0,0
4.37,"Level#4520634",0,0
4.38,"Level#4520635",0,0
4.39,"Level#4515981",0,0
4.40,"Level#4520644",0,0
4.41,"Level#4520645",0,0
4.42,"Level#4516007",0,0
4.43,"Level#4520650",0,0
4.44,"Level#4520651",0,0
4.45,"Level#4517371",0,0
4.46,"Level#4520591",0,0
4.47,"Level#4520598",0,0
4.48,"Level#4517375",0,0
4.49,"Level#4520601",0,0
4.50,"Level#4520602",0,0
5.0,"Level#4515592",0,0
5.1,"Level#4520415",0,0
5.2,"Level#4520416",0,0
5.3,"Level#4515577",0,0
5.4,"Level#4520445",0,0
5.5,"Level#4520446",0,0
5.6,"Level#4515568",0,0
5.7,"Level#4520458",0,0
5.8,"Level#4520459",0,0
5.9,"Level#4515552",0,0
5.10,"Level#4520472",0,0
5.11,"Level#4520473",0,0
5.12,"Level#4517149",0,0
5.13,"Level#4520502",0,0
5.14,"Level#4520503",0,0
5.15,"Level#4517202",0,0
5.16,"Level#4520511",0,0
5.17,"Level#4520512",0,0
5.18,"Level#4517213",0,0
5.19,"Level#4520523",0,0
5.20,"Level#4520524",0,0
5.21,"Level#4517324",0,0
5.22,"Level#4520533",0,0
5.23,"Level#4520534",0,0
5.24,"Level#4517357",0,0
5.25,"Level#4520554",0,0
5.26,"Level#4520555",0,0
5.27,"Level#4517363",0,0
5.28,"Level#4520580",0,0
5.29,"Level#4520584",0,0
5.30,"Level#4515948",0,0
5.31,"Level#4520613",0,0
5.32,"Level#4520617",0,0
5.33,"Level#4515965",0,0
5.34,"Level#4520626",0,0
5.35,"Level#4520627",0,0
5.36,"Level#4515555",0,0
5.37,"Level#4520636",0,0
5.38,"Level#4520637",0,0
5.39,"Level#4515989",0,0
5.40,"Level#4520647",0,0
5.41,"Level#4520649",0,0
