key,0
#,Dialogue
int32,AnimaWeapon5SpiritTalkParam
0.0,""
1.0,"主……。
すこし、息苦しい……。"
2.0,"どうだ……。
成長しただろう？"
3.0,"主、この力は一体……？"
4.0,"おおお、いつも以上に、
大きな力を感じる……！！"
4.1,"恐ろしいほど……強い力！
これが俺の力になるのか……！？"
4.2,"今日は、なんだか……
すごく調子がいいのだ！！"
5.0,"なんだか……
不思議な気分だ……。"
5.1,"この力は……
クリスタルの……？"
5.2,"なかなか慣れないな……この感覚は……。"
5.3,"主とは違う……
新たなエーテルだ……。"
5.4,"確かにエーテルを……
感じる……。"
5.5,"また新たなエーテルが……
入ってくる……！"
5.6,"この力……俺を、破滅させるものじゃない……？"
5.7,"本当に……大丈夫なのか？
この力は……。"
6.0,"この感覚にも……慣れてきた……。"
6.1,"また新たなエーテルを……
注ぎ込むのだな……？"
6.2,"力が流れ込む感覚……
いいものだな……。"
6.3,"エーテルで満たされていく……。"
6.4,"あぁ……。
またいつもの……やつだな？"
6.5,"こうして力を得るのが……
最近、楽しみだ……。"
6.6,"待っていた……。
新たなエーテルを……。"
6.7,"なんだか……
満たされる気分だ……。"
7.0,"見てくれ。
またひとつ、成長したぞ。"
7.1,"……よし、これでまた、
新たな力を得た……。"
7.2,"新しい力……感じる……。
主のおかげだ。"
7.3,"俺は、主に相応しい存在になれるのか？"
7.4,"まだ……強くなれる……。
主の側にいるために……。"
7.5,"……主、俺はまだ強くなれる。"
7.6,"主がくれた力……
俺の力にする……必ず。"
7.7,"成長を実感する……。
主は、どう思う？"
8.0,"主、見てくれ……
また新たな力を得た……！"
8.1,"主と旅をするために……
さらなる高みへ……！"
8.2,"俺は今、主のための力を手に入れた！"
8.3,"見えるか？
俺のエーテルの輝きが……！"
8.4,"新たに得た力で、
主と戦うのが、楽しみだ！"
8.5,"この力……はやく試したい！"
8.6,"もっと、もっと力を……！
そうすれば、俺は……！"
8.7,"力が、溢れる……。
これで、主の力になれる……！"
9.0,"む……何か始めるのか？"
9.1,"……ん？
俺の出番か？"
9.2,"新たな試練か……。
楽しみだ。"
10.0,"主は……俺をどうしたいんだ？"
10.1,"主……。
俺は、破滅したくない……。"
10.2,"また……不思議な力をくれるのか。"
11.0,"さぁ、始めよう。"
11.1,"ここに来るということは、
強くなる時間か？"
11.2,"準備は万全だ。
始めよう、主。"
11.3,"……主！
俺を呼んだか？"
11.4,"待っていたぞ、主。
新たなエーテルをくれるんだろう？"
12.0,"さぁ、主……。
俺に力をくれ。"
12.1,"主のために、強くなる……。"
12.2,"成長できるのか……。
楽しみだ……。"
13.0,"む……何か始めるのか？"
13.1,"主……。
あの女のところへ行くのか？"
13.2,"なんだ……？
何かあったか、主。"
14.0,"何か用か……主。
気になることでも……？"
14.1,"む……何か変わったか？"
14.2,"また……不思議な力をくれるのか。"
15.0,"俺の成長は、順調か？"
15.1,"どうでしょう……？
随分と成長した感覚はある……。"
15.2,"む……何か変わったか？"
15.3,"大丈夫か主。
何か迷っているのか？"
15.4,"主の思うように、ちゃんと育っているか？"
16.0,"もっと……もっと、力をつけたい。"
16.1,"どうだ……？
随分と成長しただろう。"
16.2,"……そんな見つめないでくれ。"
17.0,"また、あの時と同じことをするんだな。"
