key,0,1,2,3
#,Quest[0],Quest[1],,DefaultTalk
int32,Row,Quest,byte,DefaultTalk
2031616.0,,,0,
2031617.0,,,0,"DefaultTalk#589860"
2031617.1,"首席园艺工弗弗茶",,0,"DefaultTalk#589844"
2031617.2,"带上笑容",,0,"DefaultTalk#589845"
2031617.3,"战前的准备",,0,"DefaultTalk#589846"
2031617.4,,,0,"DefaultTalk#589847"
2031617.5,"园艺工的修养",,0,"DefaultTalk#589848"
2031617.6,"飘上云海的芳香",,0,"DefaultTalk#589849"
2031617.7,,,0,"DefaultTalk#589850"
2031617.8,"凯旋的晚宴",,0,"DefaultTalk#589851"
2031617.9,"菜肴中的回忆",,0,"DefaultTalk#589852"
2031617.10,"战火仍未平息",,0,"DefaultTalk#589853"
2031617.11,"希望的种子",,0,"DefaultTalk#589854"
2031618.0,,,0,"DefaultTalk#590413"
2031618.1,"斩断宿怨之日",,0,"DefaultTalk#591292"
2031619.0,,,0,"DefaultTalk#590357"
2031619.1,"斩断宿怨之日",,0,"DefaultTalk#591293"
2031619.2,"原初的战士",,0,"DefaultTalk#594337"
2031620.0,,,0,"DefaultTalk#590286"
2031620.1,"纳尔札尔双剑",,0,"DefaultTalk#591295"
2031621.0,,,0,"DefaultTalk#589886"
2031621.1,"勇气的证明",,0,"DefaultTalk#591296"
2031622.0,,,0,"DefaultTalk#590192"
2031622.1,"拳圣",,0,"DefaultTalk#591297"
2031623.0,,,0,"DefaultTalk#590464"
2031623.1,"拳圣",,0,"DefaultTalk#591298"
2031624.0,,,0,"DefaultTalk#589874"
2031624.1,"毫无迷惘的眼瞳",,0,"DefaultTalk#591299"
2031625.0,,,0,"DefaultTalk#589877"
2031625.1,"毫无迷惘的眼瞳",,0,"DefaultTalk#591300"
2031626.0,,,0,"DefaultTalk#589876"
2031626.1,"毫无迷惘的眼瞳",,0,"DefaultTalk#591301"
2031627.0,,,0,"DefaultTalk#590208"
2031627.1,"胆小之人的勇气",,0,"DefaultTalk#591302"
2031627.2,"师恩重如山",,0,"DefaultTalk#591906"
2031627.3,"精诚所至，金石为开",,0,"DefaultTalk#595247"
2031628.0,,,0,"DefaultTalk#590466"
2031628.1,"胆小之人的勇气",,0,"DefaultTalk#591303"
2031629.0,,,0,"DefaultTalk#590468"
2031629.1,"胆小之人的勇气",,0,"DefaultTalk#591304"
2031630.0,,,0,"DefaultTalk#590467"
2031630.1,"胆小之人的勇气",,0,"DefaultTalk#591305"
2031631.0,,,0,"DefaultTalk#590465"
2031631.1,"胆小之人的勇气",,0,"DefaultTalk#591306"
2031632.0,,,0,"DefaultTalk#589924"
2031632.1,"领悟自然",,0,"DefaultTalk#591307"
2031633.0,,,0,"DefaultTalk#590150"
2031633.1,"领悟自然",,0,"DefaultTalk#591308"
2031634.0,,,0,"DefaultTalk#590082"
2031634.1,"领悟自然",,0,"DefaultTalk#591309"
2031635.0,,,0,"DefaultTalk#591050"
2031635.1,"秘术最高级命题的证明",,0,"DefaultTalk#591310"
2031636.0,,,0,"DefaultTalk#589898"
2031636.1,"生命的光彩",,0,"DefaultTalk#591311"
2031637.0,,,0,"DefaultTalk#589933"
2031637.1,"青出于蓝，进取不断",,0,"DefaultTalk#591312"
2031638.0,,,0,"DefaultTalk#590579"
2031638.1,"恋爱战士的战斗服",,0,"DefaultTalk#591313"
2031639.0,,,0,"DefaultTalk#590577"
2031639.1,"一瞬间的奇迹",,0,"DefaultTalk#591314"
2031640.0,,,0,"DefaultTalk#590578"
2031640.1,"起源的珍珠",,0,"DefaultTalk#591315"
2031640.2,"女王的请求",,0,"DefaultTalk#594286"
2031641.0,,,0,"DefaultTalk#590427"
2031641.1,"美食家罗罗力特的复仇",,0,"DefaultTalk#591316"
2031642.0,,,0,"DefaultTalk#590363"
2031642.1,"美食家罗罗力特的复仇",,0,"DefaultTalk#591317"
2031643.0,,,0,"DefaultTalk#590364"
2031643.1,"美食家罗罗力特的复仇",,0,"DefaultTalk#591318"
2031644.0,,,0,"DefaultTalk#590362"
2031644.1,"美食家罗罗力特的复仇",,0,"DefaultTalk#591319"
2031645.0,,,0,"DefaultTalk#590439"
2031645.1,"铸入利剑中的心意",,0,"DefaultTalk#591320"
2031646.0,,,0,"DefaultTalk#590396"
2031646.1,"铸入利剑中的心意",,0,"DefaultTalk#591321"
2031647.0,,,0,"DefaultTalk#590358"
2031647.1,"铸入利剑中的心意",,0,"DefaultTalk#591322"
2031648.0,,,0,"DefaultTalk#590440"
2031648.1,"铸甲匠的信念",,0,"DefaultTalk#591323"
2031649.0,,,0,"DefaultTalk#590402"
