key,0,1,2,3,4
#,SGB,MapIcon,,Name,
int32,ExportedSG,Image,uint32,EObjName,uint16
0,"",,0,,0
1,"bgcommon/mji/gath/0001/asset/gth_f0_m0001.sgb","ui/icon/063000/063963.tex",2,"食い荒らされたパンプキン",0
2,"bgcommon/mji/gath/0002/asset/gth_f0_m0002.sgb","ui/icon/063000/063963.tex",2,"食い荒らされたキャベツ",0
3,"bgcommon/mji/gath/0003/asset/gth_f0_m0003.sgb","ui/icon/063000/063964.tex",1,"トワランツリー",0
4,"bgcommon/mji/gath/0004/asset/gth_f0_m0004.sgb","ui/icon/063000/063964.tex",1,"パームツリー",0
5,"bgcommon/mji/gath/0005/asset/gth_f0_m0005.sgb","ui/icon/063000/063964.tex",1,"アイルアップルツリー",0
6,"bgcommon/mji/gath/0006/asset/gth_f0_m0006.sgb","ui/icon/063000/063964.tex",1,"マホガニーツリー",0
7,"bgcommon/mji/gath/0007/asset/gth_f0_m0007.sgb","ui/icon/063000/063965.tex",8,"青みを帯びた岩",0
8,"bgcommon/mji/gath/0008/asset/gth_f0_m0008.sgb","ui/icon/063000/063965.tex",8,"白いなめらかな岩",0
9,"bgcommon/mji/gath/0009/asset/gth_f0_m0009.sgb","ui/icon/063000/063965.tex",8,"結晶を帯びた岩",0
10,"bgcommon/mji/gath/0010/asset/gth_f0_m0010.sgb","ui/icon/063000/063966.tex",4,"土山",0
11,"bgcommon/mji/gath/0011/asset/gth_f0_m0011.sgb","ui/icon/063000/063963.tex",2,"成熟しきったポポト",0
12,"bgcommon/mji/gath/0012/asset/gth_f0_m0012.sgb","ui/icon/063000/063963.tex",2,"成熟しきったパースニップ",0
13,"bgcommon/mji/gath/0013/asset/gth_f0_m0013.sgb","ui/icon/063000/063966.tex",4,"川底の砂",0
14,"bgcommon/mji/gath/0014/asset/gth_f0_m0014.sgb","ui/icon/063000/063963.tex",2,"サトウキビ",0
15,"bgcommon/mji/gath/0015/asset/gth_f0_m0015.sgb","ui/icon/063000/063963.tex",2,"綿花",0
16,"bgcommon/mji/gath/0016/asset/gth_f0_m0016.sgb","ui/icon/063000/063963.tex",2,"サイザルアサ",0
17,"bgcommon/mji/gath/0017/asset/gth_f0_m0017.sgb","ui/icon/063000/063967.tex",16,"大きな貝",0
18,"bgcommon/mji/gath/0018/asset/gth_f0_m0018.sgb","ui/icon/063000/063967.tex",16,"海藻の茂み",0
19,"bgcommon/mji/gath/0019/asset/gth_f0_m0019.sgb","ui/icon/063000/063967.tex",16,"珊瑚礁",0
20,"bgcommon/mji/gath/0020/asset/gth_f0_m0020.sgb","ui/icon/063000/063965.tex",8,"深い黒色の岩",0
21,"bgcommon/mji/gath/0021/asset/gth_f0_m0021.sgb","ui/icon/063000/063965.tex",8,"水晶塊",0
22,"bgcommon/mji/gath/0022/asset/gth_f0_m0022.sgb","ui/icon/063000/063965.tex",8,"まだら模様の岩",0
23,"bgcommon/mji/gath/0023/asset/gth_f0_m0023.sgb","ui/icon/063000/063963.tex",2,"極彩色の花",0
24,"bgcommon/mji/gath/0024/asset/gth_f0_m0024.sgb","ui/icon/063000/063963.tex",2,"発光するキノコ",35
25,"bgcommon/mji/gath/0025/asset/gth_f0_m0025.sgb","ui/icon/063000/063965.tex",8,"化石つきの岩",35
26,"bgcommon/mji/gath/0026/asset/gth_f0_m0026.sgb","ui/icon/063000/063965.tex",8,"鍾乳石",35
