key,0,1,2
#,,,
int32,bit&01,str,str
0,False,"無効","無効"
100,True,"冒険","よし　思うがままに旅せよ"
101,True,"","よし　初見なる場所に赴くべし"
102,True,"","よし　探検手帳を開き、思い出の地を巡るべし"
103,True,"","よし　天候にも恵まれる"
104,True,"","よし　特に多くの人が集う都市に向かうと吉"
105,True,"","よし　遠き茶房にて出会いに恵まれる"
106,True,"","よし　巨躯を持つものと交流すべし"
200,True,"絆","英雄として信と誉れを得る　大いに応えよ"
201,True,"","久遠の絆に目を向けよ　そこに吉あり"
202,True,"","旅の仲間の助け多くある　感謝を忘れぬこと"
203,True,"","星が導いた相手は近くにいる"
204,True,"","仲間と歩みを合わせよ　さすれば吉あり"
300,True,"財産","欲捨てれば、大なる数字以て戦利品を得る"
301,True,"","一攫千金の好機あり　遊技場に出よ"
302,True,"","幸運あり　宝の地図を開くべし"
303,True,"","望みのままなり　進んで宝箱を開けよ"
304,True,"","利あり　商売には正直に臨め"
400,True,"闘争","安心して挑め　強敵と戦うほどに成長あり"
401,True,"","技を繰り返せば、真理を得る"
402,True,"","戦友を見よ　そこに成長の契機あり"
403,True,"","新たな職の術や技を学ぶべし　飛躍の兆しあり"
404,True,"","技を繰り返せば、真理を得る"
500,True,"運勢","戦神の如き闘争心があれば、常に勝利を得ることができるでしょう"
501,True,"","月神の如き慈愛の心があれば、多くの人からも愛されるでしょう"
502,True,"","日神の如き熱情があれば、目標への近道が照らされるでしょう"
503,True,"","海神の如き決意があれば、良き風が吹いて飛躍できるでしょう"
504,True,"","旅神の如き好奇心があれば、旅先で多くの愉しみに出会うでしょう"
1100,True,"冒険","ひとり旅もよし　各地を巡り穏やかな時を過ごすべし"
1101,True,"","強きまま探求の旅に再び挑め　新たな気付きあり"
1102,True,"","季節の巡りを感じ、祝祭に参加すべし"
1103,True,"","市井の人々の声を聞け　新たな物語あり"
1104,True,"","未踏の地を訪ねよ　思わぬ発見あり"
1105,True,"","名札にこだわれば　新たな出会いあり"
1106,True,"","強き光差す地にて　よき冒険と巡り会う"
1200,True,"絆","思いもよらぬ出会いあり　心して備えよ"
1201,True,"","一期一会の縁から芽生える"
1202,True,"","良縁あり　自ら音頭とり仲間を募るべし"
1203,True,"","友の助けあり　己も助け恩を返すべし"
1204,True,"","最初は実りにくいが、よき引き合わせあり"
1300,True,"財産","遊技場に巨利あり　気を大きく持て"
1301,True,"","大漁旗の機運あり　船に乗れ"
1302,True,"","家造りに運気あり　投資せよ"
1303,True,"","古きを手放し、新しきを得るとよし"
1304,True,"","商機を見極めれば、堅実に財を成せる"
1400,True,"闘争","障りなし　仲間との手合わせに白熱せよ"
1401,True,"","いまの得物がよい　安心して努力を重ねよ"
1402,True,"","牌の巡りがよい　高徳の雀士となれる"
1403,True,"","悪名高き魔物を追い、万国を巡れば吉あり"
1404,True,"","いまの得物がよい　安心して努力を重ねよ"
1500,True,"運勢","星神の如き聡明さがあれば、あらゆる運命が好転するでしょう"
1501,True,"","壊神の如き豪胆さがあれば、強き敵も打ち倒せるでしょう"
1502,True,"","工神の如き発想力があれば、職人としても成長するでしょう"
1503,True,"","商神の如き明敏さがあれば、商機を見逃すことはないでしょう"
1504,True,"","地神の如き包容力があれば、新たな絆が芽吹くでしょう"
2100,True,"冒険","己の信念つらぬけば、道は開ける"
2101,True,"","事件の気配あり　事件屋に頼るのが吉"
2102,True,"","土地土地の風物や歴史に目を向けよ　新たな気付きあり"
2103,True,"","集団で姿勢を整え、旅の思い出を残すべし"
2104,True,"","運命に身を任せよ　さすれば成長あり"
2105,True,"","孤島にて　気持ち安らがせよ"
2106,True,"","「十二」にまつわる場所を詣でよ"
2200,True,"絆","感謝忘れねば、よき縁に恵まれる"
2201,True,"","いまの仲間こそが至宝　ますます大切にすべし"
2202,True,"","異国の同志との縁あり　臆さず交流すべし"
2203,True,"","想いは伝わる　身振り手振りを交えるべし"
2204,True,"","待っていても良縁なし　冒険者主催の集いに参加せよ"
2300,True,"財産","日課を怠らず過ごせ　塵積もって財となる"
2301,True,"","家移りに吉あり　好機を逃すな"
2302,True,"","山野での採集に利あり"
2303,True,"","仲間の仲介あれば、商機あり"
2304,True,"","空と海に財あり　飛空艇や潜水艦を派遣せよ"
2400,True,"闘争","勝てる　食事薬品の準備を怠らぬこと"
2401,True,"","苦戦するが勝てる　装備を見直すべし"
2402,True,"","勝てる　ただし驕れば、次は負ける"
2403,True,"","力量はよし　仲間と呼吸を合わせよ"
2404,True,"","力量はよし　仲間と呼吸を合わせよ"
2500,True,"運勢","時神の如き信念があれば、他者に惑わされることがないでしょう"
2501,True,"","知神の如き叡智があれば、凶事も切り抜けられるでしょう"
2502,True,"","戦神の如き志があれば、戦い続けることができるでしょう"
2503,True,"","月神の如き視点があれば、大局を見据えることができるでしょう"
2504,True,"","日神の如き豪気さがあれば、仲間を導くこともできるでしょう"
3100,True,"冒険","動く前に目的地を定めよ"
3101,True,"","異種族との出会あり　率先して頼み事を聞くべし"
3102,True,"","障りなし　寄り道に吉あり"
3103,True,"","ひとり旅に難あり　友を呼び共に歩め"
3104,True,"","最初に訪れた都市に赴け　開運の兆しあり"
3105,True,"","猛者集う地にて　実力を示せ"
3106,True,"","武器を鍛え上げ　強さを追い求めよ"
3200,True,"絆","音信怠らねば安泰　まめに連絡せよ"
3201,True,"","旧友との縁あり　旧交を温めよ"
3202,True,"","時遅れて出会いあり　辛抱強く待て"
3203,True,"","他人を助けると縁あり"
3204,True,"","いまの絆を尊重し、より固くすべし"
3300,True,"財産","売れ　待つほどに損あり"
3301,True,"","家財をよく整理すること"
3302,True,"","損を怖れなければ、多少の利あり"
3303,True,"","散財多し　欲しいものは手に入る"
3304,True,"","友の助けで得られることあり"
3400,True,"闘争","負けるが、地面を見た数だけ強くなる"
3401,True,"","油断の気配あり　最後まで気を抜かずに挑め"
3402,True,"","修行に雑念多し　万事全力を尽くせ"
3403,True,"","仲間との鍛錬を続けるべし"
3404,True,"","仲間との鍛錬を続けるべし"
3500,True,"運勢","海神の如き荒々しさがあれば、運命の荒波にも抗えるでしょう"
3501,True,"","旅神の如き呑気さがあれば、多少の失敗も気にならないでしょう"
3502,True,"","星神の如き達観があれば、運に翻弄されることがないでしょう"
3503,True,"","壊神の如き厳しさがあれば、困難な状況も打破できるでしょう"
3504,True,"","工神の如き技巧があれば、装備が壊れても安心でしょう"
4100,True,"冒険","計画を十分にたてるべし"
4101,True,"","不摂生が祟る　よく身体をいたわり旅せよ"
4102,True,"","鯰のような者に道を阻まれる　用心せよ"
4103,True,"","障りなし　平常心で臨め"
4104,True,"","災いあり　自らが周囲の救いとなるよう行動すべし"
4105,True,"","兎多き土地を目指すべし"
