key,0,1,2,3,4,5,6,7,8,9,10
#,,,,,,,,,Item,,
int32,str,sbyte,str,sbyte,sbyte,sbyte,sbyte,sbyte,Item,bit&01,bit&02
0,"treasure coffer",0,"treasure coffers",0,0,0,0,0,"",False,False
1,"",0,"",0,0,1,0,0,"Dated Amethyst Ring",False,False
2,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
3,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
4,"",0,"",0,0,1,0,0,"Dated Amethyst Ring",False,False
5,"",0,"",0,0,1,0,0,"",False,False
6,"",0,"",0,0,1,0,0,"",False,False
7,"",0,"",0,0,1,0,0,"",False,False
8,"",0,"",0,0,1,0,0,"",False,False
9,"",0,"",0,0,1,0,0,"",False,False
10,"",0,"",0,0,1,0,0,"Dated Amethyst Ring",False,False
11,"",0,"",0,0,1,0,0,"Dated Amethyst Ring",False,False
12,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
13,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
14,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
15,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
16,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
17,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
18,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
19,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
20,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
21,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
22,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
23,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
24,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
25,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
26,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
27,"",0,"",0,0,1,0,0,"Dated Amethyst Ring",False,False
28,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
29,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
30,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
31,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
32,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
33,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
34,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
35,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
36,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
37,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
38,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
39,"",0,"",0,0,1,0,0,"",False,False
40,"",0,"",0,0,1,0,0,"",False,False
41,"",0,"",0,0,1,0,0,"",False,False
42,"",0,"",0,0,1,0,0,"",False,False
43,"",0,"",0,0,1,0,0,"",False,False
44,"",0,"",0,0,1,0,0,"",False,False
45,"",0,"",0,0,1,0,0,"",False,False
46,"",0,"",0,0,1,0,0,"Dated Amethyst Ring",False,False
47,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
48,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
49,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
50,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
51,"",0,"",0,0,1,0,0,"Dated Amethyst Ring",False,False
52,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
53,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
54,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
55,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
56,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
57,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
58,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
59,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
60,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
61,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
62,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
63,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
64,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
65,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
66,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
67,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
68,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
69,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
70,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
71,"",0,"",0,0,1,0,0,"Dated Heliodor Ring",False,False
72,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
73,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
74,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
75,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
76,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
77,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
78,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
79,"",0,"",0,0,1,0,0,"Dated Amethyst Ring",False,False
80,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
81,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
82,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
83,"",0,"",0,0,1,0,0,"Dated Peridot Ring",False,False
84,"",0,"",0,0,1,0,0,"Dated Amethyst Ring",False,False
