key,0,1,2,3,4,5
#,Category,Type,Action,Max,Weight,Order
int32,MYCTemporaryItemUICategory,byte,Action,byte,byte,byte
0,"",0,"",0,0,0
1,"アクション：デバッファー",1,"ロスト・パライガ",99,3,1
2,"アクション：デバッファー",1,"ロスト・バニシュガ",99,3,2
3,"アクション：ディフェンダー",1,"ロスト・ウォール",2,16,3
4,"アクション：デバッファー",1,"ロスト・ディスペル",15,3,4
5,"アクション：スカウト",1,"ロスト・ステルス",99,2,5
6,"アクション：バッファー",1,"ロスト・スペルフォージ",0,3,6
7,"アクション：バッファー",1,"ロスト・スチールスティング",0,3,7
8,"アクション：スカウト",1,"ロスト・スウィフト",25,4,8
9,"アクション：バッファー",1,"ロスト・プロテス",0,2,9
10,"アクション：バッファー",1,"ロスト・シェル",0,2,10
11,"アクション：バッファー",1,"ロスト・リフレク",99,8,11
12,"アクション：バッファー",1,"ロスト・ストンスキン",99,4,12
13,"アクション：バッファー",1,"ロスト・ブレイブ",99,8,13
14,"アクション：アタッカー",1,"ロスト・チャージ",32,6,14
15,"アクション：アタッカー",1,"ロスト・マジックフォント",10,25,15
16,"アクション：スカウト",1,"ロスト・スキルフォント",5,20,16
17,"アクション：アタッカー",1,"ロスト・パワーフォント",10,25,17
18,"アクション：アタッカー",1,"ロスト・スラッシュ",10,10,18
19,"アクション：アタッカー",1,"ロスト・デス",10,6,19
20,"アクション：アタッカー",1,"背水の境地",10,10,20
21,"アクション：アタッカー",1,"捨身の境地",10,10,21
22,"アクション：ディフェンダー",1,"忍耐の境地",10,6,22
23,"アクション：ディフェンダー",1,"堅守の境地",10,6,23
24,"アクション：ヒーラー",1,"瞑想の境地",10,6,24
25,"アクション：アタッカー",1,"鋭敏の境地",10,6,25
26,"アクション：ヒーラー",1,"ロスト・ケアル",0,2,26
27,"アクション：ヒーラー",1,"ロスト・ケアルラ",50,5,27
28,"アクション：ヒーラー",1,"ロスト・ケアルガ",99,3,28
29,"アクション：ヒーラー",1,"ロスト・ケアルジャ",25,5,29
30,"アクション：ヒーラー",1,"ロスト・アレイズ",5,6,30
31,"アクション：ディフェンダー",1,"ロスト・エンミティ",0,2,31
32,"アクション：アタッカー",1,"ロスト・フェアトレード",99,2,32
33,"アクション：スカウト",1,"ものまね",1,12,33
34,"アイテム",2,"運命のダイス",1,11,34
35,"アイテム",2,"レジスタンスフェニックスフェザー",1,4,35
36,"アイテム",2,"レジスタンスリレイザー",1,8,36
37,"アイテム",2,"レジスタンスポーションキット",1,3,37
38,"アイテム",2,"レジスタンスエーテルキット",1,3,38
39,"アイテム",2,"レジスタンスレメディキット",1,3,39
40,"アイテム",2,"レジスタンスポーション",1,1,40
41,"アイテム",2,"術士の秘薬",1,4,41
42,"アイテム",2,"闘士の秘薬",1,4,42
43,"アイテム",2,"治癒者の秘薬",1,4,43
44,"アイテム",2,"魔戦士の秘薬",1,4,44
45,"アイテム",2,"重騎兵の秘薬",1,4,45
46,"アイテム",2,"守護者の秘薬",1,6,46
47,"アイテム",2,"司祭の秘薬",1,6,47
48,"アイテム",2,"武人の秘薬",1,6,48
49,"アイテム",2,"斥候の秘薬",1,6,49
50,"アイテム",2,"破戒僧の秘薬",1,6,50
51,"アイテム",2,"狂戦士の秘薬",1,6,51
52,"アイテム",2,"盗賊の秘薬",1,6,52
53,"アイテム",2,"吸血鬼の秘薬",1,6,53
54,"アイテム",2,"人狼の秘薬",1,6,54
55,"アイテム",2,"聖騎士の秘薬",1,6,55
56,"アイテム",2,"術士の霊薬",1,6,56
57,"アイテム",2,"闘士の霊薬",1,6,57
58,"アイテム",2,"治癒者の霊薬",1,6,58
59,"アイテム",2,"魔戦士の霊薬",1,6,59
60,"アイテム",2,"重騎兵の霊薬",1,6,60
61,"アイテム",2,"守護者の霊薬",1,10,61
62,"アイテム",2,"司祭の霊薬",1,10,62
63,"アイテム",2,"武人の霊薬",1,10,63
64,"アイテム",2,"斥候の霊薬",1,10,64
65,"アイテム",2,"破戒僧の霊薬",1,10,65
66,"アイテム",2,"狂戦士の霊薬",1,10,66
67,"アイテム",2,"盗賊の霊薬",1,10,67
68,"アイテム",2,"吸血鬼の霊薬",1,10,68
69,"アイテム",2,"人狼の霊薬",1,10,69
70,"アイテム",2,"聖騎士の霊薬",1,10,70
71,"アクション：スカウト",1,"ロスト・サイトラ",99,4,71
72,"アクション：ヒーラー",1,"ロスト・サクリファイス",1,19,72
73,"アイテム",2,"勝負師の仙薬",1,12,73
74,"アイテム",2,"賢者の仙薬",1,12,74
75,"アイテム",2,"剣豪の仙薬",1,12,75
76,"アイテム",2,"弓聖の仙薬",1,12,76
77,"アイテム",2,"豪傑の仙薬",1,12,77
78,"アイテム",2,"聖人の仙薬",1,12,78
79,"アクション：アタッカー",1,"ロスト・フレアスター",0,20,79
80,"アクション：デバッファー",1,"ロスト・アーマーブレイク",15,8,80
81,"アクション：デバッファー",1,"ロスト・セラフストライク",0,8,81
82,"アクション：バッファー",1,"ロスト・エーテルシールド",15,8,82
83,"アクション：バッファー",1,"ロスト・スピードスター",15,8,83
