key,0,1,2,3,4,5
#,Item,ModelID,Icon,SE,,
int32,Item,uint16,Image,bit&01,bit&02,byte
0,"",0,,False,False,0
1,"红辣椒",2,"ui/icon/066000/066501.tex",False,False,0
2,"野洋葱",2,"ui/icon/066000/066502.tex",False,False,0
3,"库尔札斯胡萝卜",2,"ui/icon/066000/066503.tex",False,False,0
4,"拉诺西亚莴苣",2,"ui/icon/066000/066504.tex",False,False,0
5,"橄榄",2,"ui/icon/066000/066505.tex",False,False,0
6,"新薯",2,"ui/icon/066000/066506.tex",False,False,0
7,"多实玉米",2,"ui/icon/066000/066507.tex",False,False,0
8,"巫茄",2,"ui/icon/066000/066508.tex",False,False,0
9,"中原甘蓝",2,"ui/icon/066000/066509.tex",False,False,0
10,"泽梅尔番茄",2,"ui/icon/066000/066510.tex",False,False,0
11,"拉诺西亚香橙",3,"ui/icon/066000/066551.tex",False,False,0
12,"低地葡萄",3,"ui/icon/066000/066552.tex",False,False,0
13,"仙女苹果",3,"ui/icon/066000/066553.tex",False,False,0
14,"太阳柠檬",3,"ui/icon/066000/066554.tex",False,False,0
15,"仙子梅",3,"ui/icon/066000/066555.tex",False,False,0
16,"血红奇异果",3,"ui/icon/066000/066556.tex",False,False,0
17,"晶亮苹果",3,"ui/icon/066000/066557.tex",False,False,0
18,"罗兰莓",3,"ui/icon/066000/066558.tex",False,False,0
19,"蜜柠檬",3,"ui/icon/066000/066559.tex",False,False,0
20,"多刺菠萝",3,"ui/icon/066000/066560.tex",False,False,0
21,"大蒜",1,"ui/icon/066000/066601.tex",False,False,0
22,"薰衣草",1,"ui/icon/066000/066602.tex",False,False,0
23,"黑胡椒",1,"ui/icon/066000/066603.tex",False,False,0
24,"阿拉米格芥子",1,"ui/icon/066000/066604.tex",False,False,0
25,"生姜",1,"ui/icon/066000/066605.tex",False,False,0
26,"甘菊",1,"ui/icon/066000/066606.tex",False,False,0
27,"亚麻",1,"ui/icon/066000/066607.tex",False,False,0
28,"中原罗勒草",1,"ui/icon/066000/066608.tex",False,False,0
29,"风茄",1,"ui/icon/066000/066609.tex",False,False,0
30,"扁桃",1,"ui/icon/066000/066610.tex",False,False,0
31,"哈罗妮丁菊",1,"ui/icon/066000/066651.tex",False,False,0
32,"阿泽玛玫瑰",1,"ui/icon/066000/066652.tex",False,False,0
33,"妮美雅百合",1,"ui/icon/066000/066653.tex",False,False,0
34,"星八角",1,"ui/icon/066000/066654.tex",False,False,0
35,"卫月新薯",2,"ui/icon/066000/066655.tex",False,False,0
36,"皇家可可豆",3,"ui/icon/066000/066656.tex",False,False,0
37,"黄杏",3,"ui/icon/066000/066657.tex",False,False,0
38,"拉诺西亚韭菜",2,"ui/icon/066000/066661.tex",False,False,0
39,"提诺尔卡茶叶",1,"ui/icon/066000/066660.tex",False,False,0
40,"伞叶无花果",3,"ui/icon/066000/066701.tex",True,False,0
41,"黄麻",1,"ui/icon/066000/066702.tex",True,False,0
42,"釉质坚果",3,"ui/icon/066000/066703.tex",True,False,0
43,"扫帚草",1,"ui/icon/066000/066704.tex",True,False,0
44,"库里尔萝卜",4,"ui/icon/066000/066511.tex",False,False,0
45,"希尔奇斯菜蓟",4,"ui/icon/066000/066512.tex",False,False,0
46,"米梅特葫芦",4,"ui/icon/066000/066513.tex",False,False,0
47,"坦塔尔矮瓜",4,"ui/icon/066000/066508.tex",False,False,0
