Index,0:？,1:？,2:？,3:？,4:？,5:？
0,0.0,0.0,1.0,0.0,0.0,1.0
1,-0.07599999755620956,-0.024000000208616257,1.5,-0.07599999755620956,-0.024000000208616257,0.9599999785423279
2,-0.07999999821186066,-0.019999999552965164,1.3799999952316284,-0.07999999821186066,-0.019999999552965164,0.8799999952316284
3,-0.07000000029802322,-0.029999999329447746,1.399999976158142,-0.07000000029802322,-0.029999999329447746,0.8899999856948853
4,-0.07000000029802322,-0.029999999329447746,1.399999976158142,-0.07000000029802322,-0.029999999329447746,0.8899999856948853
5,-0.10000000149011612,-0.014000000432133675,1.399999976158142,-0.10000000149011612,-0.014000000432133675,0.8899999856948853
6,-0.10000000149011612,-0.014000000432133675,1.399999976158142,-0.10000000149011612,-0.014000000432133675,0.8899999856948853
7,-0.10000000149011612,-0.041999999433755875,1.5199999809265137,-0.10000000149011612,-0.041999999433755875,0.9700000286102295
8,-0.10000000149011612,-0.041999999433755875,1.5199999809265137,-0.10000000149011612,-0.041999999433755875,0.9700000286102295
9,-0.09000000357627869,-0.04399999976158142,1.2000000476837158,-0.09000000357627869,-0.04399999976158142,0.7699999809265137
10,-0.09000000357627869,-0.04399999976158142,1.2000000476837158,-0.09000000357627869,-0.04399999976158142,0.7699999809265137
11,-0.10000000149011612,-0.029999999329447746,1.2999999523162842,-0.10000000149011612,-0.029999999329447746,0.8299999833106995
12,-0.10000000149011612,-0.029999999329447746,1.2999999523162842,-0.10000000149011612,-0.029999999329447746,0.8299999833106995
13,-0.09399999678134918,0.0,1.0399999618530273,-0.09399999678134918,0.0,0.6600000262260437
14,-0.09399999678134918,0.0,1.0399999618530273,-0.09399999678134918,0.0,0.6600000262260437
15,0.0,0.0,1.0,0.0,0.0,1.0
16,0.0,0.0,1.0,0.0,0.0,1.0
17,0.0,0.0,1.0,0.0,0.0,1.0
18,-0.10000000149011612,-0.019999999552965164,1.5,-0.10000000149011612,-0.019999999552965164,0.9599999785423279
19,-0.10000000149011612,-0.02800000086426735,1.3600000143051147,-0.10000000149011612,-0.02800000086426735,0.8700000047683716
20,-0.10000000149011612,-0.019999999552965164,1.399999976158142,-0.10000000149011612,-0.019999999552965164,0.8899999856948853
21,-0.10000000149011612,-0.019999999552965164,1.399999976158142,-0.10000000149011612,-0.019999999552965164,0.8899999856948853
22,-0.10000000149011612,-0.014000000432133675,1.399999976158142,-0.10000000149011612,-0.014000000432133675,0.8899999856948853
23,-0.10000000149011612,-0.014000000432133675,1.399999976158142,-0.10000000149011612,-0.014000000432133675,0.8899999856948853
24,-0.10999999940395355,-0.009999999776482582,1.399999976158142,-0.10999999940395355,-0.009999999776482582,0.8899999856948853
25,-0.10999999940395355,-0.009999999776482582,1.399999976158142,-0.10999999940395355,-0.009999999776482582,0.8899999856948853
26,-0.09399999678134918,-0.014999999664723873,1.2599999904632568,-0.09399999678134918,-0.014999999664723873,0.800000011920929
27,-0.09399999678134918,-0.014999999664723873,1.2599999904632568,-0.09399999678134918,-0.014999999664723873,0.800000011920929
28,-0.05000000074505806,-0.024000000208616257,1.4800000190734863,-0.05000000074505806,-0.024000000208616257,0.949999988079071
29,-0.05000000074505806,-0.024000000208616257,1.4800000190734863,-0.05000000074505806,-0.024000000208616257,0.949999988079071
30,0.0,0.0,1.0,0.0,0.0,1.0
31,0.0,0.0,1.0,0.0,0.0,1.0
32,-0.09000000357627869,-0.03200000151991844,1.3600000143051147,-0.09000000357627869,-0.03200000151991844,0.8700000047683716
33,-0.09000000357627869,-0.03200000151991844,1.3600000143051147,-0.09000000357627869,-0.03200000151991844,0.8700000047683716
