key,0,1,2,3,4
#,,Action[0],Action[1],,
int32,uint16,Action,Action,uint16,single
0,0,"","",0,0
1,377,"掌握","收藏品制作",34,0
2,0,"掌握","收藏品制作",34,0
3,383,"掌握","收藏品制作",34,0
4,0,"掌握","收藏品制作",210,0
5,383,"掌握","收藏品制作",34,0
6,377,"掌握","收藏品制作",210,0
7,383,"掌握","收藏品制作",34,0
8,400,"掌握","收藏品制作",34,0
9,401,"掌握","收藏品制作",34,0
10,402,"掌握","收藏品制作",34,0
11,403,"掌握","收藏品制作",34,0
12,436,"水之美名","收藏品制作",211,0
13,437,"掌握","收藏品制作",3604,0
14,0,"掌握","收藏品制作",5896,0
15,436,"掌握","收藏品制作",34,0
16,437,"掌握","收藏品制作",34,0
17,0,"","",0,0
18,0,"掌握","收藏品制作",34,0
19,437,"掌握","风之美名",34,0
20,0,"掌握","火之美名",34,0
21,436,"","冰之美名",34,0
22,461,"掌握","收藏品制作",210,0
23,0,"掌握","收藏品制作",210,0
24,461,"掌握","收藏品制作",34,0
25,0,"水之美名","收藏品制作",34,0
26,461,"掌握","收藏品制作",210,0
27,378,"水之美名","收藏品制作",34,0
28,379,"水之美名","收藏品制作",34,0
29,385,"水之美名","收藏品制作",34,0
30,0,"水之美名","收藏品制作",34,0
31,386,"掌握","收藏品制作",34,0
32,0,"水之美名","收藏品制作",34,0
33,387,"掌握","收藏品制作",34,0
34,0,"水之美名","收藏品制作",34,0
35,388,"掌握","收藏品制作",34,0
36,0,"水之美名","收藏品制作",34,0
37,497,"掌握","收藏品制作",34,0
38,497,"掌握","收藏品制作",34,0
39,498,"掌握","收藏品制作",34,0
40,499,"水之美名","收藏品制作",34,4.5
