key,0,1,2,3,4,5,6,7,8
#,Action,,,,,GrandCompany[0],GrandCompany[1],GrandCompany[2],
int32,Action,byte,uint16,uint16,uint16,bool,bool,bool,byte
0,"",0,0,0,0,False,False,False,0
1,"掩护盾",0,0,0,0,True,True,True,0
2,"荣耀斩",0,0,0,0,True,True,True,0
3,"秘银暴风",0,0,0,0,True,True,True,0
4,"战抖",0,0,0,0,True,True,True,0
5,"全力挥打",0,0,0,0,True,True,True,0
6,"落踵踢",0,0,0,0,True,True,True,0
7,"筋斗踢",0,0,0,0,True,True,True,0
8,"隔离罩",0,0,0,0,True,True,True,0
9,"脉冲刺",0,0,0,0,True,True,True,0
10,"枪杆击",0,0,0,0,True,True,True,0
11,"英勇进行曲",0,0,0,0,True,True,True,0
12,"远射",0,0,0,0,True,True,True,0
13,"爆发射击",0,0,0,0,True,True,True,0
14,"女神的慈悲",0,0,0,0,True,True,True,0
15,"女神的气息",0,0,0,0,True,True,True,0
16,"夜翼",0,0,0,0,True,True,True,0
17,"幻影弹",0,0,0,0,True,True,True,0
18,"神秘面纱",0,0,0,0,True,True,True,0
19,"凋零",0,0,0,0,True,True,True,0
20,"生命波动法",0,0,0,0,True,True,True,0
21,"精神统一之策",0,0,0,0,True,True,True,0
22,"武器投掷",0,0,0,0,True,True,True,0
23,"奋起",0,0,0,0,True,True,True,0
24,"以太爆发",0,0,0,0,True,True,True,0
25,"集中",0,0,0,0,True,True,True,0
26,"魔气",0,0,0,0,True,True,True,0
27,"",0,0,0,0,True,True,True,0
28,"坚守",0,0,0,0,True,True,True,0
29,"强袭",0,0,0,0,True,True,True,0
30,"尘卷",0,0,0,0,True,True,True,0
31,"千里眼",0,0,0,0,True,True,True,0
32,"识破",0,0,0,0,True,True,True,0
33,"自愈",0,0,0,0,True,True,True,0
34,"狙击",0,0,0,0,True,True,True,0
35,"电击枪",0,0,0,0,True,True,True,0
36,"枪声",0,0,0,0,True,True,True,0
37,"逆行",0,0,0,0,True,True,True,0
38,"沥青陷阱",0,0,0,0,True,True,True,0
39,"厌世",0,0,0,0,True,True,True,0
40,"反推",0,0,0,0,True,True,True,0
41,"",0,0,0,0,False,False,False,0
42,"",0,0,0,0,False,False,False,0
43,"",0,0,0,0,False,False,False,0
44,"",0,0,0,0,False,False,False,0
45,"",0,0,0,0,False,False,False,0
46,"",0,0,0,0,False,False,False,0
47,"",0,0,0,0,False,False,False,0
48,"",0,0,0,0,False,False,False,0
49,"",0,0,0,0,False,False,False,0
50,"",0,0,0,0,False,False,False,0
