key,0,1,2,3,4,5,6,7
#,,Image,GridText,,,,,Text
int32,int32,Image,str,int32,uint32,byte,int32,str
0,0,,"",0,0,0,0,"未設定"
1,3,,"",12,0,2,0,"★ ピクチャーフレーム"
2,3,,"",22,0,4,0,"★ インスタント"
3,3,,"",32,0,6,0,"★ シネマ"
4,3,,"",18,0,100,0,"★ 浮世絵"
5,3,,"",30,0,101,0,"★ 上下飾り1"
6,3,,"",31,0,102,0,"★ 上下飾り2"
7,3,,"",29,0,103,0,"★ ウォールフレーム"
8,3,,"",13,0,104,0,"★ ちぎり"
9,0,,"",0,0,0,0,""
10,0,,"",0,0,0,0,""
11,0,,"",0,0,0,0,""
12,0,,"",0,0,0,0,""
13,0,,"",0,0,0,0,""
14,0,,"",0,0,0,0,""
15,0,,"",0,0,0,0,""
16,0,,"",0,0,0,0,""
17,1,"ui/icon/076000/076901.tex","",0,0,10,0,"◆ シンプル1"
18,1,"ui/icon/076000/076902.tex","",0,255,20,0,"◆ ジャーナル"
19,1,"ui/icon/076000/076903.tex","",0,255,21,0,"◆ エターナルバンド"
20,1,"ui/icon/076000/076904.tex","",0,255,30,0,"◆ モブハント1"
21,2,,"GroupPoseFrame9grid001",0,255,1,0,"◆ ピクチャーフレーム"
22,2,,"GroupPoseFrame9grid002",0,255,3,0,"◆ インスタント"
23,2,,"GroupPoseFrame9grid003",0,255,5,0,"◆ シネマ"
24,1,"ui/icon/076000/076905.tex","",0,255,31,0,"◆ モブハント2"
25,1,"ui/icon/076000/076906.tex","",0,2069202175,32,0,"◆ トリプルトライアドカード1"
26,1,"ui/icon/076000/076907.tex","",0,2069202175,33,0,"◆ トリプルトライアドカード2"
27,1,"ui/icon/076000/076908.tex","",0,255,11,0,"◆ シンプル2"
28,1,"ui/icon/076000/076911.tex","",0,255,40,0,"◆ ロミンサン・インナーウォール"
29,1,"ui/icon/076000/076909.tex","",0,255,41,0,"◆ グリダニアン・インナーウォール"
30,1,"ui/icon/076000/076910.tex","",0,255,42,0,"◆ ウルダハン・インナーウォール"
31,1,"ui/icon/076000/076209.tex","",0,255,180,120,"◆ <Gui(112)/>ファンフェス特製フレーム1"
32,1,"ui/icon/076000/076210.tex","",0,255,181,120,"◆ <Gui(112)/>ファンフェス特製フレーム2"
33,1,"ui/icon/076000/076211.tex","",0,255,182,120,"◆ <Gui(112)/>ファンフェス特製フレーム3"
34,1,"ui/icon/076000/076212.tex","",0,255,183,120,"◆ <Gui(112)/>ファンフェス特製フレーム4"
35,1,"ui/icon/076000/076213.tex","",0,255,184,120,"◆ <Gui(112)/>ファンフェス特製フレーム5"
36,1,"ui/icon/076000/076214.tex","",0,255,185,120,"◆ <Gui(112)/>ファンフェス特製フレーム6"
37,1,"ui/icon/076000/076215.tex","",0,255,186,120,"◆ <Gui(112)/>ファンフェス特製フレーム7"
38,1,"ui/icon/076000/076912.tex","",0,255,12,0,"◆ シンプル3"
39,0,,"",0,0,0,0,""
40,0,,"",0,0,0,0,""
41,0,,"",0,0,0,0,""
42,0,,"",0,0,0,0,""
43,0,,"",0,0,0,0,""
44,0,,"",0,0,0,0,""
45,0,,"",0,0,0,0,""
46,0,,"",0,0,0,0,""
47,0,,"",0,0,0,0,""
48,0,,"",0,0,0,0,""
49,0,,"",0,0,0,0,""
50,0,,"",0,0,0,0,""
51,0,,"",0,0,0,0,""
52,0,,"",0,0,0,0,""
53,1,"ui/icon/076000/076913.tex","",0,255,90,0,"◆ 五線譜"
