key,0,1
#,Image,Signature
int32,Image,int32
0,,0
1,"ui/icon/081000/081001.tex",1
2,"ui/icon/081000/081002.tex",1
3,"ui/icon/081000/081003.tex",1
4,"ui/icon/081000/081004.tex",1
5,"ui/icon/081000/081005.tex",1
6,"ui/icon/081000/081008.tex",1
7,"ui/icon/081000/081009.tex",1
8,"ui/icon/081000/081013.tex",1
9,"ui/icon/081000/081027.tex",1
10,"ui/icon/081000/081028.tex",1
11,"ui/icon/081000/081030.tex",1
12,"ui/icon/081000/081035.tex",1
13,"ui/icon/081000/081036.tex",1
14,"ui/icon/081000/081046.tex",1
15,"ui/icon/081000/081047.tex",1
16,"ui/icon/081000/081048.tex",1
17,"ui/icon/081000/081051.tex",1
18,"ui/icon/081000/081054.tex",1
19,"ui/icon/081000/081055.tex",1
20,"ui/icon/081000/081056.tex",1
21,"ui/icon/081000/081006.tex",1
22,"ui/icon/081000/081007.tex",1
23,"ui/icon/081000/081010.tex",1
24,"ui/icon/081000/081011.tex",1
25,"ui/icon/081000/081012.tex",1
26,"ui/icon/081000/081014.tex",1
27,"ui/icon/081000/081015.tex",1
28,"ui/icon/081000/081016.tex",1
29,"ui/icon/081000/081017.tex",1
30,"ui/icon/081000/081018.tex",1
31,"ui/icon/081000/081019.tex",1
32,"ui/icon/081000/081021.tex",1
33,"ui/icon/081000/081022.tex",1
34,"ui/icon/081000/081023.tex",1
35,"ui/icon/081000/081024.tex",1
36,"ui/icon/081000/081026.tex",1
37,"ui/icon/081000/081029.tex",1
38,"ui/icon/081000/081031.tex",1
39,"ui/icon/081000/081032.tex",1
40,"ui/icon/081000/081033.tex",1
41,"ui/icon/081000/081034.tex",1
42,"ui/icon/081000/081037.tex",1
43,"ui/icon/081000/081038.tex",1
44,"ui/icon/081000/081039.tex",1
45,"ui/icon/081000/081040.tex",1
46,"ui/icon/081000/081041.tex",1
47,"ui/icon/081000/081042.tex",1
48,"ui/icon/081000/081043.tex",1
49,"ui/icon/081000/081044.tex",1
50,"ui/icon/081000/081049.tex",1
51,"ui/icon/081000/081050.tex",1
52,"ui/icon/081000/081052.tex",1
53,"ui/icon/081000/081053.tex",1
54,"ui/icon/081000/081057.tex",1
55,"ui/icon/081000/081058.tex",1
56,"ui/icon/081000/081059.tex",1
57,"ui/icon/081000/081060.tex",1
58,"ui/icon/081000/081061.tex",1
59,"ui/icon/081000/081062.tex",1
60,"ui/icon/081000/081063.tex",1
61,"ui/icon/081000/081064.tex",1
62,"ui/icon/081000/081065.tex",1
63,"ui/icon/081000/081066.tex",1
64,"ui/icon/081000/081067.tex",1
65,"ui/icon/081000/081068.tex",1
66,"ui/icon/081000/081069.tex",1
67,"ui/icon/081000/081071.tex",1
68,"ui/icon/081000/081072.tex",1
