key,0,1,2,3,4,5,6,7,8
#,Image,FontColor,,,,UnlockCondition,,SortKey,Name
int32,Image,byte,bool,bool,byte,BannerCondition,byte,uint16,str
0,,0,True,True,0,"BannerCondition#0",0,0,"なし"
1,,0,False,False,0,"BannerCondition#0",0,0,""
2,"ui/icon/193000/193002.tex",1,True,True,0,"BannerCondition#1",1,1,"無地：ブラック"
3,"ui/icon/193000/193003.tex",2,True,True,0,"BannerCondition#1",1,2,"無地：ホワイト"
4,"ui/icon/193000/193004.tex",1,True,True,0,"BannerCondition#1",1,5,"無地：パープル"
5,"ui/icon/193000/193005.tex",1,True,True,0,"BannerCondition#1",1,6,"グラデーション：TANK"
6,"ui/icon/193000/193006.tex",1,True,True,0,"BannerCondition#1",1,8,"グラデーション：DPS"
7,"ui/icon/193000/193007.tex",1,True,True,0,"BannerCondition#1",1,7,"グラデーション：HEALER"
8,"ui/icon/193000/193008.tex",2,True,True,0,"BannerCondition#1",1,4,"無地：アイボリー"
9,"ui/icon/193000/193009.tex",1,True,True,0,"BannerCondition#1",1,10,"半透明"
10,"ui/icon/193000/193010.tex",2,True,True,0,"BannerCondition#1",1,3,"無地：ベージュ"
11,"ui/icon/193000/193011.tex",2,True,True,0,"BannerCondition#1",1,9,"グラデーション：ピンク"
12,,0,False,False,0,"BannerCondition#0",0,0,""
13,,0,False,False,0,"BannerCondition#0",0,0,""
14,,0,False,False,0,"BannerCondition#0",0,0,""
15,,0,False,False,0,"BannerCondition#0",0,0,""
16,,0,False,False,0,"BannerCondition#0",0,0,""
17,,0,False,False,0,"BannerCondition#0",0,0,""
18,,0,False,False,0,"BannerCondition#0",0,0,""
19,,0,False,False,0,"BannerCondition#0",0,0,""
20,,0,False,False,0,"BannerCondition#0",0,0,""
21,,0,False,False,0,"BannerCondition#0",0,0,""
22,,0,False,False,0,"BannerCondition#0",0,0,""
23,,0,False,False,0,"BannerCondition#0",0,0,""
24,,0,False,False,0,"BannerCondition#0",0,0,""
25,,0,False,False,0,"BannerCondition#0",0,0,""
26,,0,False,False,0,"BannerCondition#0",0,0,""
27,,0,False,False,0,"BannerCondition#0",0,0,""
28,,0,False,False,0,"BannerCondition#0",0,0,""
29,,0,False,False,0,"BannerCondition#0",0,0,""
30,,0,False,False,0,"BannerCondition#0",0,0,""
31,,0,False,False,0,"BannerCondition#0",0,0,""
32,,0,False,False,0,"BannerCondition#0",0,0,""
33,,0,False,False,0,"BannerCondition#0",0,0,""
34,,0,False,False,0,"BannerCondition#0",0,0,""
35,,0,False,False,0,"BannerCondition#0",0,0,""
36,,0,False,False,0,"BannerCondition#0",0,0,""
37,,0,False,False,0,"BannerCondition#0",0,0,""
38,,0,False,False,0,"BannerCondition#0",0,0,""
39,,0,False,False,0,"BannerCondition#0",0,0,""
40,,0,False,False,0,"BannerCondition#0",0,0,""
41,,0,False,False,0,"BannerCondition#0",0,0,""
42,,0,False,False,0,"BannerCondition#0",0,0,""
43,,0,False,False,0,"BannerCondition#0",0,0,""
44,,0,False,False,0,"BannerCondition#0",0,0,""
45,,0,False,False,0,"BannerCondition#0",0,0,""
46,,0,False,False,0,"BannerCondition#0",0,0,""
47,,0,False,False,0,"BannerCondition#0",0,0,""
48,,0,False,False,0,"BannerCondition#0",0,0,""
49,,0,False,False,0,"BannerCondition#0",0,0,""
50,,0,False,False,0,"BannerCondition#0",0,0,""
51,,0,False,False,0,"BannerCondition#0",0,0,""
52,"ui/icon/193000/193901.tex",1,True,True,0,"BannerCondition#154",7,4000,"コンパニオン特典1"
53,"ui/icon/193000/193902.tex",1,True,True,0,"BannerCondition#155",7,4001,"コンパニオン特典2"
54,"ui/icon/193000/193701.tex",1,True,True,0,"BannerCondition#319",4,2500,"絶バハムート討滅戦"
55,"ui/icon/193000/193702.tex",1,True,True,0,"BannerCondition#320",4,2501,"絶アルテマウェポン破壊作戦"
56,"ui/icon/193000/193703.tex",2,True,True,0,"BannerCondition#321",4,2502,"絶アレキサンダー討滅戦"
57,"ui/icon/193000/193704.tex",1,True,True,0,"BannerCondition#322",4,2503,"絶竜詩戦争"
58,"ui/icon/193000/193966.tex",1,True,True,0,"BannerCondition#344",3,2310,"友好部族クエスト：オミクロン族"
59,"ui/icon/193000/193012.tex",1,True,True,0,"BannerCondition#1",1,11,"コーヒーブレイク"
60,"ui/icon/193000/193013.tex",1,True,True,0,"BannerCondition#1",1,12,"幾何学模様：サークル"
61,"ui/icon/193000/193014.tex",1,True,True,0,"BannerCondition#347",7,13,"ミュージック"
62,"ui/icon/193000/193015.tex",1,True,True,0,"BannerCondition#1",1,14,"東方風"
63,"ui/icon/193000/193962.tex",1,True,True,0,"BannerCondition#429",3,2306,"友好部族クエスト：ピクシー族"
64,"ui/icon/193000/193963.tex",1,True,True,0,"BannerCondition#430",3,2307,"友好部族クエスト：キタリ族"
65,"ui/icon/193000/193964.tex",1,True,True,0,"BannerCondition#431",3,2308,"友好部族クエスト：ドワーフ族"
66,"ui/icon/193000/193965.tex",1,True,True,0,"BannerCondition#432",3,2309,"友好部族クエスト：アルカソーダラ族"
67,"ui/icon/193000/193967.tex",1,True,True,0,"BannerCondition#433",3,2311,"友好部族クエスト：レポリット族"
68,"ui/icon/193000/193705.tex",1,True,True,0,"BannerCondition#434",4,2504,"絶オメガ検証戦"
69,"ui/icon/193000/193710.tex",1,True,True,0,"BannerCondition#465",4,2354,"ディープダンジョン：オルト・エウレカ1"
70,"ui/icon/193000/193711.tex",1,True,True,0,"BannerCondition#466",4,2355,"ディープダンジョン：オルト・エウレカ2"
71,"ui/icon/193000/193712.tex",2,True,True,0,"BannerCondition#467",3,2251,"クロニクルクエスト：四聖獣奇譚"
72,"ui/icon/193000/193713.tex",2,True,True,0,"BannerCondition#468",8,2340,"無人島開拓1"
73,"ui/icon/193000/193714.tex",1,True,True,0,"BannerCondition#469",8,2341,"無人島開拓2"
74,"ui/icon/193000/193960.tex",1,True,True,0,"BannerCondition#524",3,2303,"友好部族クエスト：コウジン族"
75,"ui/icon/193000/193959.tex",1,True,True,0,"BannerCondition#525",3,2304,"友好部族クエスト：アナンタ族"
76,"ui/icon/193000/193961.tex",1,True,True,0,"BannerCondition#526",3,2305,"友好部族クエスト：ナマズオ族"
77,"ui/icon/193000/193715.tex",1,True,True,0,"BannerCondition#527",3,2250,"時代の終焉"
78,"ui/icon/193000/193716.tex",1,True,True,0,"BannerCondition#523",7,3950,"10周年記念"
79,"ui/icon/193000/193717.tex",1,True,True,0,"BannerCondition#529",8,2342,"世界を釣る者"
80,"ui/icon/193000/193718.tex",1,True,True,0,"BannerCondition#530",8,2343,"太公望への道"
81,"ui/icon/193000/193719.tex",1,True,True,0,"BannerCondition#531",8,2350,"月下の雀士"
82,"ui/icon/193000/193956.tex",1,True,True,0,"BannerCondition#567",3,2300,"友好部族クエスト：バヌバヌ族"
83,"ui/icon/193000/193957.tex",1,True,True,0,"BannerCondition#568",3,2301,"友好部族クエスト：グナース族"
84,"ui/icon/193000/193958.tex",1,True,True,0,"BannerCondition#569",3,2302,"友好部族クエスト：モーグリ族"
85,"ui/icon/193000/193723.tex",1,True,True,0,"BannerCondition#572",3,2252,"ミソロジー・オブ・エオルゼア：ハルオーネ"
86,"ui/icon/193000/193724.tex",1,True,True,0,"BannerCondition#572",3,2253,"ミソロジー・オブ・エオルゼア：メネフィナ"
87,"ui/icon/193000/193725.tex",1,True,True,0,"BannerCondition#572",3,2254,"ミソロジー・オブ・エオルゼア：サリャク"
88,"ui/icon/193000/193726.tex",1,True,True,0,"BannerCondition#572",3,2255,"ミソロジー・オブ・エオルゼア：ニメーヤ"
89,"ui/icon/193000/193727.tex",1,True,True,0,"BannerCondition#572",3,2256,"ミソロジー・オブ・エオルゼア：リムレーン"
90,"ui/icon/193000/193728.tex",1,True,True,0,"BannerCondition#572",3,2257,"ミソロジー・オブ・エオルゼア：オシュオン"
91,"ui/icon/193000/193729.tex",1,True,True,0,"BannerCondition#572",3,2258,"ミソロジー・オブ・エオルゼア：ビエルゴ"
92,"ui/icon/193000/193730.tex",1,True,True,0,"BannerCondition#572",3,2259,"ミソロジー・オブ・エオルゼア：ラールガー"
93,"ui/icon/193000/193731.tex",1,True,True,0,"BannerCondition#572",3,2260,"ミソロジー・オブ・エオルゼア：アーゼマ"
94,"ui/icon/193000/193732.tex",1,True,True,0,"BannerCondition#572",3,2261,"ミソロジー・オブ・エオルゼア：ナルザル"
