Index,0:？,1:？
0,TEXT_LUCKZG002_03487_SEQ_00,{{color|id=508|特殊规则： 等级调整}}<br>迦利克村的莫安曼好像想让冒险者打倒魔物。
1,TEXT_LUCKZG002_03487_SEQ_01,
2,TEXT_LUCKZG002_03487_SEQ_02,
3,TEXT_LUCKZG002_03487_SEQ_03,
4,TEXT_LUCKZG002_03487_SEQ_04,
5,TEXT_LUCKZG002_03487_SEQ_05,
6,TEXT_LUCKZG002_03487_SEQ_06,
7,TEXT_LUCKZG002_03487_SEQ_07,
8,TEXT_LUCKZG002_03487_SEQ_08,
9,TEXT_LUCKZG002_03487_SEQ_09,
10,TEXT_LUCKZG002_03487_SEQ_10,
11,TEXT_LUCKZG002_03487_SEQ_11,
12,TEXT_LUCKZG002_03487_SEQ_12,
13,TEXT_LUCKZG002_03487_SEQ_13,
14,TEXT_LUCKZG002_03487_SEQ_14,
15,TEXT_LUCKZG002_03487_SEQ_15,
16,TEXT_LUCKZG002_03487_SEQ_16,
17,TEXT_LUCKZG002_03487_SEQ_17,
18,TEXT_LUCKZG002_03487_SEQ_18,
19,TEXT_LUCKZG002_03487_SEQ_19,
20,TEXT_LUCKZG002_03487_SEQ_20,
21,TEXT_LUCKZG002_03487_SEQ_21,
22,TEXT_LUCKZG002_03487_SEQ_22,
23,TEXT_LUCKZG002_03487_SEQ_23,
24,TEXT_LUCKZG002_03487_TODO_00,在{{EObj|2010194|0}}等待并讨伐{{BNpcName|8977|0}}
25,TEXT_LUCKZG002_03487_TODO_01,向莫安曼报告
26,TEXT_LUCKZG002_03487_TODO_02,
27,TEXT_LUCKZG002_03487_TODO_03,
28,TEXT_LUCKZG002_03487_TODO_04,
29,TEXT_LUCKZG002_03487_TODO_05,
30,TEXT_LUCKZG002_03487_TODO_06,
31,TEXT_LUCKZG002_03487_TODO_07,
32,TEXT_LUCKZG002_03487_TODO_08,
33,TEXT_LUCKZG002_03487_TODO_09,
34,TEXT_LUCKZG002_03487_TODO_10,
35,TEXT_LUCKZG002_03487_TODO_11,
36,TEXT_LUCKZG002_03487_TODO_12,
37,TEXT_LUCKZG002_03487_TODO_13,
38,TEXT_LUCKZG002_03487_TODO_14,
39,TEXT_LUCKZG002_03487_TODO_15,
40,TEXT_LUCKZG002_03487_TODO_16,
41,TEXT_LUCKZG002_03487_TODO_17,
42,TEXT_LUCKZG002_03487_TODO_18,
43,TEXT_LUCKZG002_03487_TODO_19,
44,TEXT_LUCKZG002_03487_TODO_20,
45,TEXT_LUCKZG002_03487_TODO_21,
46,TEXT_LUCKZG002_03487_TODO_22,
47,TEXT_LUCKZG002_03487_TODO_23,
48,TEXT_LUCKZG002_03487_MHONMON_000_000,这不是很厉害的旅行者嘛！<br>请务必帮我个忙。
49,TEXT_LUCKZG002_03487_MHONMON_000_001,我、想要获取一些制作鼹灵族传统料理时<br>不可或缺的香草“琥珀草”。
50,TEXT_LUCKZG002_03487_MHONMON_000_002,但是、琥珀草生长的地方<br>出现了叫做恶魔兵装的魔物。
51,TEXT_LUCKZG002_03487_MHONMON_000_003,尤其是最近、还出现了巨大的个体。<br>那家伙叫{{BNpcName|8977|0}}，就在那附近徘徊、<br>因为太可怕了、所以我根本不敢靠近！
52,TEXT_LUCKZG002_03487_MHONMON_000_004,强大的旅行者啊、我会支付报酬的、<br>请你去打倒{{BNpcName|8977|0}}吧！<br>在迦利克村南边的悬崖上你等待片刻、那家伙就会出现了！
53,TEXT_LUCKZG002_03487_MHONMON_000_010,请你打倒{{BNpcName|8977|0}}吧！<br>你在迦利克村南边的悬崖上等待片刻、那家伙就会出现了！
54,TEXT_LUCKZG002_03487_MHONMON_000_020,你打倒{{BNpcName|8977|0}}了？<br>谢谢你、这样一来、<br>就可以采集琥珀草了！
55,TEXT_LUCKZG002_03487_MHONMON_000_021,恶魔兵装是很久以前<br>拿巴示艾兰的魔法师<br>将魔法施在剑上创造出的使魔。
56,TEXT_LUCKZG002_03487_MHONMON_000_022,在当时是为了从魔物的袭击中保卫城市、<br>但是在光之泛滥中、它们失去了主人、<br>从那以后它们便开始不分敌我、只要是有人靠近就会展开攻击。
57,TEXT_LUCKZG002_03487_MHONMON_000_023,但是、只要{{BNpcName|8977|0}}不在了、<br>我就能想办法躲开恶魔兵装、采集琥珀草了。<br>谢谢你打倒了它！
58,TEXT_LUCKZG002_03487_WAITER03487_000_000,
59,TEXT_LUCKZG002_03487_WAITER03487_000_001,
60,TEXT_LUCKZG002_03487_WAITER03487_000_002,
61,TEXT_LUCKZG002_03487_WAITER03487_000_003,
62,TEXT_LUCKZG002_03487_WAITER03487_000_004,
63,TEXT_LUCKZG002_03487_WAITER03487_000_010,
64,TEXT_LUCKZG002_03487_WAITER03487_000_020,
65,TEXT_LUCKZG002_03487_WAITER03487_000_021,
66,TEXT_LUCKZG002_03487_WAITER03487_000_022,
67,TEXT_LUCKZG002_03487_WAITER03487_000_023,
