Index,0:？,1:？
0,TEXT_LUCKZA017_03359_SEQ_00,{{color|id=508|特殊规则： 等级调整}}<br>工匠村的富豪的佣人好像正在犹豫。
1,TEXT_LUCKZA017_03359_SEQ_01,
2,TEXT_LUCKZA017_03359_SEQ_02,
3,TEXT_LUCKZA017_03359_SEQ_03,
4,TEXT_LUCKZA017_03359_SEQ_04,
5,TEXT_LUCKZA017_03359_SEQ_05,
6,TEXT_LUCKZA017_03359_SEQ_06,
7,TEXT_LUCKZA017_03359_SEQ_07,
8,TEXT_LUCKZA017_03359_SEQ_08,
9,TEXT_LUCKZA017_03359_SEQ_09,
10,TEXT_LUCKZA017_03359_SEQ_10,
11,TEXT_LUCKZA017_03359_SEQ_11,
12,TEXT_LUCKZA017_03359_SEQ_12,
13,TEXT_LUCKZA017_03359_SEQ_13,
14,TEXT_LUCKZA017_03359_SEQ_14,
15,TEXT_LUCKZA017_03359_SEQ_15,
16,TEXT_LUCKZA017_03359_SEQ_16,
17,TEXT_LUCKZA017_03359_SEQ_17,
18,TEXT_LUCKZA017_03359_SEQ_18,
19,TEXT_LUCKZA017_03359_SEQ_19,
20,TEXT_LUCKZA017_03359_SEQ_20,
21,TEXT_LUCKZA017_03359_SEQ_21,
22,TEXT_LUCKZA017_03359_SEQ_22,
23,TEXT_LUCKZA017_03359_SEQ_23,
24,TEXT_LUCKZA017_03359_TODO_00,和老年村民对话
25,TEXT_LUCKZA017_03359_TODO_01,获取{{EventItem|2002686|0}}
26,TEXT_LUCKZA017_03359_TODO_02,将{{EventItem|2002686|0}}交给老年村民
27,TEXT_LUCKZA017_03359_TODO_03,将{{EventItem|2002687|0}}交给富豪的佣人
28,TEXT_LUCKZA017_03359_TODO_04,
29,TEXT_LUCKZA017_03359_TODO_05,
30,TEXT_LUCKZA017_03359_TODO_06,
31,TEXT_LUCKZA017_03359_TODO_07,
32,TEXT_LUCKZA017_03359_TODO_08,
33,TEXT_LUCKZA017_03359_TODO_09,
34,TEXT_LUCKZA017_03359_TODO_10,
35,TEXT_LUCKZA017_03359_TODO_11,
36,TEXT_LUCKZA017_03359_TODO_12,
37,TEXT_LUCKZA017_03359_TODO_13,
38,TEXT_LUCKZA017_03359_TODO_14,
39,TEXT_LUCKZA017_03359_TODO_15,
40,TEXT_LUCKZA017_03359_TODO_16,
41,TEXT_LUCKZA017_03359_TODO_17,
42,TEXT_LUCKZA017_03359_TODO_18,
43,TEXT_LUCKZA017_03359_TODO_19,
44,TEXT_LUCKZA017_03359_TODO_20,
45,TEXT_LUCKZA017_03359_TODO_21,
46,TEXT_LUCKZA017_03359_TODO_22,
47,TEXT_LUCKZA017_03359_TODO_23,
48,TEXT_LUCKZA017_03359_SERVANT03359_000_000,不好意思，你是旅行者吧？<br>我有事想拜托你，能听一听吗？
49,TEXT_LUCKZA017_03359_SERVANT03359_000_001,我是游末邦一位富豪家的佣人。<br>为了给爱喝酒的主人寻找美酒，就来到了这个村子。
50,TEXT_LUCKZA017_03359_SERVANT03359_000_002,咦，你不知道吗？<br>工匠村的知名产品工匠麦酒，<br>那可是游末邦众多美酒爱好者都喜欢的出色麦酒！
51,TEXT_LUCKZA017_03359_SERVANT03359_000_003,可是最近都不在市场上流通了，<br>于是我就直接来产地买了。
52,TEXT_LUCKZA017_03359_SERVANT03359_000_004,可是我也知道，工匠村的居民<br>对于游末邦没有好感，<br>所以我也很难去拜托他们！
53,TEXT_LUCKZA017_03359_SERVANT03359_000_005,你能不能代替我向居民们说一下，<br>说你要购买{{EventItem|2002687|0}}呢？<br>拜托你了……我会给你报酬的！
54,TEXT_LUCKZA017_03359_SERVANT03359_000_006,你能不能代替我向居民们说一下，<br>说你要购买{{EventItem|2002687|0}}呢？<br>拜托你了……我会给你报酬的！
55,TEXT_LUCKZA017_03359_OLDWOMAN03359_000_010,嗯……你想买工匠麦酒？
56,TEXT_LUCKZA017_03359_OLDWOMAN03359_000_011,那的确曾是工匠村的知名产品。<br>不过那已经是过去的事了……
57,TEXT_LUCKZA017_03359_OLDWOMAN03359_000_012,生产麦酒的原料大麦现在是重要的粮食。<br>所以麦酒的生产量也在不断减少。
58,TEXT_LUCKZA017_03359_OLDWOMAN03359_000_013,不过，你要是能帮我去麦田里收获{{EventItem|2002686|0}}，<br>我也可以把自己保存的一份麦酒送给你。
59,TEXT_LUCKZA017_03359_OLDWOMAN03359_000_014,你要是能帮我去麦田里收获{{EventItem|2002686|0}}，<br>我也可以把自己保存的一份麦酒送给你。
60,TEXT_LUCKZA017_03359_OLDWOMAN03359_000_020,帮我收获大麦了吗？
61,TEXT_LUCKZA017_03359_OLDWOMAN03359_000_021,谢谢你啊。<br>最近人手实在是不足了……
62,TEXT_LUCKZA017_03359_OLDWOMAN03359_000_022,工匠麦酒以爽口润喉为特征。<br>这可是被誉为因为太过美味，<br>一不注意就会喝醉的美酒啊。
63,TEXT_LUCKZA017_03359_OLDWOMAN03359_000_023,给，拿去吧。<br>可要注意别喝到宿醉哦！
64,TEXT_LUCKZA017_03359_SERVANT03359_000_030,你拿到{{EventItem|2002687|0}}了吗？
65,TEXT_LUCKZA017_03359_SERVANT03359_000_031,什么？粮食和人力居然如此匮乏……<br>为了能稳定产出麦酒，我要向主人报告情况，<br>然后会探讨一下支援的策略……
66,TEXT_LUCKZA017_03359_SERVANT03359_000_032,总之先谢谢你，好心的旅行者！<br>你帮忙的那部分报酬也加进去了……<br>那我就先告辞了。
