Index,0:？,1:？
0,TEXT_LUCKMB114_03315_SEQ_00,普拉恩尼茸洞的伊思·久付很开心。
1,TEXT_LUCKMB114_03315_SEQ_01,
2,TEXT_LUCKMB114_03315_SEQ_02,
3,TEXT_LUCKMB114_03315_SEQ_03,
4,TEXT_LUCKMB114_03315_SEQ_04,
5,TEXT_LUCKMB114_03315_SEQ_05,
6,TEXT_LUCKMB114_03315_SEQ_06,
7,TEXT_LUCKMB114_03315_SEQ_07,
8,TEXT_LUCKMB114_03315_SEQ_08,
9,TEXT_LUCKMB114_03315_SEQ_09,
10,TEXT_LUCKMB114_03315_SEQ_10,
11,TEXT_LUCKMB114_03315_SEQ_11,
12,TEXT_LUCKMB114_03315_SEQ_12,
13,TEXT_LUCKMB114_03315_SEQ_13,
14,TEXT_LUCKMB114_03315_SEQ_14,
15,TEXT_LUCKMB114_03315_SEQ_15,
16,TEXT_LUCKMB114_03315_SEQ_16,
17,TEXT_LUCKMB114_03315_SEQ_17,
18,TEXT_LUCKMB114_03315_SEQ_18,
19,TEXT_LUCKMB114_03315_SEQ_19,
20,TEXT_LUCKMB114_03315_SEQ_20,
21,TEXT_LUCKMB114_03315_SEQ_21,
22,TEXT_LUCKMB114_03315_SEQ_22,
23,TEXT_LUCKMB114_03315_SEQ_23,
24,TEXT_LUCKMB114_03315_TODO_00,除去{{EObj|2009830|0}}
25,TEXT_LUCKMB114_03315_TODO_01,和伊思·久付对话
26,TEXT_LUCKMB114_03315_TODO_02,除去{{EObj|2009830|0}}
27,TEXT_LUCKMB114_03315_TODO_03,寻找视线的源头
28,TEXT_LUCKMB114_03315_TODO_04,和伊思·久付对话
29,TEXT_LUCKMB114_03315_TODO_05,
30,TEXT_LUCKMB114_03315_TODO_06,
31,TEXT_LUCKMB114_03315_TODO_07,
32,TEXT_LUCKMB114_03315_TODO_08,
33,TEXT_LUCKMB114_03315_TODO_09,
34,TEXT_LUCKMB114_03315_TODO_10,
35,TEXT_LUCKMB114_03315_TODO_11,
36,TEXT_LUCKMB114_03315_TODO_12,
37,TEXT_LUCKMB114_03315_TODO_13,
38,TEXT_LUCKMB114_03315_TODO_14,
39,TEXT_LUCKMB114_03315_TODO_15,
40,TEXT_LUCKMB114_03315_TODO_16,
41,TEXT_LUCKMB114_03315_TODO_17,
42,TEXT_LUCKMB114_03315_TODO_18,
43,TEXT_LUCKMB114_03315_TODO_19,
44,TEXT_LUCKMB114_03315_TODO_20,
45,TEXT_LUCKMB114_03315_TODO_21,
46,TEXT_LUCKMB114_03315_TODO_22,
47,TEXT_LUCKMB114_03315_TODO_23,
48,TEXT_LUCKMB114_03315_YSGYUF_000_000,哎呀！<br>有多久没有于里昂热先生以外的人<br>来这里了？
49,TEXT_LUCKMB114_03315_YSGYUF_000_001,久违的旅行者呀，你能听听我的请求吗？<br>我想让你帮我把这个洞穴里的<br>危险的蘑菇——{{EObj|2009830|0}}拔了。
50,TEXT_LUCKMB114_03315_YSGYUF_000_002,我们能用魔法解决掉大多数事情，<br>但那个烧了之后会变成有毒的灰烬，<br>必须得用手拔……很难处理。
